Lagereinheit_ID,Lagerort_von,Lagerort_nach,Startzeitpunkt,Endzeitpunkt
962,Wareneingang,Hochregallager,2022-07-17 23:58:00,2022-07-18 01:12:00
297,Hochregallager,Packplatz,2022-07-18 11:01:00,2022-07-18 13:08:00
297,Wareneingang,Hochregallager,2022-07-18 00:32:00,2022-07-18 03:41:00
784,Hochregallager,Packplatz,2022-07-18 18:05:00,2022-07-18 19:22:00
784,Wareneingang,Hochregallager,2022-07-18 05:07:00,2022-07-18 08:42:00
247,Hochregallager,Packplatz,2022-07-18 19:34:00,2022-07-18 20:33:00
247,Wareneingang,Hochregallager,2022-07-18 06:44:00,2022-07-18 08:42:00
131,Hochregallager,Packplatz,2022-07-18 18:17:00,2022-07-18 18:35:00
131,Wareneingang,Hochregallager,2022-07-18 08:41:00,2022-07-18 11:20:00
538,Hochregallager,Packplatz,2022-07-18 13:00:00,2022-07-18 14:49:00
538,Wareneingang,Hochregallager,2022-07-18 10:31:00,2022-07-18 14:00:00
709,Hochregallager,Packplatz,2022-07-18 13:35:00,2022-07-18 17:33:00
709,Wareneingang,Hochregallager,2022-07-17 09:48:00,2022-07-17 11:51:00
198,Hochregallager,Packplatz,2022-07-18 17:32:00,2022-07-18 17:49:00
198,Wareneingang,Hochregallager,2022-07-18 12:02:00,2022-07-18 12:11:00
795,Hochregallager,Packplatz,2022-07-18 18:58:00,2022-07-18 21:41:00
795,Wareneingang,Hochregallager,2022-07-18 03:19:00,2022-07-18 06:29:00
444,Hochregallager,Packplatz,2022-07-18 17:42:00,2022-07-18 19:53:00
444,Wareneingang,Hochregallager,2022-07-18 13:04:00,2022-07-18 13:34:00
675,Hochregallager,Packplatz,2022-07-18 11:41:00,2022-07-18 14:56:00
675,Wareneingang,Hochregallager,2022-07-18 12:05:00,2022-07-18 12:43:00
670,Hochregallager,Packplatz,2022-07-18 14:22:00,2022-07-18 16:22:00
670,Wareneingang,Hochregallager,2022-07-18 13:14:00,2022-07-18 15:09:00
380,Hochregallager,Packplatz,2022-07-18 15:18:00,2022-07-18 15:48:00
380,Wareneingang,Hochregallager,2022-07-18 09:15:00,2022-07-18 12:49:00
233,Hochregallager,Packplatz,2022-07-18 11:28:00,2022-07-18 14:50:00
233,Wareneingang,Hochregallager,2022-07-18 05:28:00,2022-07-18 06:22:00
441,Hochregallager,Packplatz,2022-07-18 20:06:00,2022-07-18 20:47:00
441,Wareneingang,Hochregallager,2022-07-18 13:52:00,2022-07-18 15:19:00
751,Hochregallager,Packplatz,2022-07-18 20:44:00,2022-07-18 21:44:00
751,Wareneingang,Hochregallager,2022-07-18 07:57:00,2022-07-18 08:22:00
497,Hochregallager,Packplatz,2022-07-18 20:23:00,2022-07-18 20:30:00
497,Wareneingang,Hochregallager,2022-07-18 05:15:00,2022-07-18 07:39:00
119,Hochregallager,Packplatz,2022-07-18 21:23:00,2022-07-18 23:09:00
119,Wareneingang,Hochregallager,2022-07-18 09:48:00,2022-07-18 10:49:00
470,Hochregallager,Packplatz,2022-07-18 15:46:00,2022-07-18 16:06:00
470,Wareneingang,Hochregallager,2022-07-18 10:20:00,2022-07-18 14:17:00
361,Hochregallager,Packplatz,2022-07-18 19:28:00,2022-07-18 21:15:00
361,Wareneingang,Hochregallager,2022-07-18 08:14:00,2022-07-18 11:48:00
885,Hochregallager,Packplatz,2022-07-18 18:59:00,2022-07-18 21:58:00
885,Wareneingang,Hochregallager,2022-07-18 08:56:00,2022-07-18 11:35:00
908,Hochregallager,Packplatz,2022-07-18 21:44:00,2022-07-18 22:30:00
908,Wareneingang,Hochregallager,2022-07-18 11:56:00,2022-07-18 14:46:00
681,Hochregallager,Packplatz,2022-07-18 11:35:00,2022-07-18 15:27:00
681,Wareneingang,Hochregallager,2022-07-18 12:30:00,2022-07-18 13:54:00
495,Hochregallager,Packplatz,2022-07-18 11:25:00,2022-07-18 15:02:00
495,Wareneingang,Hochregallager,2022-07-17 11:24:00,2022-07-17 15:08:00
765,Hochregallager,Packplatz,2022-07-18 15:59:00,2022-07-18 17:31:00
765,Wareneingang,Hochregallager,2022-07-18 09:35:00,2022-07-18 13:03:00
831,Hochregallager,Packplatz,2022-07-18 20:02:00,2022-07-18 23:13:00
831,Wareneingang,Hochregallager,2022-07-18 09:53:00,2022-07-18 12:50:00
570,Hochregallager,Packplatz,2022-07-18 19:47:00,2022-07-18 20:30:00
570,Wareneingang,Hochregallager,2022-07-18 01:49:00,2022-07-18 03:08:00
128,Hochregallager,Packplatz,2022-07-18 13:26:00,2022-07-18 14:34:00
128,Wareneingang,Hochregallager,2022-07-18 17:24:00,2022-07-18 19:39:00
738,Hochregallager,Packplatz,2022-07-18 21:48:00,2022-07-19 00:37:00
738,Wareneingang,Hochregallager,2022-07-18 03:52:00,2022-07-18 05:28:00
312,Hochregallager,Packplatz,2022-07-18 20:43:00,2022-07-18 22:21:00
312,Wareneingang,Hochregallager,2022-07-18 07:00:00,2022-07-18 10:03:00
445,Hochregallager,Packplatz,2022-07-18 14:28:00,2022-07-18 16:51:00
445,Wareneingang,Hochregallager,2022-07-18 03:46:00,2022-07-18 04:40:00
998,Hochregallager,Packplatz,2022-07-18 12:40:00,2022-07-18 15:27:00
998,Wareneingang,Hochregallager,2022-07-18 07:46:00,2022-07-18 08:54:00
937,Hochregallager,Packplatz,2022-07-18 16:31:00,2022-07-18 16:47:00
937,Wareneingang,Hochregallager,2022-07-18 16:11:00,2022-07-18 18:35:00
590,Hochregallager,Packplatz,2022-07-18 15:55:00,2022-07-18 17:34:00
590,Wareneingang,Hochregallager,2022-07-18 07:41:00,2022-07-18 07:52:00
827,Hochregallager,Packplatz,2022-07-18 17:35:00,2022-07-18 21:09:00
827,Wareneingang,Hochregallager,2022-07-17 15:51:00,2022-07-17 19:34:00
535,Hochregallager,Packplatz,2022-07-18 14:09:00,2022-07-18 16:33:00
535,Wareneingang,Hochregallager,2022-07-18 08:55:00,2022-07-18 12:19:00
870,Hochregallager,Packplatz,2022-07-18 13:40:00,2022-07-18 16:26:00
870,Wareneingang,Hochregallager,2022-07-17 23:28:00,2022-07-18 00:30:00
625,Hochregallager,Packplatz,2022-07-18 11:50:00,2022-07-18 14:23:00
625,Wareneingang,Hochregallager,2022-07-18 00:52:00,2022-07-18 03:27:00
945,Hochregallager,Packplatz,2022-07-18 19:02:00,2022-07-18 21:51:00
945,Wareneingang,Hochregallager,2022-07-18 11:14:00,2022-07-18 12:46:00
712,Hochregallager,Packplatz,2022-07-18 18:00:00,2022-07-18 18:15:00
712,Wareneingang,Hochregallager,2022-07-17 15:53:00,2022-07-17 19:40:00
658,Hochregallager,Packplatz,2022-07-18 19:57:00,2022-07-18 21:54:00
658,Wareneingang,Hochregallager,2022-07-18 16:29:00,2022-07-18 18:52:00
254,Hochregallager,Packplatz,2022-07-18 16:08:00,2022-07-18 18:37:00
254,Wareneingang,Hochregallager,2022-07-18 11:14:00,2022-07-18 13:37:00
172,Hochregallager,Packplatz,2022-07-18 16:37:00,2022-07-18 18:55:00
172,Wareneingang,Hochregallager,2022-07-18 10:53:00,2022-07-18 11:37:00
796,Hochregallager,Packplatz,2022-07-18 13:00:00,2022-07-18 14:59:00
796,Wareneingang,Hochregallager,2022-07-18 06:37:00,2022-07-18 08:30:00
357,Hochregallager,Packplatz,2022-07-18 18:00:00,2022-07-18 18:17:00
357,Wareneingang,Hochregallager,2022-07-17 17:38:00,2022-07-17 19:29:00
389,Hochregallager,Packplatz,2022-07-18 14:18:00,2022-07-18 15:19:00
389,Wareneingang,Hochregallager,2022-07-18 15:31:00,2022-07-18 16:49:00
541,Hochregallager,Packplatz,2022-07-18 12:12:00,2022-07-18 13:05:00
541,Wareneingang,Hochregallager,2022-07-18 00:35:00,2022-07-18 02:20:00
248,Hochregallager,Packplatz,2022-07-18 18:09:00,2022-07-18 18:48:00
248,Wareneingang,Hochregallager,2022-07-18 12:01:00,2022-07-18 15:07:00
405,Hochregallager,Packplatz,2022-07-18 15:37:00,2022-07-18 17:21:00
405,Wareneingang,Hochregallager,2022-07-18 06:50:00,2022-07-18 09:44:00
986,Hochregallager,Packplatz,2022-07-18 15:55:00,2022-07-18 19:33:00
986,Wareneingang,Hochregallager,2022-07-18 07:39:00,2022-07-18 09:20:00
265,Hochregallager,Packplatz,2022-07-18 15:30:00,2022-07-18 19:15:00
265,Wareneingang,Hochregallager,2022-07-18 12:53:00,2022-07-18 14:17:00
700,Hochregallager,Packplatz,2022-07-18 13:36:00,2022-07-18 16:05:00
700,Wareneingang,Hochregallager,2022-07-17 19:39:00,2022-07-17 21:34:00
842,Hochregallager,Packplatz,2022-07-18 20:42:00,2022-07-18 21:39:00
842,Wareneingang,Hochregallager,2022-07-18 17:34:00,2022-07-18 18:42:00
163,Hochregallager,Packplatz,2022-07-18 18:26:00,2022-07-18 21:52:00
163,Wareneingang,Hochregallager,2022-07-18 06:03:00,2022-07-18 08:54:00
180,Hochregallager,Packplatz,2022-07-18 14:46:00,2022-07-18 17:32:00
180,Wareneingang,Hochregallager,2022-07-18 18:15:00,2022-07-18 19:37:00
612,Hochregallager,Packplatz,2022-07-18 12:42:00,2022-07-18 15:38:00
612,Wareneingang,Hochregallager,2022-07-18 14:26:00,2022-07-18 15:39:00
502,Hochregallager,Packplatz,2022-07-18 14:31:00,2022-07-18 15:26:00
502,Wareneingang,Hochregallager,2022-07-18 00:06:00,2022-07-18 03:58:00
192,Hochregallager,Packplatz,2022-07-18 14:24:00,2022-07-18 17:41:00
192,Wareneingang,Hochregallager,2022-07-18 09:11:00,2022-07-18 12:45:00
429,Hochregallager,Packplatz,2022-07-18 17:51:00,2022-07-18 21:36:00
429,Wareneingang,Hochregallager,2022-07-18 05:17:00,2022-07-18 09:12:00
484,Hochregallager,Packplatz,2022-07-18 08:50:00,2022-07-18 11:43:00
484,Wareneingang,Hochregallager,2022-07-18 09:33:00,2022-07-18 11:57:00
153,Hochregallager,Packplatz,2022-07-18 18:21:00,2022-07-18 19:54:00
153,Wareneingang,Hochregallager,2022-07-17 02:08:00,2022-07-17 04:49:00
363,Hochregallager,Packplatz,2022-07-18 11:30:00,2022-07-18 14:57:00
363,Wareneingang,Hochregallager,2022-07-18 11:17:00,2022-07-18 13:51:00
985,Hochregallager,Packplatz,2022-07-18 16:27:00,2022-07-18 18:29:00
985,Wareneingang,Hochregallager,2022-07-18 04:03:00,2022-07-18 07:37:00
630,Hochregallager,Packplatz,2022-07-18 12:34:00,2022-07-18 13:37:00
630,Wareneingang,Hochregallager,2022-07-18 11:31:00,2022-07-18 13:48:00
532,Hochregallager,Packplatz,2022-07-18 20:23:00,2022-07-18 22:06:00
532,Wareneingang,Hochregallager,2022-07-17 23:42:00,2022-07-18 03:05:00
746,Hochregallager,Packplatz,2022-07-18 10:35:00,2022-07-18 14:01:00
746,Wareneingang,Hochregallager,2022-07-18 04:03:00,2022-07-18 06:52:00
446,Hochregallager,Packplatz,2022-07-18 16:06:00,2022-07-18 17:31:00
446,Wareneingang,Hochregallager,2022-07-18 08:57:00,2022-07-18 11:13:00
776,Hochregallager,Packplatz,2022-07-18 14:51:00,2022-07-18 15:22:00
776,Wareneingang,Hochregallager,2022-07-18 08:06:00,2022-07-18 09:51:00
789,Hochregallager,Packplatz,2022-07-18 15:38:00,2022-07-18 17:56:00
789,Wareneingang,Hochregallager,2022-07-18 10:49:00,2022-07-18 13:42:00
860,Hochregallager,Packplatz,2022-07-18 13:10:00,2022-07-18 17:02:00
860,Wareneingang,Hochregallager,2022-07-18 09:34:00,2022-07-18 12:41:00
635,Hochregallager,Packplatz,2022-07-18 13:41:00,2022-07-18 17:20:00
635,Wareneingang,Hochregallager,2022-07-18 08:36:00,2022-07-18 11:04:00
259,Hochregallager,Packplatz,2022-07-18 13:51:00,2022-07-18 16:04:00
259,Wareneingang,Hochregallager,2022-07-18 12:51:00,2022-07-18 14:55:00
253,Hochregallager,Packplatz,2022-07-18 16:22:00,2022-07-18 16:42:00
253,Wareneingang,Hochregallager,2022-07-18 02:20:00,2022-07-18 05:32:00
175,Hochregallager,Packplatz,2022-07-18 22:09:00,2022-07-18 22:56:00
175,Wareneingang,Hochregallager,2022-07-18 03:47:00,2022-07-18 06:51:00
585,Hochregallager,Packplatz,2022-07-18 12:57:00,2022-07-18 16:24:00
585,Wareneingang,Hochregallager,2022-07-18 08:25:00,2022-07-18 12:17:00
212,Hochregallager,Packplatz,2022-07-18 16:54:00,2022-07-18 16:59:00
212,Wareneingang,Hochregallager,2022-07-18 04:27:00,2022-07-18 06:27:00
407,Hochregallager,Packplatz,2022-07-18 17:24:00,2022-07-18 19:08:00
407,Wareneingang,Hochregallager,2022-07-18 02:31:00,2022-07-18 04:45:00
603,Hochregallager,Packplatz,2022-07-18 11:42:00,2022-07-18 14:07:00
603,Wareneingang,Hochregallager,2022-07-18 12:31:00,2022-07-18 13:16:00
791,Hochregallager,Packplatz,2022-07-18 12:20:00,2022-07-18 16:05:00
791,Wareneingang,Hochregallager,2022-07-18 12:01:00,2022-07-18 13:58:00
346,Hochregallager,Packplatz,2022-07-18 17:32:00,2022-07-18 18:28:00
346,Wareneingang,Hochregallager,2022-07-18 13:27:00,2022-07-18 13:30:00
374,Hochregallager,Packplatz,2022-07-18 14:24:00,2022-07-18 15:03:00
374,Wareneingang,Hochregallager,2022-07-18 08:00:00,2022-07-18 11:00:00
287,Hochregallager,Packplatz,2022-07-18 13:36:00,2022-07-18 16:33:00
287,Wareneingang,Hochregallager,2022-07-18 08:13:00,2022-07-18 11:47:00
782,Hochregallager,Packplatz,2022-07-18 18:43:00,2022-07-18 19:05:00
782,Wareneingang,Hochregallager,2022-07-18 09:55:00,2022-07-18 10:44:00
289,Hochregallager,Packplatz,2022-07-18 17:15:00,2022-07-18 20:10:00
289,Wareneingang,Hochregallager,2022-07-18 11:11:00,2022-07-18 13:35:00
257,Hochregallager,Packplatz,2022-07-18 13:55:00,2022-07-18 14:45:00
257,Wareneingang,Hochregallager,2022-07-18 08:57:00,2022-07-18 11:12:00
633,Hochregallager,Packplatz,2022-07-18 13:59:00,2022-07-18 14:17:00
633,Wareneingang,Hochregallager,2022-07-18 15:57:00,2022-07-18 17:16:00
150,Hochregallager,Packplatz,2022-07-18 17:38:00,2022-07-18 21:07:00
150,Wareneingang,Hochregallager,2022-07-17 20:15:00,2022-07-17 23:29:00
577,Hochregallager,Packplatz,2022-07-18 17:00:00,2022-07-18 20:01:00
577,Wareneingang,Hochregallager,2022-07-18 10:02:00,2022-07-18 13:07:00
823,Hochregallager,Packplatz,2022-07-18 14:54:00,2022-07-18 17:42:00
823,Wareneingang,Hochregallager,2022-07-18 06:03:00,2022-07-18 09:27:00
736,Hochregallager,Packplatz,2022-07-18 14:31:00,2022-07-18 18:05:00
736,Wareneingang,Hochregallager,2022-07-18 16:41:00,2022-07-18 17:15:00
995,Hochregallager,Packplatz,2022-07-18 20:25:00,2022-07-18 20:28:00
995,Wareneingang,Hochregallager,2022-07-17 23:40:00,2022-07-18 01:59:00
725,Hochregallager,Packplatz,2022-07-18 15:04:00,2022-07-18 19:02:00
725,Wareneingang,Hochregallager,2022-07-18 09:52:00,2022-07-18 12:33:00
810,Hochregallager,Packplatz,2022-07-18 15:11:00,2022-07-18 17:55:00
810,Wareneingang,Hochregallager,2022-07-18 07:00:00,2022-07-18 10:00:00
662,Hochregallager,Packplatz,2022-07-18 15:32:00,2022-07-18 17:50:00
662,Wareneingang,Hochregallager,2022-07-18 00:26:00,2022-07-18 04:05:00
256,Hochregallager,Packplatz,2022-07-18 17:15:00,2022-07-18 18:11:00
256,Wareneingang,Hochregallager,2022-07-18 06:40:00,2022-07-18 06:53:00
762,Hochregallager,Packplatz,2022-07-18 13:58:00,2022-07-18 17:56:00
762,Wareneingang,Hochregallager,2022-07-17 15:00:00,2022-07-17 15:58:00
834,Hochregallager,Packplatz,2022-07-18 15:43:00,2022-07-18 16:52:00
834,Wareneingang,Hochregallager,2022-07-18 14:51:00,2022-07-18 16:17:00
996,Hochregallager,Packplatz,2022-07-18 18:00:00,2022-07-18 20:00:00
996,Wareneingang,Hochregallager,2022-07-18 07:55:00,2022-07-18 10:24:00
639,Hochregallager,Packplatz,2022-07-18 10:31:00,2022-07-18 14:25:00
639,Wareneingang,Hochregallager,2022-07-18 07:04:00,2022-07-18 10:53:00
912,Hochregallager,Packplatz,2022-07-18 12:49:00,2022-07-18 16:30:00
912,Wareneingang,Hochregallager,2022-07-18 11:00:00,2022-07-18 14:41:00
286,Hochregallager,Packplatz,2022-07-18 13:02:00,2022-07-18 15:30:00
286,Wareneingang,Hochregallager,2022-07-18 16:17:00,2022-07-18 17:51:00
310,Hochregallager,Packplatz,2022-07-18 14:19:00,2022-07-18 15:16:00
310,Wareneingang,Hochregallager,2022-07-18 13:31:00,2022-07-18 15:03:00
957,Hochregallager,Packplatz,2022-07-18 16:47:00,2022-07-18 19:27:00
957,Wareneingang,Hochregallager,2022-07-18 12:30:00,2022-07-18 14:03:00
184,Hochregallager,Packplatz,2022-07-18 15:13:00,2022-07-18 16:18:00
184,Wareneingang,Hochregallager,2022-07-18 00:20:00,2022-07-18 01:42:00
942,Hochregallager,Packplatz,2022-07-18 12:46:00,2022-07-18 14:28:00
942,Wareneingang,Hochregallager,2022-07-18 15:19:00,2022-07-18 16:31:00
368,Hochregallager,Packplatz,2022-07-18 10:29:00,2022-07-18 14:19:00
368,Wareneingang,Hochregallager,2022-07-18 12:27:00,2022-07-18 12:46:00
980,Hochregallager,Packplatz,2022-07-18 17:00:00,2022-07-18 17:48:00
980,Wareneingang,Hochregallager,2022-07-18 12:17:00,2022-07-18 14:48:00
932,Hochregallager,Packplatz,2022-07-18 18:44:00,2022-07-18 19:27:00
932,Wareneingang,Hochregallager,2022-07-18 12:13:00,2022-07-18 12:41:00
458,Hochregallager,Packplatz,2022-07-18 14:04:00,2022-07-18 15:07:00
458,Wareneingang,Hochregallager,2022-07-18 16:35:00,2022-07-18 16:37:00
183,Hochregallager,Packplatz,2022-07-18 15:17:00,2022-07-18 17:31:00
183,Wareneingang,Hochregallager,2022-07-18 10:22:00,2022-07-18 13:23:00
749,Hochregallager,Packplatz,2022-07-18 12:05:00,2022-07-18 14:39:00
749,Wareneingang,Hochregallager,2022-07-18 14:55:00,2022-07-18 15:37:00
207,Hochregallager,Packplatz,2022-07-18 16:12:00,2022-07-18 18:13:00
207,Wareneingang,Hochregallager,2022-07-17 23:59:00,2022-07-18 02:03:00
294,Hochregallager,Packplatz,2022-07-18 14:52:00,2022-07-18 16:31:00
294,Wareneingang,Hochregallager,2022-07-18 11:42:00,2022-07-18 12:27:00
379,Hochregallager,Packplatz,2022-07-18 18:52:00,2022-07-18 19:47:00
379,Wareneingang,Hochregallager,2022-07-18 13:54:00,2022-07-18 17:19:00
267,Hochregallager,Packplatz,2022-07-18 17:20:00,2022-07-18 20:21:00
267,Wareneingang,Hochregallager,2022-07-18 05:48:00,2022-07-18 09:31:00
742,Hochregallager,Packplatz,2022-07-18 15:58:00,2022-07-18 18:19:00
742,Wareneingang,Hochregallager,2022-07-18 16:08:00,2022-07-18 19:50:00
606,Hochregallager,Packplatz,2022-07-18 16:46:00,2022-07-18 18:36:00
606,Wareneingang,Hochregallager,2022-07-18 14:30:00,2022-07-18 15:17:00
501,Hochregallager,Packplatz,2022-07-18 15:30:00,2022-07-18 19:12:00
501,Wareneingang,Hochregallager,2022-07-18 08:37:00,2022-07-18 12:26:00
690,Hochregallager,Packplatz,2022-07-18 13:58:00,2022-07-18 17:11:00
690,Wareneingang,Hochregallager,2022-07-17 22:50:00,2022-07-18 02:35:00
520,Hochregallager,Packplatz,2022-07-18 19:40:00,2022-07-18 20:26:00
520,Wareneingang,Hochregallager,2022-07-18 07:57:00,2022-07-18 09:22:00
659,Hochregallager,Packplatz,2022-07-18 12:29:00,2022-07-18 15:14:00
659,Wareneingang,Hochregallager,2022-07-18 08:26:00,2022-07-18 12:17:00
660,Hochregallager,Packplatz,2022-07-18 15:58:00,2022-07-18 16:20:00
660,Wareneingang,Hochregallager,2022-07-18 12:49:00,2022-07-18 14:10:00
720,Hochregallager,Packplatz,2022-07-18 16:01:00,2022-07-18 17:34:00
720,Wareneingang,Hochregallager,2022-07-18 06:43:00,2022-07-18 07:37:00
199,Hochregallager,Packplatz,2022-07-18 07:42:00,2022-07-18 11:42:00
199,Wareneingang,Hochregallager,2022-07-18 07:02:00,2022-07-18 09:22:00
598,Hochregallager,Packplatz,2022-07-18 15:12:00,2022-07-18 17:13:00
598,Wareneingang,Hochregallager,2022-07-18 10:30:00,2022-07-18 11:59:00
453,Hochregallager,Packplatz,2022-07-18 14:18:00,2022-07-18 17:25:00
453,Wareneingang,Hochregallager,2022-07-18 14:29:00,2022-07-18 14:44:00
306,Hochregallager,Packplatz,2022-07-18 21:25:00,2022-07-18 21:33:00
306,Wareneingang,Hochregallager,2022-07-18 06:49:00,2022-07-18 10:19:00
108,Hochregallager,Packplatz,2022-07-18 15:16:00,2022-07-18 16:29:00
108,Wareneingang,Hochregallager,2022-07-18 03:45:00,2022-07-18 06:21:00
876,Hochregallager,Packplatz,2022-07-18 19:10:00,2022-07-18 20:15:00
876,Wareneingang,Hochregallager,2022-07-18 06:08:00,2022-07-18 07:51:00
976,Hochregallager,Packplatz,2022-07-18 12:19:00,2022-07-18 15:46:00
976,Wareneingang,Hochregallager,2022-07-18 02:46:00,2022-07-18 03:34:00
836,Hochregallager,Packplatz,2022-07-18 12:15:00,2022-07-18 16:13:00
836,Wareneingang,Hochregallager,2022-07-18 11:46:00,2022-07-18 13:32:00
134,Hochregallager,Packplatz,2022-07-18 17:17:00,2022-07-18 18:28:00
134,Wareneingang,Hochregallager,2022-07-18 06:56:00,2022-07-18 10:44:00
880,Hochregallager,Packplatz,2022-07-18 11:13:00,2022-07-18 13:50:00
880,Wareneingang,Hochregallager,2022-07-18 09:28:00,2022-07-18 11:52:00
316,Hochregallager,Packplatz,2022-07-18 16:07:00,2022-07-18 16:32:00
316,Wareneingang,Hochregallager,2022-07-18 04:57:00,2022-07-18 07:49:00
225,Hochregallager,Packplatz,2022-07-18 13:23:00,2022-07-18 16:01:00
225,Wareneingang,Hochregallager,2022-07-18 11:39:00,2022-07-18 13:28:00
868,Hochregallager,Packplatz,2022-07-18 15:16:00,2022-07-18 18:54:00
868,Wareneingang,Hochregallager,2022-07-18 09:38:00,2022-07-18 09:48:00
359,Hochregallager,Packplatz,2022-07-18 19:48:00,2022-07-18 20:15:00
359,Wareneingang,Hochregallager,2022-07-18 18:07:00,2022-07-18 20:02:00
473,Hochregallager,Packplatz,2022-07-18 17:28:00,2022-07-18 18:34:00
473,Wareneingang,Hochregallager,2022-07-18 03:08:00,2022-07-18 04:36:00
135,Hochregallager,Packplatz,2022-07-18 15:57:00,2022-07-18 19:18:00
135,Wareneingang,Hochregallager,2022-07-18 11:27:00,2022-07-18 12:53:00
527,Hochregallager,Packplatz,2022-07-18 15:54:00,2022-07-18 16:50:00
527,Wareneingang,Hochregallager,2022-07-18 09:51:00,2022-07-18 10:53:00
102,Hochregallager,Packplatz,2022-07-18 13:48:00,2022-07-18 16:44:00
102,Wareneingang,Hochregallager,2022-07-18 13:58:00,2022-07-18 17:41:00
418,Hochregallager,Packplatz,2022-07-18 13:42:00,2022-07-18 15:10:00
418,Wareneingang,Hochregallager,2022-07-18 02:47:00,2022-07-18 06:17:00
117,Hochregallager,Packplatz,2022-07-18 15:53:00,2022-07-18 17:46:00
117,Wareneingang,Hochregallager,2022-07-18 17:53:00,2022-07-18 19:39:00
161,Hochregallager,Packplatz,2022-07-18 14:51:00,2022-07-18 17:13:00
161,Wareneingang,Hochregallager,2022-07-18 15:57:00,2022-07-18 17:48:00
507,Hochregallager,Packplatz,2022-07-18 19:22:00,2022-07-18 20:07:00
507,Wareneingang,Hochregallager,2022-07-18 19:28:00,2022-07-18 20:09:00
983,Hochregallager,Packplatz,2022-07-18 16:31:00,2022-07-18 16:40:00
983,Wareneingang,Hochregallager,2022-07-18 08:36:00,2022-07-18 11:13:00
439,Hochregallager,Packplatz,2022-07-18 20:49:00,2022-07-18 22:47:00
439,Wareneingang,Hochregallager,2022-07-18 11:51:00,2022-07-18 15:51:00
684,Hochregallager,Packplatz,2022-07-18 17:00:00,2022-07-18 17:52:00
684,Wareneingang,Hochregallager,2022-07-18 16:20:00,2022-07-18 19:13:00
977,Hochregallager,Packplatz,2022-07-18 16:58:00,2022-07-18 18:35:00
977,Wareneingang,Hochregallager,2022-07-18 02:30:00,2022-07-18 03:09:00
936,Hochregallager,Packplatz,2022-07-18 12:28:00,2022-07-18 13:39:00
936,Wareneingang,Hochregallager,2022-07-18 08:09:00,2022-07-18 09:29:00
864,Hochregallager,Packplatz,2022-07-18 11:33:00,2022-07-18 14:12:00
864,Wareneingang,Hochregallager,2022-07-18 04:34:00,2022-07-18 05:56:00
790,Hochregallager,Packplatz,2022-07-18 17:56:00,2022-07-18 18:12:00
790,Wareneingang,Hochregallager,2022-07-18 09:20:00,2022-07-18 09:43:00
546,Hochregallager,Packplatz,2022-07-18 17:34:00,2022-07-18 17:39:00
546,Wareneingang,Hochregallager,2022-07-18 10:48:00,2022-07-18 13:07:00
982,Hochregallager,Packplatz,2022-07-18 11:59:00,2022-07-18 14:25:00
982,Wareneingang,Hochregallager,2022-07-18 07:15:00,2022-07-18 09:25:00
329,Hochregallager,Packplatz,2022-07-18 20:27:00,2022-07-18 20:51:00
329,Wareneingang,Hochregallager,2022-07-17 18:11:00,2022-07-17 20:37:00
797,Hochregallager,Packplatz,2022-07-18 22:14:00,2022-07-18 22:48:00
797,Wareneingang,Hochregallager,2022-07-18 01:51:00,2022-07-18 05:33:00
545,Hochregallager,Packplatz,2022-07-18 13:23:00,2022-07-18 15:32:00
545,Wareneingang,Hochregallager,2022-07-18 11:51:00,2022-07-18 13:44:00
923,Hochregallager,Packplatz,2022-07-18 13:49:00,2022-07-18 16:31:00
923,Wareneingang,Hochregallager,2022-07-18 15:53:00,2022-07-18 16:19:00
315,Hochregallager,Packplatz,2022-07-18 14:23:00,2022-07-18 15:56:00
315,Wareneingang,Hochregallager,2022-07-18 09:56:00,2022-07-18 12:01:00
889,Hochregallager,Packplatz,2022-07-18 16:36:00,2022-07-18 19:35:00
889,Wareneingang,Hochregallager,2022-07-18 01:08:00,2022-07-18 01:37:00
454,Hochregallager,Packplatz,2022-07-18 12:56:00,2022-07-18 16:19:00
454,Wareneingang,Hochregallager,2022-07-18 02:54:00,2022-07-18 05:51:00
271,Hochregallager,Packplatz,2022-07-18 21:47:00,2022-07-18 23:09:00
271,Wareneingang,Hochregallager,2022-07-18 13:30:00,2022-07-18 15:15:00
540,Hochregallager,Packplatz,2022-07-18 15:10:00,2022-07-18 15:56:00
540,Wareneingang,Hochregallager,2022-07-18 11:15:00,2022-07-18 14:40:00
463,Hochregallager,Packplatz,2022-07-18 13:34:00,2022-07-18 17:00:00
463,Wareneingang,Hochregallager,2022-07-18 08:30:00,2022-07-18 12:09:00
750,Hochregallager,Packplatz,2022-07-18 20:24:00,2022-07-18 20:29:00
750,Wareneingang,Hochregallager,2022-07-18 07:59:00,2022-07-18 08:42:00
382,Hochregallager,Packplatz,2022-07-18 17:28:00,2022-07-18 20:59:00
382,Wareneingang,Hochregallager,2022-07-18 10:31:00,2022-07-18 11:10:00
562,Hochregallager,Packplatz,2022-07-18 13:38:00,2022-07-18 14:29:00
562,Wareneingang,Hochregallager,2022-07-18 16:54:00,2022-07-18 17:39:00
270,Hochregallager,Packplatz,2022-07-18 18:39:00,2022-07-18 18:50:00
270,Wareneingang,Hochregallager,2022-07-18 00:44:00,2022-07-18 02:12:00
809,Hochregallager,Packplatz,2022-07-18 16:33:00,2022-07-18 18:14:00
