Auftragsnummer,Versand_ID,Verladestart,Verladeende,Versand_SOLL,Lagereinheit_ID,Packplatz,Packzeitpunkt,Menge,Lagerort_von,Lagerort_nach,Startzeitpunkt,Endzeitpunkt
6397,40,18.07.2022 20:27,18.07.2022 22:39,18.07.2022 20:57,315,Packplatz 07,18.07.2022 16:50,404,Wareneingang,Hochregallager,2022-07-18 09:56:00,2022-07-18 12:01:00
6397,40,18.07.2022 20:27,18.07.2022 22:39,18.07.2022 20:57,315,Packplatz 07,18.07.2022 16:50,404,Hochregallager,Packplatz,2022-07-18 14:23:00,2022-07-18 15:56:00
6400,58,18.07.2022 20:17,18.07.2022 21:58,18.07.2022 20:47,886,Packplatz 09,18.07.2022 18:57,176,Wareneingang,Hochregallager,2022-07-18 04:27:00,2022-07-18 05:11:00
6400,58,18.07.2022 20:17,18.07.2022 21:58,18.07.2022 20:47,886,Packplatz 09,18.07.2022 18:57,176,Hochregallager,Packplatz,2022-07-18 13:41:00,2022-07-18 17:34:00
6404,36,18.07.2022 20:12,18.07.2022 22:22,18.07.2022 20:42,686,Packplatz 01,18.07.2022 16:50,409,Wareneingang,Hochregallager,2022-07-18 13:19:00,2022-07-18 14:38:00
6404,14,18.07.2022 20:34,18.07.2022 23:15,18.07.2022 21:04,686,Packplatz 01,18.07.2022 16:50,409,Wareneingang,Hochregallager,2022-07-18 13:19:00,2022-07-18 14:38:00
6404,36,18.07.2022 20:12,18.07.2022 22:22,18.07.2022 20:42,865,Packplatz 10,18.07.2022 18:49,303,Wareneingang,Hochregallager,2022-07-18 13:53:00,2022-07-18 15:32:00
6404,14,18.07.2022 20:34,18.07.2022 23:15,18.07.2022 21:04,865,Packplatz 10,18.07.2022 18:49,303,Wareneingang,Hochregallager,2022-07-18 13:53:00,2022-07-18 15:32:00
6404,36,18.07.2022 20:12,18.07.2022 22:22,18.07.2022 20:42,865,Packplatz 10,18.07.2022 18:49,303,Hochregallager,Packplatz,2022-07-18 15:12:00,2022-07-18 18:17:00
6404,14,18.07.2022 20:34,18.07.2022 23:15,18.07.2022 21:04,865,Packplatz 10,18.07.2022 18:49,303,Hochregallager,Packplatz,2022-07-18 15:12:00,2022-07-18 18:17:00
6404,36,18.07.2022 20:12,18.07.2022 22:22,18.07.2022 20:42,686,Packplatz 01,18.07.2022 16:50,409,Hochregallager,Packplatz,2022-07-18 18:31:00,2022-07-18 19:35:00
6404,14,18.07.2022 20:34,18.07.2022 23:15,18.07.2022 21:04,686,Packplatz 01,18.07.2022 16:50,409,Hochregallager,Packplatz,2022-07-18 18:31:00,2022-07-18 19:35:00
6427,83,18.07.2022 19:01,18.07.2022 22:58,18.07.2022 19:31,398,Packplatz 06,18.07.2022 16:34,39,Wareneingang,Hochregallager,2022-07-18 05:02:00,2022-07-18 05:15:00
6427,83,18.07.2022 19:01,18.07.2022 22:58,18.07.2022 19:31,398,Packplatz 06,18.07.2022 16:34,39,Hochregallager,Packplatz,2022-07-18 17:01:00,2022-07-18 17:04:00
6428,78,18.07.2022 22:11,19.07.2022 00:54,18.07.2022 22:41,307,Packplatz 02,18.07.2022 19:08,144,Wareneingang,Hochregallager,2022-07-18 01:27:00,2022-07-18 04:56:00
6428,84,18.07.2022 21:08,19.07.2022 00:45,18.07.2022 21:38,307,Packplatz 02,18.07.2022 19:08,144,Wareneingang,Hochregallager,2022-07-18 01:27:00,2022-07-18 04:56:00
6428,78,18.07.2022 22:11,19.07.2022 00:54,18.07.2022 22:41,307,Packplatz 02,18.07.2022 19:08,144,Hochregallager,Packplatz,2022-07-18 14:52:00,2022-07-18 15:41:00
6428,84,18.07.2022 21:08,19.07.2022 00:45,18.07.2022 21:38,307,Packplatz 02,18.07.2022 19:08,144,Hochregallager,Packplatz,2022-07-18 14:52:00,2022-07-18 15:41:00
6428,78,18.07.2022 22:11,19.07.2022 00:54,18.07.2022 22:41,994,Packplatz 03,18.07.2022 21:33,419,Wareneingang,Hochregallager,2022-07-18 15:03:00,2022-07-18 18:37:00
6428,84,18.07.2022 21:08,19.07.2022 00:45,18.07.2022 21:38,994,Packplatz 03,18.07.2022 21:33,419,Wareneingang,Hochregallager,2022-07-18 15:03:00,2022-07-18 18:37:00
6428,78,18.07.2022 22:11,19.07.2022 00:54,18.07.2022 22:41,994,Packplatz 03,18.07.2022 21:33,419,Hochregallager,Packplatz,2022-07-18 16:42:00,2022-07-18 18:32:00
6428,84,18.07.2022 21:08,19.07.2022 00:45,18.07.2022 21:38,994,Packplatz 03,18.07.2022 21:33,419,Hochregallager,Packplatz,2022-07-18 16:42:00,2022-07-18 18:32:00
6433,44,18.07.2022 22:08,18.07.2022 23:42,18.07.2022 22:38,146,Packplatz 10,18.07.2022 19:44,131,Wareneingang,Hochregallager,2022-07-18 08:15:00,2022-07-18 11:50:00
6433,44,18.07.2022 22:08,18.07.2022 23:42,18.07.2022 22:38,146,Packplatz 10,18.07.2022 19:44,131,Hochregallager,Packplatz,2022-07-18 16:55:00,2022-07-18 18:16:00
6446,49,18.07.2022 22:57,19.07.2022 01:42,18.07.2022 23:27,762,Packplatz 05,18.07.2022 20:22,103,Wareneingang,Hochregallager,2022-07-17 15:00:00,2022-07-17 15:58:00
6446,49,18.07.2022 22:57,19.07.2022 01:42,18.07.2022 23:27,762,Packplatz 05,18.07.2022 20:22,103,Hochregallager,Packplatz,2022-07-18 13:58:00,2022-07-18 17:56:00
6464,57,18.07.2022 22:25,18.07.2022 23:25,18.07.2022 22:55,379,Packplatz 10,18.07.2022 19:49,442,Wareneingang,Hochregallager,2022-07-18 13:54:00,2022-07-18 17:19:00
6464,57,18.07.2022 22:25,18.07.2022 23:25,18.07.2022 22:55,379,Packplatz 10,18.07.2022 19:49,442,Hochregallager,Packplatz,2022-07-18 18:52:00,2022-07-18 19:47:00
6474,16,18.07.2022 21:46,18.07.2022 22:53,18.07.2022 22:16,430,Packplatz 08,18.07.2022 19:38,138,Wareneingang,Hochregallager,2022-07-18 13:51:00,2022-07-18 17:31:00
6474,16,18.07.2022 21:46,18.07.2022 22:53,18.07.2022 22:16,430,Packplatz 08,18.07.2022 19:38,138,Hochregallager,Packplatz,2022-07-18 16:02:00,2022-07-18 19:00:00
6478,13,18.07.2022 20:21,18.07.2022 23:05,18.07.2022 20:51,839,Packplatz 08,18.07.2022 20:12,386,Wareneingang,Hochregallager,2022-07-18 07:09:00,2022-07-18 10:35:00
6478,13,18.07.2022 20:21,18.07.2022 23:05,18.07.2022 20:51,839,Packplatz 08,18.07.2022 20:12,386,Hochregallager,Packplatz,2022-07-18 14:34:00,2022-07-18 17:17:00
6487,92,18.07.2022 22:24,18.07.2022 22:48,18.07.2022 22:54,328,Packplatz 10,18.07.2022 21:47,456,Wareneingang,Hochregallager,2022-07-18 11:54:00,2022-07-18 15:25:00
6487,92,18.07.2022 22:24,18.07.2022 22:48,18.07.2022 22:54,328,Packplatz 10,18.07.2022 21:47,456,Hochregallager,Packplatz,2022-07-18 15:44:00,2022-07-18 19:33:00
6493,11,19.07.2022 02:21,19.07.2022 04:22,19.07.2022 02:51,871,Packplatz 06,18.07.2022 23:07,74,Wareneingang,Hochregallager,2022-07-18 09:16:00,2022-07-18 11:57:00
6493,11,19.07.2022 02:21,19.07.2022 04:22,19.07.2022 02:51,871,Packplatz 06,18.07.2022 23:07,74,Hochregallager,Packplatz,2022-07-18 21:11:00,2022-07-18 22:30:00
6494,32,18.07.2022 22:46,18.07.2022 23:30,18.07.2022 23:16,481,Packplatz 10,18.07.2022 22:03,259,Wareneingang,Hochregallager,2022-07-18 12:31:00,2022-07-18 15:26:00
6494,32,18.07.2022 22:46,18.07.2022 23:30,18.07.2022 23:16,481,Packplatz 10,18.07.2022 22:03,259,Hochregallager,Packplatz,2022-07-18 14:56:00,2022-07-18 15:40:00
6499,80,18.07.2022 20:39,18.07.2022 20:55,18.07.2022 21:09,543,Packplatz 08,18.07.2022 23:42,141,Wareneingang,Hochregallager,2022-07-18 06:13:00,2022-07-18 06:17:00
6499,16,19.07.2022 00:57,19.07.2022 02:57,19.07.2022 01:27,543,Packplatz 08,18.07.2022 23:42,141,Wareneingang,Hochregallager,2022-07-18 06:13:00,2022-07-18 06:17:00
6499,80,18.07.2022 20:39,18.07.2022 20:55,18.07.2022 21:09,222,Packplatz 01,18.07.2022 17:17,481,Hochregallager,Packplatz,2022-07-18 14:09:00,2022-07-18 15:43:00
6499,16,19.07.2022 00:57,19.07.2022 02:57,19.07.2022 01:27,222,Packplatz 01,18.07.2022 17:17,481,Hochregallager,Packplatz,2022-07-18 14:09:00,2022-07-18 15:43:00
6499,80,18.07.2022 20:39,18.07.2022 20:55,18.07.2022 21:09,222,Packplatz 01,18.07.2022 17:17,481,Wareneingang,Hochregallager,2022-07-18 14:37:00,2022-07-18 15:15:00
6499,16,19.07.2022 00:57,19.07.2022 02:57,19.07.2022 01:27,222,Packplatz 01,18.07.2022 17:17,481,Wareneingang,Hochregallager,2022-07-18 14:37:00,2022-07-18 15:15:00
6499,80,18.07.2022 20:39,18.07.2022 20:55,18.07.2022 21:09,543,Packplatz 08,18.07.2022 23:42,141,Hochregallager,Packplatz,2022-07-18 16:56:00,2022-07-18 20:48:00
6499,16,19.07.2022 00:57,19.07.2022 02:57,19.07.2022 01:27,543,Packplatz 08,18.07.2022 23:42,141,Hochregallager,Packplatz,2022-07-18 16:56:00,2022-07-18 20:48:00
6509,31,18.07.2022 22:59,18.07.2022 23:11,18.07.2022 23:29,162,Packplatz 07,18.07.2022 21:26,380,Wareneingang,Hochregallager,2022-07-18 11:49:00,2022-07-18 12:38:00
6509,31,18.07.2022 22:59,18.07.2022 23:11,18.07.2022 23:29,162,Packplatz 07,18.07.2022 21:26,380,Hochregallager,Packplatz,2022-07-18 18:27:00,2022-07-18 21:09:00
6518,88,18.07.2022 22:39,18.07.2022 23:55,18.07.2022 23:09,592,Packplatz 08,18.07.2022 20:30,48,Wareneingang,Hochregallager,2022-07-17 22:57:00,2022-07-17 23:38:00
6518,88,18.07.2022 22:39,18.07.2022 23:55,18.07.2022 23:09,592,Packplatz 08,18.07.2022 20:30,48,Hochregallager,Packplatz,2022-07-18 15:42:00,2022-07-18 18:21:00
6520,12,18.07.2022 22:31,18.07.2022 23:04,18.07.2022 23:01,945,Packplatz 09,18.07.2022 21:53,146,Wareneingang,Hochregallager,2022-07-18 11:14:00,2022-07-18 12:46:00
6520,12,18.07.2022 22:31,18.07.2022 23:04,18.07.2022 23:01,945,Packplatz 09,18.07.2022 21:53,146,Hochregallager,Packplatz,2022-07-18 19:02:00,2022-07-18 21:51:00
6524,50,19.07.2022 00:33,19.07.2022 02:10,19.07.2022 01:03,536,Packplatz 08,18.07.2022 21:33,211,Wareneingang,Hochregallager,2022-07-18 01:56:00,2022-07-18 04:28:00
6524,50,19.07.2022 00:33,19.07.2022 02:10,19.07.2022 01:03,536,Packplatz 08,18.07.2022 21:33,211,Hochregallager,Packplatz,2022-07-18 14:19:00,2022-07-18 17:52:00
6529,46,18.07.2022 22:32,18.07.2022 23:17,18.07.2022 23:02,977,Packplatz 09,18.07.2022 18:40,262,Wareneingang,Hochregallager,2022-07-18 02:30:00,2022-07-18 03:09:00
6529,46,18.07.2022 22:32,18.07.2022 23:17,18.07.2022 23:02,977,Packplatz 09,18.07.2022 18:40,262,Hochregallager,Packplatz,2022-07-18 16:58:00,2022-07-18 18:35:00
6531,35,18.07.2022 20:43,18.07.2022 23:51,18.07.2022 21:13,261,Packplatz 09,18.07.2022 17:27,176,Wareneingang,Hochregallager,2022-07-18 13:02:00,2022-07-18 15:24:00
6531,35,18.07.2022 20:43,18.07.2022 23:51,18.07.2022 21:13,261,Packplatz 09,18.07.2022 17:27,176,Hochregallager,Packplatz,2022-07-18 17:26:00,2022-07-18 20:33:00
6532,38,19.07.2022 01:08,19.07.2022 03:34,19.07.2022 01:38,778,Packplatz 10,18.07.2022 23:40,232,Wareneingang,Hochregallager,2022-07-18 12:23:00,2022-07-18 15:52:00
6532,38,19.07.2022 01:08,19.07.2022 03:34,19.07.2022 01:38,778,Packplatz 10,18.07.2022 23:40,232,Hochregallager,Packplatz,2022-07-18 16:17:00,2022-07-18 19:31:00
6549,76,18.07.2022 22:35,19.07.2022 00:51,18.07.2022 23:05,448,Packplatz 04,18.07.2022 19:47,12,Wareneingang,Hochregallager,2022-07-18 14:14:00,2022-07-18 16:46:00
6549,76,18.07.2022 22:35,19.07.2022 00:51,18.07.2022 23:05,448,Packplatz 04,18.07.2022 19:47,12,Hochregallager,Packplatz,2022-07-18 15:53:00,2022-07-18 15:55:00
6583,75,18.07.2022 23:04,19.07.2022 01:08,18.07.2022 23:34,555,Packplatz 04,18.07.2022 22:25,383,Wareneingang,Hochregallager,2022-07-18 08:54:00,2022-07-18 11:39:00
6583,75,18.07.2022 23:04,19.07.2022 01:08,18.07.2022 23:34,555,Packplatz 04,18.07.2022 22:25,383,Hochregallager,Packplatz,2022-07-18 17:06:00,2022-07-18 20:22:00
6592,64,19.07.2022 00:55,19.07.2022 03:33,19.07.2022 01:25,218,Packplatz 02,18.07.2022 20:56,88,Wareneingang,Hochregallager,2022-07-18 08:35:00,2022-07-18 10:53:00
6592,16,19.07.2022 00:06,19.07.2022 01:43,19.07.2022 00:36,218,Packplatz 02,18.07.2022 20:56,88,Wareneingang,Hochregallager,2022-07-18 08:35:00,2022-07-18 10:53:00
6592,64,19.07.2022 00:55,19.07.2022 03:33,19.07.2022 01:25,613,Packplatz 07,18.07.2022 20:37,478,Wareneingang,Hochregallager,2022-07-18 11:00:00,2022-07-18 11:41:00
6592,16,19.07.2022 00:06,19.07.2022 01:43,19.07.2022 00:36,613,Packplatz 07,18.07.2022 20:37,478,Wareneingang,Hochregallager,2022-07-18 11:00:00,2022-07-18 11:41:00
6592,64,19.07.2022 00:55,19.07.2022 03:33,19.07.2022 01:25,218,Packplatz 02,18.07.2022 20:56,88,Hochregallager,Packplatz,2022-07-18 16:36:00,2022-07-18 19:38:00
6592,16,19.07.2022 00:06,19.07.2022 01:43,19.07.2022 00:36,218,Packplatz 02,18.07.2022 20:56,88,Hochregallager,Packplatz,2022-07-18 16:36:00,2022-07-18 19:38:00
6592,64,19.07.2022 00:55,19.07.2022 03:33,19.07.2022 01:25,613,Packplatz 07,18.07.2022 20:37,478,Hochregallager,Packplatz,2022-07-18 18:11:00,2022-07-18 20:12:00
6592,16,19.07.2022 00:06,19.07.2022 01:43,19.07.2022 00:36,613,Packplatz 07,18.07.2022 20:37,478,Hochregallager,Packplatz,2022-07-18 18:11:00,2022-07-18 20:12:00
6596,67,18.07.2022 20:55,19.07.2022 00:01,18.07.2022 21:25,134,Packplatz 10,18.07.2022 18:38,258,Wareneingang,Hochregallager,2022-07-18 06:56:00,2022-07-18 10:44:00
6596,67,18.07.2022 20:55,19.07.2022 00:01,18.07.2022 21:25,134,Packplatz 10,18.07.2022 18:38,258,Hochregallager,Packplatz,2022-07-18 17:17:00,2022-07-18 18:28:00
6613,56,18.07.2022 21:57,19.07.2022 01:02,18.07.2022 22:27,599,Packplatz 10,18.07.2022 21:29,31,Wareneingang,Hochregallager,2022-07-17 22:53:00,2022-07-18 02:27:00
6613,56,18.07.2022 21:57,19.07.2022 01:02,18.07.2022 22:27,599,Packplatz 10,18.07.2022 21:29,31,Hochregallager,Packplatz,2022-07-18 19:16:00,2022-07-18 20:38:00
6614,82,19.07.2022 00:36,19.07.2022 03:48,19.07.2022 01:06,724,Packplatz 03,18.07.2022 23:23,113,Hochregallager,Packplatz,2022-07-18 11:41:00,2022-07-18 14:47:00
6614,82,19.07.2022 00:36,19.07.2022 03:48,19.07.2022 01:06,724,Packplatz 03,18.07.2022 23:23,113,Wareneingang,Hochregallager,2022-07-18 15:12:00,2022-07-18 17:01:00
6640,43,18.07.2022 23:16,19.07.2022 02:22,18.07.2022 23:46,536,Packplatz 02,18.07.2022 19:56,110,Wareneingang,Hochregallager,2022-07-18 01:56:00,2022-07-18 04:28:00
6640,43,18.07.2022 23:16,19.07.2022 02:22,18.07.2022 23:46,536,Packplatz 02,18.07.2022 19:56,110,Hochregallager,Packplatz,2022-07-18 14:19:00,2022-07-18 17:52:00
6664,36,18.07.2022 22:10,19.07.2022 00:28,18.07.2022 22:40,632,Packplatz 09,18.07.2022 20:35,344,Wareneingang,Hochregallager,2022-07-18 08:07:00,2022-07-18 11:58:00
6664,36,18.07.2022 22:10,19.07.2022 00:28,18.07.2022 22:40,632,Packplatz 09,18.07.2022 20:35,344,Hochregallager,Packplatz,2022-07-18 17:10:00,2022-07-18 20:12:00
6677,13,19.07.2022 00:24,19.07.2022 03:44,19.07.2022 00:54,657,Packplatz 04,18.07.2022 23:45,86,Wareneingang,Hochregallager,2022-07-18 14:33:00,2022-07-18 17:38:00
6677,13,19.07.2022 00:24,19.07.2022 03:44,19.07.2022 00:54,657,Packplatz 04,18.07.2022 23:45,86,Hochregallager,Packplatz,2022-07-18 17:20:00,2022-07-18 19:46:00
6699,10,19.07.2022 01:31,19.07.2022 04:29,19.07.2022 02:01,247,Packplatz 06,18.07.2022 21:33,351,Wareneingang,Hochregallager,2022-07-18 06:44:00,2022-07-18 08:42:00
6699,10,19.07.2022 01:31,19.07.2022 04:29,19.07.2022 02:01,247,Packplatz 06,18.07.2022 21:33,351,Hochregallager,Packplatz,2022-07-18 19:34:00,2022-07-18 20:33:00
6701,20,18.07.2022 21:16,18.07.2022 22:48,18.07.2022 21:46,297,Packplatz 01,18.07.2022 17:37,459,Wareneingang,Hochregallager,2022-07-18 00:32:00,2022-07-18 03:41:00
6701,20,18.07.2022 21:16,18.07.2022 22:48,18.07.2022 21:46,297,Packplatz 01,18.07.2022 17:37,459,Hochregallager,Packplatz,2022-07-18 11:01:00,2022-07-18 13:08:00
6708,48,18.07.2022 20:49,19.07.2022 00:02,18.07.2022 21:19,674,Packplatz 02,18.07.2022 17:02,157,Wareneingang,Hochregallager,2022-07-18 06:21:00,2022-07-18 09:42:00
6708,48,18.07.2022 20:49,19.07.2022 00:02,18.07.2022 21:19,674,Packplatz 02,18.07.2022 17:02,157,Hochregallager,Packplatz,2022-07-18 20:26:00,2022-07-18 21:12:00
6710,68,19.07.2022 00:00,19.07.2022 03:11,19.07.2022 00:30,254,Packplatz 07,18.07.2022 22:28,343,Wareneingang,Hochregallager,2022-07-18 11:14:00,2022-07-18 13:37:00
6710,68,19.07.2022 00:00,19.07.2022 03:11,19.07.2022 00:30,254,Packplatz 07,18.07.2022 22:28,343,Hochregallager,Packplatz,2022-07-18 16:08:00,2022-07-18 18:37:00
6712,98,18.07.2022 21:58,18.07.2022 22:01,18.07.2022 22:28,587,Packplatz 04,18.07.2022 19:03,406,Hochregallager,Packplatz,2022-07-18 15:47:00,2022-07-18 17:03:00
6712,98,18.07.2022 21:58,18.07.2022 22:01,18.07.2022 22:28,587,Packplatz 04,18.07.2022 19:03,406,Wareneingang,Hochregallager,2022-07-18 18:02:00,2022-07-18 19:11:00
6730,57,18.07.2022 22:22,19.07.2022 00:45,18.07.2022 22:52,642,Packplatz 04,18.07.2022 19:26,282,Wareneingang,Hochregallager,2022-07-18 08:52:00,2022-07-18 09:49:00
6730,57,18.07.2022 22:22,19.07.2022 00:45,18.07.2022 22:52,642,Packplatz 04,18.07.2022 19:26,282,Hochregallager,Packplatz,2022-07-18 21:30:00,2022-07-18 21:45:00
6739,46,18.07.2022 22:11,19.07.2022 01:00,18.07.2022 22:41,303,Packplatz 02,18.07.2022 19:04,44,Wareneingang,Hochregallager,2022-07-18 13:44:00,2022-07-18 14:24:00
6739,46,18.07.2022 22:11,19.07.2022 01:00,18.07.2022 22:41,303,Packplatz 02,18.07.2022 19:04,44,Hochregallager,Packplatz,2022-07-18 14:16:00,2022-07-18 15:54:00
6750,34,18.07.2022 19:42,18.07.2022 21:08,18.07.2022 20:12,541,Packplatz 08,18.07.2022 17:33,267,Wareneingang,Hochregallager,2022-07-18 00:35:00,2022-07-18 02:20:00
6750,34,18.07.2022 19:42,18.07.2022 21:08,18.07.2022 20:12,541,Packplatz 08,18.07.2022 17:33,267,Hochregallager,Packplatz,2022-07-18 12:12:00,2022-07-18 13:05:00
6754,22,18.07.2022 23:44,19.07.2022 02:03,19.07.2022 00:14,980,Packplatz 05,18.07.2022 20:11,378,Wareneingang,Hochregallager,2022-07-18 12:17:00,2022-07-18 14:48:00
6754,22,18.07.2022 23:44,19.07.2022 02:03,19.07.2022 00:14,980,Packplatz 05,18.07.2022 20:11,378,Hochregallager,Packplatz,2022-07-18 17:00:00,2022-07-18 17:48:00
6766,38,18.07.2022 18:07,18.07.2022 18:10,18.07.2022 18:37,445,Packplatz 07,18.07.2022 18:37,466,Wareneingang,Hochregallager,2022-07-18 03:46:00,2022-07-18 04:40:00
6766,66,18.07.2022 21:40,19.07.2022 01:12,18.07.2022 22:10,445,Packplatz 07,18.07.2022 18:37,466,Wareneingang,Hochregallager,2022-07-18 03:46:00,2022-07-18 04:40:00
6766,26,18.07.2022 23:30,19.07.2022 01:31,19.07.2022 00:00,445,Packplatz 07,18.07.2022 18:37,466,Wareneingang,Hochregallager,2022-07-18 03:46:00,2022-07-18 04:40:00
6766,38,18.07.2022 18:07,18.07.2022 18:10,18.07.2022 18:37,398,Packplatz 05,18.07.2022 17:07,344,Wareneingang,Hochregallager,2022-07-18 05:02:00,2022-07-18 05:15:00
6766,66,18.07.2022 21:40,19.07.2022 01:12,18.07.2022 22:10,398,Packplatz 05,18.07.2022 17:07,344,Wareneingang,Hochregallager,2022-07-18 05:02:00,2022-07-18 05:15:00
6766,26,18.07.2022 23:30,19.07.2022 01:31,19.07.2022 00:00,398,Packplatz 05,18.07.2022 17:07,344,Wareneingang,Hochregallager,2022-07-18 05:02:00,2022-07-18 05:15:00
6766,38,18.07.2022 18:07,18.07.2022 18:10,18.07.2022 18:37,254,Packplatz 05,18.07.2022 21:35,138,Wareneingang,Hochregallager,2022-07-18 11:14:00,2022-07-18 13:37:00
6766,66,18.07.2022 21:40,19.07.2022 01:12,18.07.2022 22:10,254,Packplatz 05,18.07.2022 21:35,138,Wareneingang,Hochregallager,2022-07-18 11:14:00,2022-07-18 13:37:00
6766,26,18.07.2022 23:30,19.07.2022 01:31,19.07.2022 00:00,254,Packplatz 05,18.07.2022 21:35,138,Wareneingang,Hochregallager,2022-07-18 11:14:00,2022-07-18 13:37:00
6766,38,18.07.2022 18:07,18.07.2022 18:10,18.07.2022 18:37,445,Packplatz 07,18.07.2022 18:37,466,Hochregallager,Packplatz,2022-07-18 14:28:00,2022-07-18 16:51:00
6766,66,18.07.2022 21:40,19.07.2022 01:12,18.07.2022 22:10,445,Packplatz 07,18.07.2022 18:37,466,Hochregallager,Packplatz,2022-07-18 14:28:00,2022-07-18 16:51:00
6766,26,18.07.2022 23:30,19.07.2022 01:31,19.07.2022 00:00,445,Packplatz 07,18.07.2022 18:37,466,Hochregallager,Packplatz,2022-07-18 14:28:00,2022-07-18 16:51:00
6766,38,18.07.2022 18:07,18.07.2022 18:10,18.07.2022 18:37,254,Packplatz 05,18.07.2022 21:35,138,Hochregallager,Packplatz,2022-07-18 16:08:00,2022-07-18 18:37:00
6766,66,18.07.2022 21:40,19.07.2022 01:12,18.07.2022 22:10,254,Packplatz 05,18.07.2022 21:35,138,Hochregallager,Packplatz,2022-07-18 16:08:00,2022-07-18 18:37:00
6766,26,18.07.2022 23:30,19.07.2022 01:31,19.07.2022 00:00,254,Packplatz 05,18.07.2022 21:35,138,Hochregallager,Packplatz,2022-07-18 16:08:00,2022-07-18 18:37:00
6766,38,18.07.2022 18:07,18.07.2022 18:10,18.07.2022 18:37,398,Packplatz 05,18.07.2022 17:07,344,Hochregallager,Packplatz,2022-07-18 17:01:00,2022-07-18 17:04:00
6766,66,18.07.2022 21:40,19.07.2022 01:12,18.07.2022 22:10,398,Packplatz 05,18.07.2022 17:07,344,Hochregallager,Packplatz,2022-07-18 17:01:00,2022-07-18 17:04:00
6766,26,18.07.2022 23:30,19.07.2022 01:31,19.07.2022 00:00,398,Packplatz 05,18.07.2022 17:07,344,Hochregallager,Packplatz,2022-07-18 17:01:00,2022-07-18 17:04:00
6770,93,19.07.2022 00:25,19.07.2022 04:18,19.07.2022 00:55,995,Packplatz 08,18.07.2022 18:21,383,Wareneingang,Hochregallager,2022-07-17 23:40:00,2022-07-18 01:59:00
6770,94,18.07.2022 20:18,18.07.2022 23:39,18.07.2022 20:48,995,Packplatz 08,18.07.2022 18:21,383,Wareneingang,Hochregallager,2022-07-17 23:40:00,2022-07-18 01:59:00
6770,93,19.07.2022 00:25,19.07.2022 04:18,19.07.2022 00:55,658,Packplatz 01,18.07.2022 22:28,475,Wareneingang,Hochregallager,2022-07-18 16:29:00,2022-07-18 18:52:00
6770,94,18.07.2022 20:18,18.07.2022 23:39,18.07.2022 20:48,658,Packplatz 01,18.07.2022 22:28,475,Wareneingang,Hochregallager,2022-07-18 16:29:00,2022-07-18 18:52:00
6770,93,19.07.2022 00:25,19.07.2022 04:18,19.07.2022 00:55,658,Packplatz 01,18.07.2022 22:28,475,Hochregallager,Packplatz,2022-07-18 19:57:00,2022-07-18 21:54:00
6770,94,18.07.2022 20:18,18.07.2022 23:39,18.07.2022 20:48,658,Packplatz 01,18.07.2022 22:28,475,Hochregallager,Packplatz,2022-07-18 19:57:00,2022-07-18 21:54:00
6770,93,19.07.2022 00:25,19.07.2022 04:18,19.07.2022 00:55,995,Packplatz 08,18.07.2022 18:21,383,Hochregallager,Packplatz,2022-07-18 20:25:00,2022-07-18 20:28:00
6770,94,18.07.2022 20:18,18.07.2022 23:39,18.07.2022 20:48,995,Packplatz 08,18.07.2022 18:21,383,Hochregallager,Packplatz,2022-07-18 20:25:00,2022-07-18 20:28:00
6771,74,18.07.2022 23:17,19.07.2022 01:03,18.07.2022 23:47,413,Packplatz 08,18.07.2022 21:04,109,Wareneingang,Hochregallager,2022-07-18 14:30:00,2022-07-18 17:04:00
6771,74,18.07.2022 23:17,19.07.2022 01:03,18.07.2022 23:47,413,Packplatz 08,18.07.2022 21:04,109,Hochregallager,Packplatz,2022-07-18 14:37:00,2022-07-18 17:12:00
6776,27,18.07.2022 23:14,19.07.2022 01:41,18.07.2022 23:44,662,Packplatz 08,18.07.2022 20:24,67,Wareneingang,Hochregallager,2022-07-18 00:26:00,2022-07-18 04:05:00
6776,27,18.07.2022 23:14,19.07.2022 01:41,18.07.2022 23:44,662,Packplatz 08,18.07.2022 20:24,67,Hochregallager,Packplatz,2022-07-18 15:32:00,2022-07-18 17:50:00
6778,46,19.07.2022 01:13,19.07.2022 04:51,19.07.2022 01:43,560,Packplatz 06,18.07.2022 23:23,179,Wareneingang,Hochregallager,2022-07-18 06:46:00,2022-07-18 08:26:00
6778,46,19.07.2022 01:13,19.07.2022 04:51,19.07.2022 01:43,560,Packplatz 06,18.07.2022 23:23,179,Hochregallager,Packplatz,2022-07-18 14:01:00,2022-07-18 17:20:00
6781,92,19.07.2022 02:01,19.07.2022 06:00,19.07.2022 02:31,413,Packplatz 05,18.07.2022 23:59,49,Wareneingang,Hochregallager,2022-07-18 14:30:00,2022-07-18 17:04:00
6781,92,19.07.2022 02:01,19.07.2022 06:00,19.07.2022 02:31,413,Packplatz 05,18.07.2022 23:59,49,Hochregallager,Packplatz,2022-07-18 14:37:00,2022-07-18 17:12:00
6793,82,18.07.2022 22:04,18.07.2022 22:37,18.07.2022 22:34,418,Packplatz 10,18.07.2022 18:32,208,Wareneingang,Hochregallager,2022-07-18 02:47:00,2022-07-18 06:17:00
6793,94,18.07.2022 19:25,18.07.2022 19:52,18.07.2022 19:55,418,Packplatz 10,18.07.2022 18:32,208,Wareneingang,Hochregallager,2022-07-18 02:47:00,2022-07-18 06:17:00
