case_id,process_activity,Auftragsnummer,Menge,Lagerort_von,Lagerort_nach,Startzeitpunkt,Endzeitpunkt,Verspaetung,Lagerort
5932_283_85,Waren kommissionieren,5932,437,Hochregallager,Packplatz,2022-04-26 13:17:00,???,True,Packplatz
5933_912_21,Ware vereinnahmen,5933,325,Wareneingang,Hochregallager,??? ,2022-04-26 04:28:00,True,Wareneingang
5933_912_21,Waren lagern,5933,325,Hochregallager,Hochregallager,2022-04-26 07:30:00,2022-04-26 11:37:00,True,Hochregallager
5933_912_21,Waren kommissionieren,5933,325,Hochregallager,Packplatz,2022-04-26 14:14:00,???,True,Packplatz
5944_956_62,Ware vereinnahmen,5944,283,Wareneingang,Hochregallager,??? ,2022-04-25 17:54:00,False,Wareneingang
5944_956_62,Waren lagern,5944,283,Hochregallager,Hochregallager,2022-04-25 20:53:00,2022-04-26 08:02:00,False,Hochregallager
5944_956_62,Waren kommissionieren,5944,283,Hochregallager,Packplatz,2022-04-26 12:02:00,???,False,Packplatz
5979_510_71,Ware vereinnahmen,5979,76,Wareneingang,Hochregallager,??? ,2022-04-25 23:54:00,True,Wareneingang
5979_510_71,Waren lagern,5979,76,Hochregallager,Hochregallager,2022-04-26 03:48:00,2022-04-26 14:01:00,True,Hochregallager
5979_510_71,Waren kommissionieren,5979,76,Hochregallager,Packplatz,2022-04-26 15:49:00,???,True,Packplatz
5979_510_42,Ware vereinnahmen,5979,76,Wareneingang,Hochregallager,??? ,2022-04-25 23:54:00,True,Wareneingang
5979_510_42,Waren lagern,5979,76,Hochregallager,Hochregallager,2022-04-26 03:48:00,2022-04-26 14:01:00,True,Hochregallager
5979_510_42,Waren kommissionieren,5979,76,Hochregallager,Packplatz,2022-04-26 15:49:00,???,True,Packplatz
5979_180_71,Ware vereinnahmen,5979,184,Wareneingang,Hochregallager,??? ,2022-04-26 07:29:00,True,Wareneingang
5979_180_71,Waren lagern,5979,184,Hochregallager,Hochregallager,2022-04-26 09:02:00,2022-04-26 12:22:00,True,Hochregallager
5979_180_71,Waren kommissionieren,5979,184,Hochregallager,Packplatz,2022-04-26 12:30:00,???,True,Packplatz
5979_180_42,Ware vereinnahmen,5979,184,Wareneingang,Hochregallager,??? ,2022-04-26 07:29:00,True,Wareneingang
5979_180_42,Waren lagern,5979,184,Hochregallager,Hochregallager,2022-04-26 09:02:00,2022-04-26 12:22:00,True,Hochregallager
5979_180_42,Waren kommissionieren,5979,184,Hochregallager,Packplatz,2022-04-26 12:30:00,???,True,Packplatz
5984_228_83,Ware vereinnahmen,5984,141,Wareneingang,Hochregallager,??? ,2022-04-26 06:50:00,True,Wareneingang
5984_228_83,Waren lagern,5984,141,Hochregallager,Hochregallager,2022-04-26 08:35:00,2022-04-26 14:26:00,True,Hochregallager
5984_228_83,Waren kommissionieren,5984,141,Hochregallager,Packplatz,2022-04-26 16:38:00,???,True,Packplatz
5989_995_14,Ware vereinnahmen,5989,279,Wareneingang,Hochregallager,??? ,2022-04-26 04:42:00,True,Wareneingang
5989_995_14,Waren lagern,5989,279,Hochregallager,Hochregallager,2022-04-26 08:29:00,2022-04-26 10:14:00,True,Hochregallager
5989_995_14,Waren kommissionieren,5989,279,Hochregallager,Packplatz,2022-04-26 11:48:00,???,True,Packplatz
5992_323_73,Ware vereinnahmen,5992,262,Wareneingang,Hochregallager,??? ,2022-04-26 07:53:00,True,Wareneingang
5992_323_73,Waren lagern,5992,262,Hochregallager,Hochregallager,2022-04-26 08:31:00,2022-04-26 15:02:00,True,Hochregallager
5992_323_73,Waren kommissionieren,5992,262,Hochregallager,Packplatz,2022-04-26 15:15:00,???,True,Packplatz
5996_306_23,Ware vereinnahmen,5996,464,Wareneingang,Hochregallager,??? ,2022-04-26 06:51:00,False,Wareneingang
5996_306_23,Waren lagern,5996,464,Hochregallager,Hochregallager,2022-04-26 07:00:00,2022-04-26 10:17:00,False,Hochregallager
5996_306_23,Waren kommissionieren,5996,464,Hochregallager,Packplatz,2022-04-26 11:06:00,???,False,Packplatz
6006_291_70,Ware vereinnahmen,6006,187,Wareneingang,Hochregallager,??? ,2022-04-26 07:12:00,True,Wareneingang
6006_291_70,Waren lagern,6006,187,Hochregallager,Hochregallager,2022-04-26 10:13:00,2022-04-26 10:56:00,True,Hochregallager
6006_291_70,Waren kommissionieren,6006,187,Hochregallager,Packplatz,2022-04-26 14:43:00,???,True,Packplatz
6022_116_66,Ware vereinnahmen,6022,294,Wareneingang,Hochregallager,??? ,2022-04-25 21:22:00,True,Wareneingang
6022_116_66,Waren lagern,6022,294,Hochregallager,Hochregallager,2022-04-25 22:16:00,2022-04-26 12:01:00,True,Hochregallager
6022_116_66,Waren kommissionieren,6022,294,Hochregallager,Packplatz,2022-04-26 12:25:00,???,True,Packplatz
6030_692_27,Ware vereinnahmen,6030,56,Wareneingang,Hochregallager,??? ,2022-04-26 00:39:00,True,Wareneingang
6030_692_27,Waren lagern,6030,56,Hochregallager,Hochregallager,2022-04-26 01:32:00,2022-04-26 12:13:00,True,Hochregallager
6030_692_27,Waren kommissionieren,6030,56,Hochregallager,Packplatz,2022-04-26 15:29:00,???,True,Packplatz
6037_395_42,Ware vereinnahmen,6037,256,Wareneingang,Hochregallager,??? ,2022-04-26 08:37:00,True,Wareneingang
6037_395_42,Waren lagern,6037,256,Hochregallager,Hochregallager,2022-04-26 12:29:00,2022-04-26 14:13:00,True,Hochregallager
6037_395_42,Waren kommissionieren,6037,256,Hochregallager,Packplatz,2022-04-26 17:02:00,???,True,Packplatz
6046_294_67,Ware vereinnahmen,6046,277,Wareneingang,Hochregallager,??? ,2022-04-26 09:44:00,True,Wareneingang
6046_294_67,Waren lagern,6046,277,Hochregallager,Hochregallager,2022-04-26 10:54:00,2022-04-26 06:03:00,True,Hochregallager
6046_294_67,Waren kommissionieren,6046,277,Hochregallager,Packplatz,2022-04-26 07:53:00,???,True,Packplatz
6061_954_72,Ware vereinnahmen,6061,268,Wareneingang,Hochregallager,??? ,2022-04-26 05:16:00,True,Wareneingang
6061_954_72,Waren lagern,6061,268,Hochregallager,Hochregallager,2022-04-26 07:04:00,2022-04-26 08:55:00,True,Hochregallager
6061_954_72,Waren kommissionieren,6061,268,Hochregallager,Packplatz,2022-04-26 10:36:00,???,True,Packplatz
6062_448_93,Ware vereinnahmen,6062,124,Wareneingang,Hochregallager,??? ,2022-04-26 09:08:00,True,Wareneingang
6062_448_93,Waren lagern,6062,124,Hochregallager,Hochregallager,2022-04-26 09:50:00,2022-04-26 11:04:00,True,Hochregallager
6062_448_93,Waren kommissionieren,6062,124,Hochregallager,Packplatz,2022-04-26 13:05:00,???,True,Packplatz
6083_681_93,Ware vereinnahmen,6083,233,Wareneingang,Hochregallager,??? ,2022-04-25 12:33:00,False,Wareneingang
6083_681_93,Waren lagern,6083,233,Hochregallager,Hochregallager,2022-04-25 14:43:00,2022-04-26 12:19:00,False,Hochregallager
6083_681_93,Waren kommissionieren,6083,233,Hochregallager,Packplatz,2022-04-26 14:08:00,???,False,Packplatz
6084_218_17,Ware vereinnahmen,6084,13,Wareneingang,Hochregallager,??? ,2022-04-25 22:14:00,True,Wareneingang
6084_218_17,Waren lagern,6084,13,Hochregallager,Hochregallager,2022-04-26 01:38:00,2022-04-26 16:42:00,True,Hochregallager
6084_218_17,Waren kommissionieren,6084,13,Hochregallager,Packplatz,2022-04-26 17:27:00,???,True,Packplatz
6085_735_91,Ware vereinnahmen,6085,371,Wareneingang,Hochregallager,??? ,2022-04-25 14:00:00,True,Wareneingang
6085_735_91,Waren lagern,6085,371,Hochregallager,Hochregallager,2022-04-25 17:17:00,2022-04-26 10:44:00,True,Hochregallager
6085_735_91,Waren kommissionieren,6085,371,Hochregallager,Packplatz,2022-04-26 14:32:00,???,True,Packplatz
6091_805_43,Ware vereinnahmen,6091,110,Wareneingang,Hochregallager,??? ,2022-04-25 22:14:00,True,Wareneingang
6091_805_43,Waren lagern,6091,110,Hochregallager,Hochregallager,2022-04-25 23:43:00,2022-04-26 09:14:00,True,Hochregallager
6091_805_43,Waren kommissionieren,6091,110,Hochregallager,Packplatz,2022-04-26 09:50:00,???,True,Packplatz
6094_523_72,Ware vereinnahmen,6094,438,Wareneingang,Hochregallager,??? ,2022-04-26 06:50:00,True,Wareneingang
6094_523_72,Waren lagern,6094,438,Hochregallager,Hochregallager,2022-04-26 07:50:00,2022-04-26 14:01:00,True,Hochregallager
6094_523_72,Waren kommissionieren,6094,438,Hochregallager,Packplatz,2022-04-26 15:57:00,???,True,Packplatz
6104_758_54,Ware vereinnahmen,6104,125,Wareneingang,Hochregallager,??? ,2022-04-26 00:45:00,True,Wareneingang
6104_758_54,Waren lagern,6104,125,Hochregallager,Hochregallager,2022-04-26 04:03:00,2022-04-26 11:18:00,True,Hochregallager
6104_758_54,Waren kommissionieren,6104,125,Hochregallager,Packplatz,2022-04-26 15:06:00,???,True,Packplatz
6119_341_12,Ware vereinnahmen,6119,335,Wareneingang,Hochregallager,??? ,2022-04-26 00:40:00,True,Wareneingang
6119_341_12,Waren lagern,6119,335,Hochregallager,Hochregallager,2022-04-26 02:21:00,2022-04-26 08:14:00,True,Hochregallager
6119_341_12,Waren kommissionieren,6119,335,Hochregallager,Packplatz,2022-04-26 11:56:00,???,True,Packplatz
6145_439_29,Ware vereinnahmen,6145,89,Wareneingang,Hochregallager,??? ,2022-04-26 04:27:00,True,Wareneingang
6145_439_29,Waren lagern,6145,89,Hochregallager,Hochregallager,2022-04-26 06:14:00,2022-04-26 12:19:00,True,Hochregallager
6145_439_29,Waren kommissionieren,6145,89,Hochregallager,Packplatz,2022-04-26 14:04:00,???,True,Packplatz
6146_303_78,Ware vereinnahmen,6146,178,Wareneingang,Hochregallager,??? ,2022-04-26 08:06:00,True,Wareneingang
6146_303_78,Waren lagern,6146,178,Hochregallager,Hochregallager,2022-04-26 09:12:00,2022-04-26 16:44:00,True,Hochregallager
6146_303_78,Waren kommissionieren,6146,178,Hochregallager,Packplatz,2022-04-26 17:04:00,???,True,Packplatz
6154_848_25,Ware vereinnahmen,6154,400,Wareneingang,Hochregallager,??? ,2022-04-26 08:49:00,True,Wareneingang
6154_848_25,Waren lagern,6154,400,Hochregallager,Hochregallager,2022-04-26 11:19:00,2022-04-26 11:33:00,True,Hochregallager
6154_848_25,Waren kommissionieren,6154,400,Hochregallager,Packplatz,2022-04-26 13:30:00,???,True,Packplatz
6164_257_39,Ware vereinnahmen,6164,139,Wareneingang,Hochregallager,??? ,2022-04-25 16:30:00,True,Wareneingang
6164_257_39,Waren lagern,6164,139,Hochregallager,Hochregallager,2022-04-25 20:01:00,2022-04-26 14:31:00,True,Hochregallager
6164_257_39,Waren kommissionieren,6164,139,Hochregallager,Packplatz,2022-04-26 16:05:00,???,True,Packplatz
6206_995_71,Ware vereinnahmen,6206,304,Wareneingang,Hochregallager,??? ,2022-04-26 04:42:00,True,Wareneingang
6206_995_71,Waren lagern,6206,304,Hochregallager,Hochregallager,2022-04-26 08:29:00,2022-04-26 10:14:00,True,Hochregallager
6206_995_71,Waren kommissionieren,6206,304,Hochregallager,Packplatz,2022-04-26 11:48:00,???,True,Packplatz
6214_631_31,Ware vereinnahmen,6214,423,Wareneingang,Hochregallager,??? ,2022-04-25 22:55:00,True,Wareneingang
6214_631_31,Waren lagern,6214,423,Hochregallager,Hochregallager,2022-04-26 00:06:00,2022-04-26 16:11:00,True,Hochregallager
6214_631_31,Waren kommissionieren,6214,423,Hochregallager,Packplatz,2022-04-26 18:41:00,???,True,Packplatz
6215_440_94,Ware vereinnahmen,6215,138,Wareneingang,Hochregallager,??? ,2022-04-25 23:10:00,True,Wareneingang
6215_440_94,Waren lagern,6215,138,Hochregallager,Hochregallager,2022-04-26 02:52:00,2022-04-26 13:26:00,True,Hochregallager
6215_440_94,Waren kommissionieren,6215,138,Hochregallager,Packplatz,2022-04-26 16:17:00,???,True,Packplatz
6216_170_67,Ware vereinnahmen,6216,189,Wareneingang,Hochregallager,??? ,2022-04-26 05:18:00,True,Wareneingang
6216_170_67,Waren lagern,6216,189,Hochregallager,Hochregallager,2022-04-26 06:36:00,2022-04-26 16:30:00,True,Hochregallager
6216_170_67,Waren kommissionieren,6216,189,Hochregallager,Packplatz,2022-04-26 17:21:00,???,True,Packplatz
6223_815_60,Ware vereinnahmen,6223,221,Wareneingang,Hochregallager,??? ,2022-04-26 02:57:00,True,Wareneingang
6223_815_60,Waren lagern,6223,221,Hochregallager,Hochregallager,2022-04-26 05:52:00,2022-04-26 11:49:00,True,Hochregallager
6223_815_60,Waren kommissionieren,6223,221,Hochregallager,Packplatz,2022-04-26 12:45:00,???,True,Packplatz
6223_815_89,Ware vereinnahmen,6223,221,Wareneingang,Hochregallager,??? ,2022-04-26 02:57:00,True,Wareneingang
6223_815_89,Waren lagern,6223,221,Hochregallager,Hochregallager,2022-04-26 05:52:00,2022-04-26 11:49:00,True,Hochregallager
6223_815_89,Waren kommissionieren,6223,221,Hochregallager,Packplatz,2022-04-26 12:45:00,???,True,Packplatz
6223_984_60,Ware vereinnahmen,6223,148,Wareneingang,Hochregallager,??? ,2022-04-26 05:37:00,True,Wareneingang
6223_984_60,Waren lagern,6223,148,Hochregallager,Hochregallager,2022-04-26 08:22:00,2022-04-26 09:19:00,True,Hochregallager
6223_984_60,Waren kommissionieren,6223,148,Hochregallager,Packplatz,2022-04-26 12:47:00,???,True,Packplatz
6223_984_89,Ware vereinnahmen,6223,148,Wareneingang,Hochregallager,??? ,2022-04-26 05:37:00,True,Wareneingang
6223_984_89,Waren lagern,6223,148,Hochregallager,Hochregallager,2022-04-26 08:22:00,2022-04-26 09:19:00,True,Hochregallager
6223_984_89,Waren kommissionieren,6223,148,Hochregallager,Packplatz,2022-04-26 12:47:00,???,True,Packplatz
6232_691_85,Ware vereinnahmen,6232,124,Wareneingang,Hochregallager,??? ,2022-04-25 08:44:00,True,Wareneingang
6232_691_85,Waren lagern,6232,124,Hochregallager,Hochregallager,2022-04-25 10:56:00,2022-04-26 10:52:00,True,Hochregallager
6232_691_85,Waren kommissionieren,6232,124,Hochregallager,Packplatz,2022-04-26 14:24:00,???,True,Packplatz
6252_492_32,Ware vereinnahmen,6252,189,Wareneingang,Hochregallager,??? ,2022-04-26 08:38:00,True,Wareneingang
6252_492_32,Waren lagern,6252,189,Hochregallager,Hochregallager,2022-04-26 11:33:00,2022-04-26 18:16:00,True,Hochregallager
6252_492_32,Waren kommissionieren,6252,189,Hochregallager,Packplatz,2022-04-26 18:28:00,???,True,Packplatz
6264_774_37,Ware vereinnahmen,6264,224,Wareneingang,Hochregallager,??? ,2022-04-26 05:51:00,True,Wareneingang
6264_774_37,Waren lagern,6264,224,Hochregallager,Hochregallager,2022-04-26 08:46:00,2022-04-26 13:25:00,True,Hochregallager
6264_774_37,Waren kommissionieren,6264,224,Hochregallager,Packplatz,2022-04-26 16:30:00,???,True,Packplatz
6271_318_63,Ware vereinnahmen,6271,88,Wareneingang,Hochregallager,??? ,2022-04-26 07:56:00,True,Wareneingang
6271_318_63,Waren lagern,6271,88,Hochregallager,Hochregallager,2022-04-26 08:53:00,2022-04-26 14:00:00,True,Hochregallager
6271_318_63,Waren kommissionieren,6271,88,Hochregallager,Packplatz,2022-04-26 15:36:00,???,True,Packplatz
6280_393_39,Ware vereinnahmen,6280,242,Wareneingang,Hochregallager,??? ,2022-04-25 22:28:00,True,Wareneingang
6280_393_39,Waren lagern,6280,242,Hochregallager,Hochregallager,2022-04-26 01:58:00,2022-04-26 11:44:00,True,Hochregallager
6280_393_39,Waren kommissionieren,6280,242,Hochregallager,Packplatz,2022-04-26 14:51:00,???,True,Packplatz
6290_931_59,Ware vereinnahmen,6290,184,Wareneingang,Hochregallager,??? ,2022-04-26 01:35:00,True,Wareneingang
6290_931_59,Waren lagern,6290,184,Hochregallager,Hochregallager,2022-04-26 04:53:00,2022-04-26 05:48:00,True,Hochregallager
6290_931_59,Waren kommissionieren,6290,184,Hochregallager,Packplatz,2022-04-26 09:34:00,???,True,Packplatz
6292_491_52,Ware vereinnahmen,6292,495,Wareneingang,Hochregallager,??? ,2022-04-26 10:06:00,True,Wareneingang
6292_491_52,Waren lagern,6292,495,Hochregallager,Hochregallager,2022-04-26 10:08:00,2022-04-26 10:55:00,True,Hochregallager
6292_491_52,Waren kommissionieren,6292,495,Hochregallager,Packplatz,2022-04-26 12:51:00,???,True,Packplatz
6294_620_98,Ware vereinnahmen,6294,496,Wareneingang,Hochregallager,??? ,2022-04-26 06:50:00,True,Wareneingang
6294_620_98,Waren lagern,6294,496,Hochregallager,Hochregallager,2022-04-26 10:34:00,2022-04-26 14:42:00,True,Hochregallager
6294_620_98,Waren kommissionieren,6294,496,Hochregallager,Packplatz,2022-04-26 17:07:00,???,True,Packplatz
6295_233_89,Ware vereinnahmen,6295,296,Wareneingang,Hochregallager,??? ,2022-04-26 05:53:00,True,Wareneingang
6295_233_89,Waren lagern,6295,296,Hochregallager,Hochregallager,2022-04-26 09:03:00,2022-04-26 11:24:00,True,Hochregallager
6295_233_89,Waren kommissionieren,6295,296,Hochregallager,Packplatz,2022-04-26 14:19:00,???,True,Packplatz
6306_341_58,Ware vereinnahmen,6306,305,Wareneingang,Hochregallager,??? ,2022-04-26 00:40:00,True,Wareneingang
6306_341_58,Waren lagern,6306,305,Hochregallager,Hochregallager,2022-04-26 02:21:00,2022-04-26 08:14:00,True,Hochregallager
6306_341_58,Waren kommissionieren,6306,305,Hochregallager,Packplatz,2022-04-26 11:56:00,???,True,Packplatz
6310_221_83,Ware vereinnahmen,6310,197,Wareneingang,Hochregallager,??? ,2022-04-26 06:01:00,True,Wareneingang
6310_221_83,Waren lagern,6310,197,Hochregallager,Hochregallager,2022-04-26 09:45:00,2022-04-26 10:21:00,True,Hochregallager
6310_221_83,Waren kommissionieren,6310,197,Hochregallager,Packplatz,2022-04-26 11:50:00,???,True,Packplatz
6314_957_31,Ware vereinnahmen,6314,222,Wareneingang,Hochregallager,??? ,2022-04-26 07:41:00,True,Wareneingang
6314_957_31,Waren lagern,6314,222,Hochregallager,Hochregallager,2022-04-26 08:53:00,2022-04-26 13:15:00,True,Hochregallager
6314_957_31,Waren kommissionieren,6314,222,Hochregallager,Packplatz,2022-04-26 14:11:00,???,True,Packplatz
6325_230_69,Ware vereinnahmen,6325,297,Wareneingang,Hochregallager,??? ,2022-04-26 04:02:00,True,Wareneingang
6325_230_69,Waren lagern,6325,297,Hochregallager,Hochregallager,2022-04-26 05:59:00,2022-04-26 10:39:00,True,Hochregallager
6325_230_69,Waren kommissionieren,6325,297,Hochregallager,Packplatz,2022-04-26 11:05:00,???,True,Packplatz
6329_753_48,Ware vereinnahmen,6329,223,Wareneingang,Hochregallager,??? ,2022-04-26 10:32:00,True,Wareneingang
6329_753_48,Waren lagern,6329,223,Hochregallager,Hochregallager,2022-04-26 13:16:00,2022-04-26 15:28:00,True,Hochregallager
6329_753_48,Waren kommissionieren,6329,223,Hochregallager,Packplatz,2022-04-26 16:20:00,???,True,Packplatz
6334_314_68,Ware vereinnahmen,6334,178,Wareneingang,Hochregallager,??? ,2022-04-26 08:04:00,True,Wareneingang
6334_314_68,Waren lagern,6334,178,Hochregallager,Hochregallager,2022-04-26 11:02:00,2022-04-26 07:52:00,True,Hochregallager
6334_314_68,Waren kommissionieren,6334,178,Hochregallager,Packplatz,2022-04-26 10:56:00,???,True,Packplatz
6335_712_74,Ware vereinnahmen,6335,27,Wareneingang,Hochregallager,??? ,2022-04-26 08:36:00,True,Wareneingang
6335_712_74,Waren lagern,6335,27,Hochregallager,Hochregallager,2022-04-26 09:45:00,2022-04-26 08:45:00,True,Hochregallager
6335_712_74,Waren kommissionieren,6335,27,Hochregallager,Packplatz,2022-04-26 10:36:00,???,True,Packplatz
6336_132_27,Ware vereinnahmen,6336,466,Wareneingang,Hochregallager,??? ,2022-04-26 08:44:00,True,Wareneingang
6336_132_27,Waren lagern,6336,466,Hochregallager,Hochregallager,2022-04-26 10:02:00,2022-04-26 16:41:00,True,Hochregallager
6336_132_27,Waren kommissionieren,6336,466,Hochregallager,Packplatz,2022-04-26 17:22:00,???,True,Packplatz
6338_550_94,Ware vereinnahmen,6338,26,Wareneingang,Hochregallager,??? ,2022-04-26 10:52:00,False,Wareneingang
6338_550_94,Waren lagern,6338,26,Hochregallager,Hochregallager,2022-04-26 14:46:00,2022-04-26 08:28:00,False,Hochregallager
6338_550_94,Waren kommissionieren,6338,26,Hochregallager,Packplatz,2022-04-26 11:46:00,???,False,Packplatz
6342_586_66,Ware vereinnahmen,6342,139,Wareneingang,Hochregallager,??? ,2022-04-25 13:56:00,True,Wareneingang
6342_586_66,Waren lagern,6342,139,Hochregallager,Hochregallager,2022-04-25 15:06:00,2022-04-26 12:02:00,True,Hochregallager
6342_586_66,Waren kommissionieren,6342,139,Hochregallager,Packplatz,2022-04-26 14:30:00,???,True,Packplatz
6352_446_10,Ware vereinnahmen,6352,330,Wareneingang,Hochregallager,??? ,2022-04-26 05:27:00,True,Wareneingang
6352_446_10,Waren lagern,6352,330,Hochregallager,Hochregallager,2022-04-26 08:45:00,2022-04-26 14:47:00,True,Hochregallager
6352_446_10,Waren kommissionieren,6352,330,Hochregallager,Packplatz,2022-04-26 15:14:00,???,True,Packplatz
6354_518_66,Ware vereinnahmen,6354,159,Wareneingang,Hochregallager,??? ,2022-04-26 06:48:00,True,Wareneingang
6354_518_66,Waren lagern,6354,159,Hochregallager,Hochregallager,2022-04-26 09:34:00,2022-04-26 10:56:00,True,Hochregallager
6354_518_66,Waren kommissionieren,6354,159,Hochregallager,Packplatz,2022-04-26 13:36:00,???,True,Packplatz
6361_114_63,Ware vereinnahmen,6361,380,Wareneingang,Hochregallager,??? ,2022-04-26 03:14:00,True,Wareneingang
6361_114_63,Waren lagern,6361,380,Hochregallager,Hochregallager,2022-04-26 04:19:00,2022-04-26 10:37:00,True,Hochregallager
6361_114_63,Waren kommissionieren,6361,380,Hochregallager,Packplatz,2022-04-26 12:44:00,???,True,Packplatz
6372_162_33,Ware vereinnahmen,6372,22,Wareneingang,Hochregallager,??? ,2022-04-26 12:07:00,True,Wareneingang
6372_162_33,Waren lagern,6372,22,Hochregallager,Hochregallager,2022-04-26 14:51:00,2022-04-26 11:12:00,True,Hochregallager
6372_162_33,Waren kommissionieren,6372,22,Hochregallager,Packplatz,2022-04-26 13:44:00,???,True,Packplatz
6378_126_61,Ware vereinnahmen,6378,178,Wareneingang,Hochregallager,??? ,2022-04-26 12:12:00,True,Wareneingang
6378_126_61,Waren lagern,6378,178,Hochregallager,Hochregallager,2022-04-26 15:25:00,2022-04-26 12:26:00,True,Hochregallager
6378_126_61,Waren kommissionieren,6378,178,Hochregallager,Packplatz,2022-04-26 12:40:00,???,True,Packplatz
6379_145_31,Ware vereinnahmen,6379,300,Wareneingang,Hochregallager,??? ,2022-04-25 13:18:00,True,Wareneingang
6379_145_31,Waren lagern,6379,300,Hochregallager,Hochregallager,2022-04-25 16:07:00,2022-04-26 08:35:00,True,Hochregallager
6379_145_31,Waren kommissionieren,6379,300,Hochregallager,Packplatz,2022-04-26 08:55:00,???,True,Packplatz
6388_328_47,Ware vereinnahmen,6388,491,Wareneingang,Hochregallager,??? ,2022-04-25 15:47:00,True,Wareneingang
6388_328_47,Waren lagern,6388,491,Hochregallager,Hochregallager,2022-04-25 17:05:00,2022-04-26 11:46:00,True,Hochregallager
6388_328_47,Waren kommissionieren,6388,491,Hochregallager,Packplatz,2022-04-26 12:17:00,???,True,Packplatz
6390_549_43,Ware vereinnahmen,6390,43,Wareneingang,Hochregallager,??? ,2022-04-26 09:19:00,True,Wareneingang
6390_549_43,Waren lagern,6390,43,Hochregallager,Hochregallager,2022-04-26 12:18:00,2022-04-26 15:05:00,True,Hochregallager
6390_549_43,Waren kommissionieren,6390,43,Hochregallager,Packplatz,2022-04-26 16:16:00,???,True,Packplatz
6406_498_82,Ware vereinnahmen,6406,133,Wareneingang,Hochregallager,??? ,2022-04-26 07:08:00,True,Wareneingang
6406_498_82,Waren lagern,6406,133,Hochregallager,Hochregallager,2022-04-26 09:35:00,2022-04-26 13:11:00,True,Hochregallager
6406_498_82,Waren kommissionieren,6406,133,Hochregallager,Packplatz,2022-04-26 14:16:00,???,True,Packplatz
6409_276_56,Ware vereinnahmen,6409,399,Wareneingang,Hochregallager,??? ,2022-04-26 04:12:00,True,Wareneingang
6409_276_56,Waren lagern,6409,399,Hochregallager,Hochregallager,2022-04-26 04:57:00,2022-04-26 13:32:00,True,Hochregallager
6409_276_56,Waren kommissionieren,6409,399,Hochregallager,Packplatz,2022-04-26 16:47:00,???,True,Packplatz
6438_936_53,Ware vereinnahmen,6438,32,Wareneingang,Hochregallager,??? ,2022-04-26 11:17:00,True,Wareneingang
6438_936_53,Waren lagern,6438,32,Hochregallager,Hochregallager,2022-04-26 12:16:00,2022-04-26 09:52:00,True,Hochregallager
6438_936_53,Waren kommissionieren,6438,32,Hochregallager,Packplatz,2022-04-26 10:08:00,???,True,Packplatz
6440_200_84,Ware vereinnahmen,6440,381,Wareneingang,Hochregallager,??? ,2022-04-26 05:12:00,True,Wareneingang
6440_200_84,Waren lagern,6440,381,Hochregallager,Hochregallager,2022-04-26 06:41:00,2022-04-26 12:42:00,True,Hochregallager
6440_200_84,Waren kommissionieren,6440,381,Hochregallager,Packplatz,2022-04-26 15:58:00,???,True,Packplatz
6440_200_88,Ware vereinnahmen,6440,381,Wareneingang,Hochregallager,??? ,2022-04-26 05:12:00,True,Wareneingang
6440_200_88,Waren lagern,6440,381,Hochregallager,Hochregallager,2022-04-26 06:41:00,2022-04-26 12:42:00,True,Hochregallager
6440_200_88,Waren kommissionieren,6440,381,Hochregallager,Packplatz,2022-04-26 15:58:00,???,True,Packplatz
6440_878_84,Ware vereinnahmen,6440,253,Wareneingang,Hochregallager,??? ,2022-04-26 07:45:00,True,Wareneingang
6440_878_84,Waren lagern,6440,253,Hochregallager,Hochregallager,2022-04-26 08:34:00,2022-04-26 14:34:00,True,Hochregallager
6440_878_84,Waren kommissionieren,6440,253,Hochregallager,Packplatz,2022-04-26 17:01:00,???,True,Packplatz
6440_878_88,Ware vereinnahmen,6440,253,Wareneingang,Hochregallager,??? ,2022-04-26 07:45:00,True,Wareneingang
6440_878_88,Waren lagern,6440,253,Hochregallager,Hochregallager,2022-04-26 08:34:00,2022-04-26 14:34:00,True,Hochregallager
6440_878_88,Waren kommissionieren,6440,253,Hochregallager,Packplatz,2022-04-26 17:01:00,???,True,Packplatz
6454_437_72,Ware vereinnahmen,6454,51,Wareneingang,Hochregallager,??? ,2022-04-26 06:10:00,True,Wareneingang
6454_437_72,Waren lagern,6454,51,Hochregallager,Hochregallager,2022-04-26 07:37:00,2022-04-26 08:50:00,True,Hochregallager
6454_437_72,Waren kommissionieren,6454,51,Hochregallager,Packplatz,2022-04-26 12:47:00,???,True,Packplatz
6456_648_25,Ware vereinnahmen,6456,436,Wareneingang,Hochregallager,??? ,2022-04-26 00:20:00,True,Wareneingang
6456_648_25,Waren lagern,6456,436,Hochregallager,Hochregallager,2022-04-26 00:31:00,2022-04-26 13:35:00,True,Hochregallager
6456_648_25,Waren kommissionieren,6456,436,Hochregallager,Packplatz,2022-04-26 16:49:00,???,True,Packplatz
6472_186_60,Ware vereinnahmen,6472,67,Wareneingang,Hochregallager,??? ,2022-04-26 07:53:00,True,Wareneingang
6472_186_60,Waren lagern,6472,67,Hochregallager,Hochregallager,2022-04-26 08:01:00,2022-04-26 16:32:00,True,Hochregallager
6472_186_60,Waren kommissionieren,6472,67,Hochregallager,Packplatz,2022-04-26 16:54:00,???,True,Packplatz
6496_358_70,Ware vereinnahmen,6496,272,Wareneingang,Hochregallager,??? ,2022-04-25 23:31:00,True,Wareneingang
