Lagereinheit_ID,Lagerort_von,Lagerort_nach,Startzeitpunkt,Endzeitpunkt
815,Wareneingang,Hochregallager,2022-04-26 02:57:00,2022-04-26 05:52:00
746,Hochregallager,Packplatz,2022-04-26 10:40:00,2022-04-26 14:22:00
746,Wareneingang,Hochregallager,2022-04-26 11:55:00,2022-04-26 14:48:00
466,Hochregallager,Packplatz,2022-04-26 07:22:00,2022-04-26 10:55:00
466,Wareneingang,Hochregallager,2022-04-25 06:18:00,2022-04-25 08:10:00
893,Hochregallager,Packplatz,2022-04-26 05:34:00,2022-04-26 08:56:00
893,Wareneingang,Hochregallager,2022-04-26 12:37:00,2022-04-26 13:31:00
292,Hochregallager,Packplatz,2022-04-26 10:22:00,2022-04-26 12:22:00
292,Wareneingang,Hochregallager,2022-04-26 02:23:00,2022-04-26 05:23:00
218,Hochregallager,Packplatz,2022-04-26 16:42:00,2022-04-26 17:27:00
218,Wareneingang,Hochregallager,2022-04-25 22:14:00,2022-04-26 01:38:00
771,Hochregallager,Packplatz,2022-04-26 15:20:00,2022-04-26 16:18:00
771,Wareneingang,Hochregallager,2022-04-26 08:59:00,2022-04-26 10:35:00
989,Hochregallager,Packplatz,2022-04-26 09:51:00,2022-04-26 13:11:00
989,Wareneingang,Hochregallager,2022-04-26 05:08:00,2022-04-26 07:58:00
532,Hochregallager,Packplatz,2022-04-26 16:58:00,2022-04-26 18:33:00
532,Wareneingang,Hochregallager,2022-04-25 20:51:00,2022-04-25 22:03:00
751,Hochregallager,Packplatz,2022-04-26 12:15:00,2022-04-26 14:35:00
751,Wareneingang,Hochregallager,2022-04-26 00:02:00,2022-04-26 03:28:00
425,Hochregallager,Packplatz,2022-04-26 11:34:00,2022-04-26 12:14:00
425,Wareneingang,Hochregallager,2022-04-26 02:37:00,2022-04-26 03:42:00
148,Hochregallager,Packplatz,2022-04-26 12:18:00,2022-04-26 12:54:00
148,Wareneingang,Hochregallager,2022-04-26 08:00:00,2022-04-26 08:47:00
298,Hochregallager,Packplatz,2022-04-26 06:52:00,2022-04-26 08:15:00
298,Wareneingang,Hochregallager,2022-04-26 01:55:00,2022-04-26 03:16:00
140,Hochregallager,Packplatz,2022-04-26 12:15:00,2022-04-26 14:28:00
140,Wareneingang,Hochregallager,2022-04-25 09:50:00,2022-04-25 12:22:00
820,Hochregallager,Packplatz,2022-04-26 12:48:00,2022-04-26 14:23:00
820,Wareneingang,Hochregallager,2022-04-26 09:11:00,2022-04-26 12:22:00
461,Hochregallager,Packplatz,2022-04-26 10:24:00,2022-04-26 13:07:00
461,Wareneingang,Hochregallager,2022-04-26 03:01:00,2022-04-26 06:31:00
950,Hochregallager,Packplatz,2022-04-26 09:06:00,2022-04-26 11:13:00
950,Wareneingang,Hochregallager,2022-04-26 10:48:00,2022-04-26 11:22:00
933,Hochregallager,Packplatz,2022-04-26 14:15:00,2022-04-26 15:23:00
933,Wareneingang,Hochregallager,2022-04-26 00:16:00,2022-04-26 02:56:00
177,Hochregallager,Packplatz,2022-04-26 09:21:00,2022-04-26 11:33:00
177,Wareneingang,Hochregallager,2022-04-26 08:33:00,2022-04-26 11:30:00
817,Hochregallager,Packplatz,2022-04-26 08:09:00,2022-04-26 09:42:00
817,Wareneingang,Hochregallager,2022-04-26 02:40:00,2022-04-26 05:59:00
171,Hochregallager,Packplatz,2022-04-26 07:31:00,2022-04-26 10:34:00
171,Wareneingang,Hochregallager,2022-04-26 07:08:00,2022-04-26 07:54:00
942,Hochregallager,Packplatz,2022-04-26 16:17:00,2022-04-26 18:43:00
942,Wareneingang,Hochregallager,2022-04-26 07:13:00,2022-04-26 10:51:00
899,Hochregallager,Packplatz,2022-04-26 13:32:00,2022-04-26 16:24:00
899,Wareneingang,Hochregallager,2022-04-26 02:17:00,2022-04-26 04:03:00
290,Hochregallager,Packplatz,2022-04-26 15:09:00,2022-04-26 16:25:00
290,Wareneingang,Hochregallager,2022-04-26 04:14:00,2022-04-26 07:22:00
907,Hochregallager,Packplatz,2022-04-26 09:59:00,2022-04-26 11:26:00
907,Wareneingang,Hochregallager,2022-04-26 15:36:00,2022-04-26 16:28:00
814,Hochregallager,Packplatz,2022-04-26 12:25:00,2022-04-26 15:41:00
814,Wareneingang,Hochregallager,2022-04-25 11:09:00,2022-04-25 11:40:00
477,Hochregallager,Packplatz,2022-04-26 11:40:00,2022-04-26 12:50:00
477,Wareneingang,Hochregallager,2022-04-26 05:17:00,2022-04-26 08:39:00
546,Hochregallager,Packplatz,2022-04-26 12:04:00,2022-04-26 14:54:00
546,Wareneingang,Hochregallager,2022-04-26 02:03:00,2022-04-26 02:34:00
348,Hochregallager,Packplatz,2022-04-26 13:13:00,2022-04-26 14:37:00
348,Wareneingang,Hochregallager,2022-04-26 05:46:00,2022-04-26 08:17:00
366,Hochregallager,Packplatz,2022-04-26 11:54:00,2022-04-26 11:59:00
366,Wareneingang,Hochregallager,2022-04-26 12:40:00,2022-04-26 12:46:00
681,Hochregallager,Packplatz,2022-04-26 12:19:00,2022-04-26 14:08:00
681,Wareneingang,Hochregallager,2022-04-25 12:33:00,2022-04-25 14:43:00
607,Hochregallager,Packplatz,2022-04-26 10:24:00,2022-04-26 13:55:00
607,Wareneingang,Hochregallager,2022-04-26 01:42:00,2022-04-26 05:35:00
451,Hochregallager,Packplatz,2022-04-26 13:38:00,2022-04-26 15:00:00
451,Wareneingang,Hochregallager,2022-04-26 05:36:00,2022-04-26 07:16:00
611,Hochregallager,Packplatz,2022-04-26 09:46:00,2022-04-26 13:41:00
611,Wareneingang,Hochregallager,2022-04-26 01:55:00,2022-04-26 03:04:00
666,Hochregallager,Packplatz,2022-04-26 14:52:00,2022-04-26 17:28:00
666,Wareneingang,Hochregallager,2022-04-26 05:08:00,2022-04-26 06:16:00
955,Hochregallager,Packplatz,2022-04-26 13:23:00,2022-04-26 15:16:00
955,Wareneingang,Hochregallager,2022-04-25 14:35:00,2022-04-25 15:54:00
802,Hochregallager,Packplatz,2022-04-26 13:47:00,2022-04-26 14:51:00
802,Wareneingang,Hochregallager,2022-04-26 12:08:00,2022-04-26 12:38:00
278,Hochregallager,Packplatz,2022-04-26 08:31:00,2022-04-26 11:29:00
278,Wareneingang,Hochregallager,2022-04-26 04:24:00,2022-04-26 06:34:00
341,Hochregallager,Packplatz,2022-04-26 08:14:00,2022-04-26 11:56:00
341,Wareneingang,Hochregallager,2022-04-26 00:40:00,2022-04-26 02:21:00
280,Hochregallager,Packplatz,2022-04-26 10:51:00,2022-04-26 13:11:00
280,Wareneingang,Hochregallager,2022-04-26 10:52:00,2022-04-26 12:11:00
380,Hochregallager,Packplatz,2022-04-26 14:59:00,2022-04-26 15:56:00
380,Wareneingang,Hochregallager,2022-04-26 09:27:00,2022-04-26 11:47:00
795,Hochregallager,Packplatz,2022-04-26 13:24:00,2022-04-26 16:36:00
795,Wareneingang,Hochregallager,2022-04-26 14:28:00,2022-04-26 17:01:00
617,Hochregallager,Packplatz,2022-04-26 17:21:00,2022-04-26 19:20:00
617,Wareneingang,Hochregallager,2022-04-26 08:58:00,2022-04-26 10:48:00
992,Hochregallager,Packplatz,2022-04-26 12:22:00,2022-04-26 16:18:00
992,Wareneingang,Hochregallager,2022-04-25 22:48:00,2022-04-25 23:27:00
663,Hochregallager,Packplatz,2022-04-26 11:54:00,2022-04-26 12:14:00
663,Wareneingang,Hochregallager,2022-04-26 11:05:00,2022-04-26 13:15:00
509,Hochregallager,Packplatz,2022-04-26 10:42:00,2022-04-26 11:11:00
509,Wareneingang,Hochregallager,2022-04-25 22:29:00,2022-04-26 01:15:00
850,Hochregallager,Packplatz,2022-04-26 12:18:00,2022-04-26 14:22:00
850,Wareneingang,Hochregallager,2022-04-25 15:22:00,2022-04-25 18:19:00
750,Hochregallager,Packplatz,2022-04-26 11:57:00,2022-04-26 15:18:00
750,Wareneingang,Hochregallager,2022-04-26 09:38:00,2022-04-26 10:30:00
927,Hochregallager,Packplatz,2022-04-26 11:29:00,2022-04-26 11:58:00
927,Wareneingang,Hochregallager,2022-04-25 22:13:00,2022-04-26 01:49:00
431,Hochregallager,Packplatz,2022-04-26 13:55:00,2022-04-26 14:27:00
431,Wareneingang,Hochregallager,2022-04-26 05:28:00,2022-04-26 07:33:00
928,Hochregallager,Packplatz,2022-04-26 13:03:00,2022-04-26 15:30:00
928,Wareneingang,Hochregallager,2022-04-26 04:59:00,2022-04-26 06:18:00
147,Hochregallager,Packplatz,2022-04-26 15:08:00,2022-04-26 16:45:00
147,Wareneingang,Hochregallager,2022-04-25 20:09:00,2022-04-25 21:04:00
430,Hochregallager,Packplatz,2022-04-26 11:10:00,2022-04-26 13:28:00
430,Wareneingang,Hochregallager,2022-04-26 08:35:00,2022-04-26 10:38:00
235,Hochregallager,Packplatz,2022-04-26 18:38:00,2022-04-26 20:33:00
235,Wareneingang,Hochregallager,2022-04-26 02:03:00,2022-04-26 05:22:00
456,Hochregallager,Packplatz,2022-04-26 13:25:00,2022-04-26 13:56:00
456,Wareneingang,Hochregallager,2022-04-26 13:09:00,2022-04-26 14:42:00
862,Hochregallager,Packplatz,2022-04-26 11:13:00,2022-04-26 12:22:00
862,Wareneingang,Hochregallager,2022-04-26 02:44:00,2022-04-26 04:40:00
597,Hochregallager,Packplatz,2022-04-26 15:18:00,2022-04-26 19:02:00
597,Wareneingang,Hochregallager,2022-04-25 23:42:00,2022-04-26 00:35:00
236,Hochregallager,Packplatz,2022-04-26 15:41:00,2022-04-26 18:47:00
236,Wareneingang,Hochregallager,2022-04-26 05:43:00,2022-04-26 08:22:00
313,Hochregallager,Packplatz,2022-04-26 13:34:00,2022-04-26 16:02:00
313,Wareneingang,Hochregallager,2022-04-26 03:44:00,2022-04-26 05:08:00
979,Hochregallager,Packplatz,2022-04-26 14:29:00,2022-04-26 16:00:00
979,Wareneingang,Hochregallager,2022-04-26 06:47:00,2022-04-26 09:11:00
139,Hochregallager,Packplatz,2022-04-26 13:58:00,2022-04-26 14:25:00
139,Wareneingang,Hochregallager,2022-04-26 07:23:00,2022-04-26 09:45:00
103,Hochregallager,Packplatz,2022-04-26 08:52:00,2022-04-26 12:48:00
103,Wareneingang,Hochregallager,2022-04-26 00:26:00,2022-04-26 02:29:00
183,Hochregallager,Packplatz,2022-04-26 14:46:00,2022-04-26 15:02:00
183,Wareneingang,Hochregallager,2022-04-26 11:28:00,2022-04-26 14:59:00
195,Hochregallager,Packplatz,2022-04-26 15:50:00,2022-04-26 17:59:00
195,Wareneingang,Hochregallager,2022-04-25 17:15:00,2022-04-25 20:13:00
867,Hochregallager,Packplatz,2022-04-26 12:43:00,2022-04-26 14:48:00
867,Wareneingang,Hochregallager,2022-04-24 23:33:00,2022-04-25 02:31:00
222,Hochregallager,Packplatz,2022-04-26 10:33:00,2022-04-26 12:20:00
222,Wareneingang,Hochregallager,2022-04-26 19:20:00,2022-04-26 19:45:00
556,Hochregallager,Packplatz,2022-04-26 14:49:00,2022-04-26 16:11:00
556,Wareneingang,Hochregallager,2022-04-25 17:24:00,2022-04-25 18:55:00
780,Hochregallager,Packplatz,2022-04-26 14:02:00,2022-04-26 15:37:00
780,Wareneingang,Hochregallager,2022-04-26 05:40:00,2022-04-26 09:28:00
961,Hochregallager,Packplatz,2022-04-26 09:37:00,2022-04-26 11:08:00
961,Wareneingang,Hochregallager,2022-04-26 05:56:00,2022-04-26 07:04:00
319,Hochregallager,Packplatz,2022-04-26 06:15:00,2022-04-26 09:23:00
319,Wareneingang,Hochregallager,2022-04-26 02:52:00,2022-04-26 03:42:00
754,Hochregallager,Packplatz,2022-04-26 11:14:00,2022-04-26 11:39:00
754,Wareneingang,Hochregallager,2022-04-26 08:41:00,2022-04-26 09:47:00
902,Hochregallager,Packplatz,2022-04-26 10:49:00,2022-04-26 11:33:00
902,Wareneingang,Hochregallager,2022-04-25 21:17:00,2022-04-25 23:59:00
552,Hochregallager,Packplatz,2022-04-26 08:50:00,2022-04-26 12:20:00
552,Wareneingang,Hochregallager,2022-04-26 08:57:00,2022-04-26 09:39:00
392,Hochregallager,Packplatz,2022-04-26 07:24:00,2022-04-26 11:12:00
392,Wareneingang,Hochregallager,2022-04-26 08:20:00,2022-04-26 09:42:00
612,Hochregallager,Packplatz,2022-04-26 15:33:00,2022-04-26 16:09:00
612,Wareneingang,Hochregallager,2022-04-26 09:45:00,2022-04-26 12:20:00
625,Hochregallager,Packplatz,2022-04-26 16:16:00,2022-04-26 16:18:00
625,Wareneingang,Hochregallager,2022-04-26 02:36:00,2022-04-26 06:14:00
710,Hochregallager,Packplatz,2022-04-26 11:53:00,2022-04-26 13:17:00
710,Wareneingang,Hochregallager,2022-04-26 06:12:00,2022-04-26 09:27:00
470,Hochregallager,Packplatz,2022-04-26 11:05:00,2022-04-26 11:51:00
470,Wareneingang,Hochregallager,2022-04-26 12:26:00,2022-04-26 12:33:00
281,Hochregallager,Packplatz,2022-04-26 11:13:00,2022-04-26 13:17:00
281,Wareneingang,Hochregallager,2022-04-26 07:42:00,2022-04-26 09:36:00
135,Hochregallager,Packplatz,2022-04-26 16:36:00,2022-04-26 17:34:00
135,Wareneingang,Hochregallager,2022-04-26 06:46:00,2022-04-26 09:09:00
274,Hochregallager,Packplatz,2022-04-26 12:27:00,2022-04-26 15:06:00
274,Wareneingang,Hochregallager,2022-04-25 13:35:00,2022-04-25 15:33:00
323,Hochregallager,Packplatz,2022-04-26 15:02:00,2022-04-26 15:15:00
323,Wareneingang,Hochregallager,2022-04-26 07:53:00,2022-04-26 08:31:00
608,Hochregallager,Packplatz,2022-04-26 13:45:00,2022-04-26 16:36:00
608,Wareneingang,Hochregallager,2022-04-26 08:28:00,2022-04-26 11:49:00
594,Hochregallager,Packplatz,2022-04-26 13:44:00,2022-04-26 15:32:00
594,Wareneingang,Hochregallager,2022-04-26 00:19:00,2022-04-26 00:56:00
234,Hochregallager,Packplatz,2022-04-26 13:16:00,2022-04-26 13:49:00
234,Wareneingang,Hochregallager,2022-04-26 13:01:00,2022-04-26 14:58:00
114,Hochregallager,Packplatz,2022-04-26 10:37:00,2022-04-26 12:44:00
114,Wareneingang,Hochregallager,2022-04-26 03:14:00,2022-04-26 04:19:00
547,Hochregallager,Packplatz,2022-04-26 13:19:00,2022-04-26 16:16:00
547,Wareneingang,Hochregallager,2022-04-26 07:26:00,2022-04-26 11:12:00
784,Hochregallager,Packplatz,2022-04-26 17:05:00,2022-04-26 18:10:00
784,Wareneingang,Hochregallager,2022-04-26 02:00:00,2022-04-26 04:23:00
972,Hochregallager,Packplatz,2022-04-26 09:57:00,2022-04-26 12:56:00
972,Wareneingang,Hochregallager,2022-04-25 22:11:00,2022-04-25 22:34:00
619,Hochregallager,Packplatz,2022-04-26 12:03:00,2022-04-26 15:33:00
619,Wareneingang,Hochregallager,2022-04-26 09:35:00,2022-04-26 12:36:00
983,Hochregallager,Packplatz,2022-04-26 09:50:00,2022-04-26 11:33:00
983,Wareneingang,Hochregallager,2022-04-26 09:23:00,2022-04-26 13:07:00
340,Hochregallager,Packplatz,2022-04-26 09:11:00,2022-04-26 13:01:00
340,Wareneingang,Hochregallager,2022-04-26 10:13:00,2022-04-26 13:29:00
836,Hochregallager,Packplatz,2022-04-26 13:55:00,2022-04-26 17:12:00
836,Wareneingang,Hochregallager,2022-04-25 04:50:00,2022-04-25 05:25:00
360,Hochregallager,Packplatz,2022-04-26 17:02:00,2022-04-26 18:06:00
360,Wareneingang,Hochregallager,2022-04-26 08:16:00,2022-04-26 09:48:00
567,Hochregallager,Packplatz,2022-04-26 11:41:00,2022-04-26 12:49:00
567,Wareneingang,Hochregallager,2022-04-26 06:29:00,2022-04-26 08:55:00
909,Hochregallager,Packplatz,2022-04-26 15:17:00,2022-04-26 17:20:00
909,Wareneingang,Hochregallager,2022-04-26 08:47:00,2022-04-26 10:38:00
415,Hochregallager,Packplatz,2022-04-26 14:08:00,2022-04-26 16:36:00
415,Wareneingang,Hochregallager,2022-04-26 03:32:00,2022-04-26 06:28:00
779,Hochregallager,Packplatz,2022-04-26 19:16:00,2022-04-26 20:32:00
779,Wareneingang,Hochregallager,2022-04-25 18:03:00,2022-04-25 19:30:00
634,Hochregallager,Packplatz,2022-04-26 16:34:00,2022-04-26 17:33:00
634,Wareneingang,Hochregallager,2022-04-26 16:00:00,2022-04-26 16:26:00
230,Hochregallager,Packplatz,2022-04-26 10:39:00,2022-04-26 11:05:00
230,Wareneingang,Hochregallager,2022-04-26 04:02:00,2022-04-26 05:59:00
904,Hochregallager,Packplatz,2022-04-26 16:09:00,2022-04-26 17:09:00
904,Wareneingang,Hochregallager,2022-04-26 11:34:00,2022-04-26 13:48:00
996,Hochregallager,Packplatz,2022-04-26 11:07:00,2022-04-26 15:04:00
996,Wareneingang,Hochregallager,2022-04-26 02:54:00,2022-04-26 04:19:00
652,Hochregallager,Packplatz,2022-04-26 09:23:00,2022-04-26 12:55:00
652,Wareneingang,Hochregallager,2022-04-26 06:16:00,2022-04-26 07:06:00
995,Hochregallager,Packplatz,2022-04-26 10:14:00,2022-04-26 11:48:00
995,Wareneingang,Hochregallager,2022-04-26 04:42:00,2022-04-26 08:29:00
760,Hochregallager,Packplatz,2022-04-26 16:30:00,2022-04-26 16:35:00
760,Wareneingang,Hochregallager,2022-04-26 05:24:00,2022-04-26 08:02:00
350,Hochregallager,Packplatz,2022-04-26 17:29:00,2022-04-26 18:28:00
350,Wareneingang,Hochregallager,2022-04-26 02:19:00,2022-04-26 05:24:00
227,Hochregallager,Packplatz,2022-04-26 12:30:00,2022-04-26 13:14:00
227,Wareneingang,Hochregallager,2022-04-25 22:46:00,2022-04-26 01:45:00
412,Hochregallager,Packplatz,2022-04-26 15:47:00,2022-04-26 15:55:00
412,Wareneingang,Hochregallager,2022-04-26 06:36:00,2022-04-26 09:46:00
145,Hochregallager,Packplatz,2022-04-26 08:35:00,2022-04-26 08:55:00
145,Wareneingang,Hochregallager,2022-04-25 13:18:00,2022-04-25 16:07:00
889,Hochregallager,Packplatz,2022-04-26 08:33:00,2022-04-26 11:39:00
889,Wareneingang,Hochregallager,2022-04-26 10:47:00,2022-04-26 13:50:00
237,Hochregallager,Packplatz,2022-04-26 10:33:00,2022-04-26 13:52:00
237,Wareneingang,Hochregallager,2022-04-26 04:12:00,2022-04-26 06:03:00
673,Hochregallager,Packplatz,2022-04-26 12:08:00,2022-04-26 16:03:00
673,Wareneingang,Hochregallager,2022-04-26 10:52:00,2022-04-26 12:33:00
512,Hochregallager,Packplatz,2022-04-26 13:31:00,2022-04-26 16:19:00
512,Wareneingang,Hochregallager,2022-04-26 09:16:00,2022-04-26 10:05:00
691,Hochregallager,Packplatz,2022-04-26 10:52:00,2022-04-26 14:24:00
691,Wareneingang,Hochregallager,2022-04-25 08:44:00,2022-04-25 10:56:00
939,Hochregallager,Packplatz,2022-04-26 12:55:00,2022-04-26 14:49:00
939,Wareneingang,Hochregallager,2022-04-26 01:33:00,2022-04-26 05:33:00
243,Hochregallager,Packplatz,2022-04-26 16:33:00,2022-04-26 17:16:00
243,Wareneingang,Hochregallager,2022-04-26 07:23:00,2022-04-26 09:19:00
152,Hochregallager,Packplatz,2022-04-26 12:32:00,2022-04-26 15:37:00
152,Wareneingang,Hochregallager,2022-04-26 01:58:00,2022-04-26 05:11:00
687,Hochregallager,Packplatz,2022-04-26 13:54:00,2022-04-26 15:46:00
687,Wareneingang,Hochregallager,2022-04-26 07:27:00,2022-04-26 07:58:00
735,Hochregallager,Packplatz,2022-04-26 10:44:00,2022-04-26 14:32:00
735,Wareneingang,Hochregallager,2022-04-25 14:00:00,2022-04-25 17:17:00
763,Hochregallager,Packplatz,2022-04-26 12:53:00,2022-04-26 15:07:00
763,Wareneingang,Hochregallager,2022-04-26 11:01:00,2022-04-26 11:38:00
264,Hochregallager,Packplatz,2022-04-26 08:51:00,2022-04-26 12:20:00
264,Wareneingang,Hochregallager,2022-04-26 01:14:00,2022-04-26 03:08:00
572,Hochregallager,Packplatz,2022-04-26 10:26:00,2022-04-26 12:54:00
572,Wareneingang,Hochregallager,2022-04-26 12:51:00,2022-04-26 13:20:00
419,Hochregallager,Packplatz,2022-04-26 14:08:00,2022-04-26 14:57:00
419,Wareneingang,Hochregallager,2022-04-26 09:12:00,2022-04-26 09:30:00
328,Hochregallager,Packplatz,2022-04-26 11:46:00,2022-04-26 12:17:00
328,Wareneingang,Hochregallager,2022-04-25 15:47:00,2022-04-25 17:05:00
349,Hochregallager,Packplatz,2022-04-26 09:11:00,2022-04-26 13:05:00
349,Wareneingang,Hochregallager,2022-04-26 12:42:00,2022-04-26 13:37:00
492,Hochregallager,Packplatz,2022-04-26 18:16:00,2022-04-26 18:28:00
492,Wareneingang,Hochregallager,2022-04-26 08:38:00,2022-04-26 11:33:00
963,Hochregallager,Packplatz,2022-04-26 10:42:00,2022-04-26 11:33:00
963,Wareneingang,Hochregallager,2022-04-26 08:18:00,2022-04-26 09:47:00
931,Hochregallager,Packplatz,2022-04-26 05:48:00,2022-04-26 09:34:00
931,Wareneingang,Hochregallager,2022-04-26 01:35:00,2022-04-26 04:53:00
325,Hochregallager,Packplatz,2022-04-26 10:49:00,2022-04-26 14:29:00
325,Wareneingang,Hochregallager,2022-04-26 06:11:00,2022-04-26 08:08:00
988,Hochregallager,Packplatz,2022-04-26 12:10:00,2022-04-26 16:03:00
988,Wareneingang,Hochregallager,2022-04-26 11:26:00,2022-04-26 13:31:00
840,Hochregallager,Packplatz,2022-04-26 16:15:00,2022-04-26 18:31:00
840,Wareneingang,Hochregallager,2022-04-26 04:00:00,2022-04-26 07:33:00
400,Hochregallager,Packplatz,2022-04-26 10:57:00,2022-04-26 14:50:00
400,Wareneingang,Hochregallager,2022-04-25 19:19:00,2022-04-25 20:21:00
239,Hochregallager,Packplatz,2022-04-26 14:06:00,2022-04-26 17:22:00
239,Wareneingang,Hochregallager,2022-04-26 00:12:00,2022-04-26 04:09:00
499,Hochregallager,Packplatz,2022-04-26 17:31:00,2022-04-26 17:52:00
499,Wareneingang,Hochregallager,2022-04-26 06:21:00,2022-04-26 07:28:00
726,Hochregallager,Packplatz,2022-04-26 08:54:00,2022-04-26 11:40:00
726,Wareneingang,Hochregallager,2022-04-26 07:33:00,2022-04-26 10:45:00
263,Hochregallager,Packplatz,2022-04-26 09:06:00,2022-04-26 12:38:00
263,Wareneingang,Hochregallager,2022-04-26 06:10:00,2022-04-26 09:36:00
295,Hochregallager,Packplatz,2022-04-26 11:56:00,2022-04-26 14:13:00
295,Wareneingang,Hochregallager,2022-04-26 08:42:00,2022-04-26 10:08:00
888,Hochregallager,Packplatz,2022-04-26 11:56:00,2022-04-26 14:49:00
888,Wareneingang,Hochregallager,2022-04-26 08:03:00,2022-04-26 10:30:00
258,Hochregallager,Packplatz,2022-04-26 13:03:00,2022-04-26 13:18:00
258,Wareneingang,Hochregallager,2022-04-26 06:53:00,2022-04-26 07:42:00
604,Hochregallager,Packplatz,2022-04-26 10:27:00,2022-04-26 11:49:00
604,Wareneingang,Hochregallager,2022-04-25 20:49:00,2022-04-25 21:15:00
467,Hochregallager,Packplatz,2022-04-26 13:03:00,2022-04-26 14:45:00
467,Wareneingang,Hochregallager,2022-04-26 01:49:00,2022-04-26 04:55:00
602,Hochregallager,Packplatz,2022-04-26 11:54:00,2022-04-26 14:31:00
602,Wareneingang,Hochregallager,2022-04-26 11:54:00,2022-04-26 14:53:00
704,Hochregallager,Packplatz,2022-04-26 11:27:00,2022-04-26 14:58:00
704,Wareneingang,Hochregallager,2022-04-26 07:31:00,2022-04-26 10:37:00
885,Hochregallager,Packplatz,2022-04-26 18:48:00,2022-04-26 18:56:00
885,Wareneingang,Hochregallager,2022-04-25 20:29:00,2022-04-26 00:02:00
794,Hochregallager,Packplatz,2022-04-26 13:48:00,2022-04-26 17:34:00
794,Wareneingang,Hochregallager,2022-04-26 10:38:00,2022-04-26 10:57:00
537,Hochregallager,Packplatz,2022-04-26 10:45:00,2022-04-26 12:01:00
537,Wareneingang,Hochregallager,2022-04-26 07:53:00,2022-04-26 11:46:00
872,Hochregallager,Packplatz,2022-04-26 12:28:00,2022-04-26 15:54:00
872,Wareneingang,Hochregallager,2022-04-26 05:36:00,2022-04-26 06:36:00
396,Hochregallager,Packplatz,2022-04-26 11:32:00,2022-04-26 12:17:00
396,Wareneingang,Hochregallager,2022-04-26 10:16:00,2022-04-26 12:29:00
857,Hochregallager,Packplatz,2022-04-26 12:52:00,2022-04-26 16:29:00
857,Wareneingang,Hochregallager,2022-04-26 07:57:00,2022-04-26 10:51:00
732,Hochregallager,Packplatz,2022-04-26 07:18:00,2022-04-26 11:01:00
732,Wareneingang,Hochregallager,2022-04-25 17:34:00,2022-04-25 20:27:00
796,Hochregallager,Packplatz,2022-04-26 11:15:00,2022-04-26 12:06:00
796,Wareneingang,Hochregallager,2022-04-26 11:11:00,2022-04-26 13:10:00
151,Hochregallager,Packplatz,2022-04-26 14:59:00,2022-04-26 17:05:00
151,Wareneingang,Hochregallager,2022-04-25 06:16:00,2022-04-25 09:33:00
180,Hochregallager,Packplatz,2022-04-26 12:22:00,2022-04-26 12:30:00
180,Wareneingang,Hochregallager,2022-04-26 07:29:00,2022-04-26 09:02:00
191,Hochregallager,Packplatz,2022-04-26 09:50:00,2022-04-26 12:56:00
191,Wareneingang,Hochregallager,2022-04-26 05:45:00,2022-04-26 07:21:00
496,Hochregallager,Packplatz,2022-04-26 10:25:00,2022-04-26 13:23:00
496,Wareneingang,Hochregallager,2022-04-26 08:15:00,2022-04-26 09:36:00
507,Hochregallager,Packplatz,2022-04-26 09:15:00,2022-04-26 11:32:00
507,Wareneingang,Hochregallager,2022-04-26 08:57:00,2022-04-26 09:43:00
934,Hochregallager,Packplatz,2022-04-26 09:10:00,2022-04-26 11:05:00
934,Wareneingang,Hochregallager,2022-04-26 08:46:00,2022-04-26 10:15:00
249,Hochregallager,Packplatz,2022-04-26 09:39:00,2022-04-26 13:27:00
249,Wareneingang,Hochregallager,2022-04-25 21:43:00,2022-04-25 22:22:00
300,Hochregallager,Packplatz,2022-04-26 13:30:00,2022-04-26 13:45:00
300,Wareneingang,Hochregallager,2022-04-26 07:26:00,2022-04-26 07:46:00
117,Hochregallager,Packplatz,2022-04-26 12:21:00,2022-04-26 15:39:00
117,Wareneingang,Hochregallager,2022-04-26 13:00:00,2022-04-26 15:08:00
783,Hochregallager,Packplatz,2022-04-26 11:06:00,2022-04-26 12:25:00
783,Wareneingang,Hochregallager,2022-04-26 10:53:00,2022-04-26 12:24:00
106,Hochregallager,Packplatz,2022-04-26 13:32:00,2022-04-26 14:49:00
106,Wareneingang,Hochregallager,2022-04-26 08:41:00,2022-04-26 10:34:00
977,Hochregallager,Packplatz,2022-04-26 13:48:00,2022-04-26 17:16:00
977,Wareneingang,Hochregallager,2022-04-26 08:06:00,2022-04-26 09:56:00
202,Hochregallager,Packplatz,2022-04-26 11:45:00,2022-04-26 12:03:00
202,Wareneingang,Hochregallager,2022-04-26 13:28:00,2022-04-26 14:26:00
543,Hochregallager,Packplatz,2022-04-26 10:41:00,2022-04-26 14:02:00
543,Wareneingang,Hochregallager,2022-04-26 15:25:00,2022-04-26 16:12:00
510,Hochregallager,Packplatz,2022-04-26 14:01:00,2022-04-26 15:49:00
510,Wareneingang,Hochregallager,2022-04-25 23:54:00,2022-04-26 03:48:00
916,Hochregallager,Packplatz,2022-04-26 08:00:00,2022-04-26 11:50:00
916,Wareneingang,Hochregallager,2022-04-26 10:30:00,2022-04-26 11:42:00
527,Hochregallager,Packplatz,2022-04-26 15:25:00,2022-04-26 15:58:00
527,Wareneingang,Hochregallager,2022-04-26 15:20:00,2022-04-26 15:53:00
504,Hochregallager,Packplatz,2022-04-26 10:12:00,2022-04-26 13:19:00
