Auftragsnummer,Versand_ID,Verladestart,Verladeende,Versand_SOLL,Lagereinheit_ID,Packplatz,Packzeitpunkt,Menge,Lagerort_von,Lagerort_nach,Startzeitpunkt,Endzeitpunkt
4720,80,26.04.2022 18:31,26.04.2022 21:04,26.04.2022 19:01,748,Packplatz 04,26.04.2022 15:32,238,Wareneingang,Hochregallager,2022-04-26 03:06:00,2022-04-26 06:04:00
4720,80,26.04.2022 18:31,26.04.2022 21:04,26.04.2022 19:01,748,Packplatz 04,26.04.2022 15:32,238,Hochregallager,Packplatz,2022-04-26 14:38:00,2022-04-26 15:07:00
4758,67,26.04.2022 19:25,26.04.2022 22:52,26.04.2022 19:55,977,Packplatz 09,26.04.2022 18:32,399,Wareneingang,Hochregallager,2022-04-26 08:06:00,2022-04-26 09:56:00
4758,67,26.04.2022 19:25,26.04.2022 22:52,26.04.2022 19:55,977,Packplatz 09,26.04.2022 18:32,399,Hochregallager,Packplatz,2022-04-26 13:48:00,2022-04-26 17:16:00
4762,95,26.04.2022 19:45,26.04.2022 21:52,26.04.2022 20:15,302,Packplatz 05,26.04.2022 18:15,176,Wareneingang,Hochregallager,2022-04-26 02:17:00,2022-04-26 04:41:00
4762,95,26.04.2022 19:45,26.04.2022 21:52,26.04.2022 20:15,302,Packplatz 05,26.04.2022 18:15,176,Hochregallager,Packplatz,2022-04-26 12:40:00,2022-04-26 14:47:00
4769,52,26.04.2022 19:56,26.04.2022 22:49,26.04.2022 20:26,707,Packplatz 08,26.04.2022 17:39,125,Wareneingang,Hochregallager,2022-04-26 05:54:00,2022-04-26 09:47:00
4769,52,26.04.2022 19:56,26.04.2022 22:49,26.04.2022 20:26,707,Packplatz 08,26.04.2022 17:39,125,Hochregallager,Packplatz,2022-04-26 12:28:00,2022-04-26 16:19:00
4771,42,26.04.2022 14:10,26.04.2022 18:08,26.04.2022 14:40,719,Packplatz 10,26.04.2022 13:02,322,Hochregallager,Packplatz,2022-04-26 07:52:00,2022-04-26 10:48:00
4771,42,26.04.2022 14:10,26.04.2022 18:08,26.04.2022 14:40,719,Packplatz 10,26.04.2022 13:02,322,Wareneingang,Hochregallager,2022-04-26 08:52:00,2022-04-26 11:41:00
4774,97,26.04.2022 18:08,26.04.2022 20:54,26.04.2022 18:38,434,Packplatz 03,26.04.2022 15:14,344,Hochregallager,Packplatz,2022-04-26 12:42:00,2022-04-26 13:10:00
4774,97,26.04.2022 18:08,26.04.2022 20:54,26.04.2022 18:38,434,Packplatz 03,26.04.2022 15:14,344,Wareneingang,Hochregallager,2022-04-26 13:13:00,2022-04-26 13:46:00
4782,16,26.04.2022 15:21,26.04.2022 15:31,26.04.2022 15:51,755,Packplatz 06,26.04.2022 13:48,276,Wareneingang,Hochregallager,2022-04-26 05:45:00,2022-04-26 06:26:00
4782,16,26.04.2022 15:21,26.04.2022 15:31,26.04.2022 15:51,755,Packplatz 06,26.04.2022 13:48,276,Hochregallager,Packplatz,2022-04-26 17:00:00,2022-04-26 20:17:00
4792,39,26.04.2022 15:36,26.04.2022 17:14,26.04.2022 16:06,570,Packplatz 08,26.04.2022 12:37,323,Hochregallager,Packplatz,2022-04-26 05:42:00,2022-04-26 08:44:00
4792,19,26.04.2022 22:05,26.04.2022 23:58,26.04.2022 22:35,570,Packplatz 08,26.04.2022 12:37,323,Hochregallager,Packplatz,2022-04-26 05:42:00,2022-04-26 08:44:00
4792,39,26.04.2022 15:36,26.04.2022 17:14,26.04.2022 16:06,570,Packplatz 08,26.04.2022 12:37,323,Wareneingang,Hochregallager,2022-04-26 05:47:00,2022-04-26 09:44:00
4792,19,26.04.2022 22:05,26.04.2022 23:58,26.04.2022 22:35,570,Packplatz 08,26.04.2022 12:37,323,Wareneingang,Hochregallager,2022-04-26 05:47:00,2022-04-26 09:44:00
4792,39,26.04.2022 15:36,26.04.2022 17:14,26.04.2022 16:06,135,Packplatz 08,26.04.2022 21:16,26,Wareneingang,Hochregallager,2022-04-26 06:46:00,2022-04-26 09:09:00
4792,19,26.04.2022 22:05,26.04.2022 23:58,26.04.2022 22:35,135,Packplatz 08,26.04.2022 21:16,26,Wareneingang,Hochregallager,2022-04-26 06:46:00,2022-04-26 09:09:00
4792,39,26.04.2022 15:36,26.04.2022 17:14,26.04.2022 16:06,135,Packplatz 08,26.04.2022 21:16,26,Hochregallager,Packplatz,2022-04-26 16:36:00,2022-04-26 17:34:00
4792,19,26.04.2022 22:05,26.04.2022 23:58,26.04.2022 22:35,135,Packplatz 08,26.04.2022 21:16,26,Hochregallager,Packplatz,2022-04-26 16:36:00,2022-04-26 17:34:00
4804,68,26.04.2022 15:41,26.04.2022 15:51,26.04.2022 16:11,129,Packplatz 06,26.04.2022 12:22,298,Hochregallager,Packplatz,2022-04-26 07:06:00,2022-04-26 10:49:00
4804,68,26.04.2022 15:41,26.04.2022 15:51,26.04.2022 16:11,129,Packplatz 06,26.04.2022 12:22,298,Wareneingang,Hochregallager,2022-04-26 07:32:00,2022-04-26 10:49:00
4810,10,26.04.2022 19:24,26.04.2022 20:01,26.04.2022 19:54,623,Packplatz 05,26.04.2022 15:52,359,Wareneingang,Hochregallager,2022-04-26 08:29:00,2022-04-26 10:26:00
4810,10,26.04.2022 19:24,26.04.2022 20:01,26.04.2022 19:54,623,Packplatz 05,26.04.2022 15:52,359,Hochregallager,Packplatz,2022-04-26 14:35:00,2022-04-26 14:56:00
4818,99,26.04.2022 16:57,26.04.2022 17:26,26.04.2022 17:27,637,Packplatz 04,26.04.2022 14:46,127,Wareneingang,Hochregallager,2022-04-26 03:18:00,2022-04-26 05:55:00
4818,99,26.04.2022 16:57,26.04.2022 17:26,26.04.2022 17:27,637,Packplatz 04,26.04.2022 14:46,127,Hochregallager,Packplatz,2022-04-26 07:55:00,2022-04-26 11:13:00
4819,62,26.04.2022 22:51,27.04.2022 01:00,26.04.2022 23:21,843,Packplatz 03,26.04.2022 18:51,28,Wareneingang,Hochregallager,2022-04-26 07:15:00,2022-04-26 07:47:00
4819,62,26.04.2022 22:51,27.04.2022 01:00,26.04.2022 23:21,843,Packplatz 03,26.04.2022 18:51,28,Hochregallager,Packplatz,2022-04-26 15:31:00,2022-04-26 17:40:00
4822,84,26.04.2022 21:33,26.04.2022 23:59,26.04.2022 22:03,999,Packplatz 09,26.04.2022 17:35,26,Wareneingang,Hochregallager,2022-04-26 05:56:00,2022-04-26 06:21:00
4822,84,26.04.2022 21:33,26.04.2022 23:59,26.04.2022 22:03,999,Packplatz 09,26.04.2022 17:35,26,Hochregallager,Packplatz,2022-04-26 12:03:00,2022-04-26 14:39:00
4831,92,26.04.2022 21:28,26.04.2022 22:45,26.04.2022 21:58,574,Packplatz 06,26.04.2022 21:14,258,Wareneingang,Hochregallager,2022-04-26 10:11:00,2022-04-26 11:43:00
4831,92,26.04.2022 21:28,26.04.2022 22:45,26.04.2022 21:58,574,Packplatz 06,26.04.2022 21:14,258,Hochregallager,Packplatz,2022-04-26 16:25:00,2022-04-26 19:05:00
4847,98,26.04.2022 16:55,26.04.2022 17:41,26.04.2022 17:25,938,Packplatz 10,26.04.2022 14:07,429,Wareneingang,Hochregallager,2022-04-25 05:14:00,2022-04-25 06:20:00
4847,98,26.04.2022 16:55,26.04.2022 17:41,26.04.2022 17:25,938,Packplatz 10,26.04.2022 14:07,429,Hochregallager,Packplatz,2022-04-26 11:24:00,2022-04-26 12:14:00
4849,43,26.04.2022 17:52,26.04.2022 19:35,26.04.2022 18:22,244,Packplatz 05,26.04.2022 16:53,451,Wareneingang,Hochregallager,2022-04-26 04:30:00,2022-04-26 06:33:00
4849,43,26.04.2022 17:52,26.04.2022 19:35,26.04.2022 18:22,244,Packplatz 05,26.04.2022 16:53,451,Hochregallager,Packplatz,2022-04-26 09:50:00,2022-04-26 13:13:00
4852,83,26.04.2022 18:22,26.04.2022 19:14,26.04.2022 18:52,480,Packplatz 07,26.04.2022 14:41,202,Wareneingang,Hochregallager,2022-04-25 23:04:00,2022-04-26 00:02:00
4852,61,26.04.2022 17:28,26.04.2022 20:01,26.04.2022 17:58,480,Packplatz 07,26.04.2022 14:41,202,Wareneingang,Hochregallager,2022-04-25 23:04:00,2022-04-26 00:02:00
4852,83,26.04.2022 18:22,26.04.2022 19:14,26.04.2022 18:52,162,Packplatz 04,26.04.2022 15:42,376,Hochregallager,Packplatz,2022-04-26 11:12:00,2022-04-26 13:44:00
4852,61,26.04.2022 17:28,26.04.2022 20:01,26.04.2022 17:58,162,Packplatz 04,26.04.2022 15:42,376,Hochregallager,Packplatz,2022-04-26 11:12:00,2022-04-26 13:44:00
4852,83,26.04.2022 18:22,26.04.2022 19:14,26.04.2022 18:52,162,Packplatz 04,26.04.2022 15:42,376,Wareneingang,Hochregallager,2022-04-26 12:07:00,2022-04-26 14:51:00
4852,61,26.04.2022 17:28,26.04.2022 20:01,26.04.2022 17:58,162,Packplatz 04,26.04.2022 15:42,376,Wareneingang,Hochregallager,2022-04-26 12:07:00,2022-04-26 14:51:00
4852,83,26.04.2022 18:22,26.04.2022 19:14,26.04.2022 18:52,480,Packplatz 07,26.04.2022 14:41,202,Hochregallager,Packplatz,2022-04-26 16:23:00,2022-04-26 17:49:00
4852,61,26.04.2022 17:28,26.04.2022 20:01,26.04.2022 17:58,480,Packplatz 07,26.04.2022 14:41,202,Hochregallager,Packplatz,2022-04-26 16:23:00,2022-04-26 17:49:00
4868,82,26.04.2022 18:14,26.04.2022 19:48,26.04.2022 18:44,534,Packplatz 09,26.04.2022 18:03,181,Wareneingang,Hochregallager,2022-04-26 02:50:00,2022-04-26 04:19:00
4868,82,26.04.2022 18:14,26.04.2022 19:48,26.04.2022 18:44,534,Packplatz 09,26.04.2022 18:03,181,Hochregallager,Packplatz,2022-04-26 13:28:00,2022-04-26 15:23:00
4876,67,26.04.2022 19:18,26.04.2022 19:22,26.04.2022 19:48,166,Packplatz 08,26.04.2022 16:21,213,Wareneingang,Hochregallager,2022-04-26 03:53:00,2022-04-26 04:13:00
4876,67,26.04.2022 19:18,26.04.2022 19:22,26.04.2022 19:48,166,Packplatz 08,26.04.2022 16:21,213,Hochregallager,Packplatz,2022-04-26 12:39:00,2022-04-26 15:15:00
4885,36,26.04.2022 19:24,26.04.2022 20:09,26.04.2022 19:54,885,Packplatz 01,26.04.2022 19:05,382,Wareneingang,Hochregallager,2022-04-25 20:29:00,2022-04-26 00:02:00
4885,36,26.04.2022 19:24,26.04.2022 20:09,26.04.2022 19:54,885,Packplatz 01,26.04.2022 19:05,382,Hochregallager,Packplatz,2022-04-26 18:48:00,2022-04-26 18:56:00
4894,43,26.04.2022 17:29,26.04.2022 17:35,26.04.2022 17:59,109,Packplatz 10,26.04.2022 15:05,43,Wareneingang,Hochregallager,2022-04-25 22:35:00,2022-04-26 00:21:00
4894,43,26.04.2022 17:29,26.04.2022 17:35,26.04.2022 17:59,109,Packplatz 10,26.04.2022 15:05,43,Hochregallager,Packplatz,2022-04-26 10:24:00,2022-04-26 14:09:00
4895,33,26.04.2022 18:07,26.04.2022 22:02,26.04.2022 18:37,234,Packplatz 06,26.04.2022 14:18,178,Wareneingang,Hochregallager,2022-04-26 13:01:00,2022-04-26 14:58:00
4895,33,26.04.2022 18:07,26.04.2022 22:02,26.04.2022 18:37,234,Packplatz 06,26.04.2022 14:18,178,Hochregallager,Packplatz,2022-04-26 13:16:00,2022-04-26 13:49:00
4897,69,26.04.2022 18:15,26.04.2022 19:01,26.04.2022 18:45,619,Packplatz 06,26.04.2022 16:57,328,Wareneingang,Hochregallager,2022-04-26 09:35:00,2022-04-26 12:36:00
4897,69,26.04.2022 18:15,26.04.2022 19:01,26.04.2022 18:45,619,Packplatz 06,26.04.2022 16:57,328,Hochregallager,Packplatz,2022-04-26 12:03:00,2022-04-26 15:33:00
4907,27,26.04.2022 20:54,26.04.2022 22:18,26.04.2022 21:24,520,Packplatz 05,26.04.2022 18:30,124,Wareneingang,Hochregallager,2022-04-26 04:02:00,2022-04-26 07:01:00
4907,27,26.04.2022 20:54,26.04.2022 22:18,26.04.2022 21:24,520,Packplatz 05,26.04.2022 18:30,124,Hochregallager,Packplatz,2022-04-26 12:45:00,2022-04-26 15:52:00
4918,63,26.04.2022 18:46,26.04.2022 21:55,26.04.2022 19:16,396,Packplatz 06,26.04.2022 16:49,259,Wareneingang,Hochregallager,2022-04-26 10:16:00,2022-04-26 12:29:00
4918,63,26.04.2022 18:46,26.04.2022 21:55,26.04.2022 19:16,396,Packplatz 06,26.04.2022 16:49,259,Hochregallager,Packplatz,2022-04-26 11:32:00,2022-04-26 12:17:00
4922,40,26.04.2022 21:05,26.04.2022 21:44,26.04.2022 21:35,273,Packplatz 07,26.04.2022 20:00,201,Wareneingang,Hochregallager,2022-04-25 14:15:00,2022-04-25 15:53:00
4922,40,26.04.2022 21:05,26.04.2022 21:44,26.04.2022 21:35,273,Packplatz 07,26.04.2022 20:00,201,Hochregallager,Packplatz,2022-04-26 16:46:00,2022-04-26 17:07:00
4931,22,26.04.2022 19:33,26.04.2022 20:41,26.04.2022 20:03,620,Packplatz 02,26.04.2022 18:15,319,Wareneingang,Hochregallager,2022-04-26 06:50:00,2022-04-26 10:34:00
4931,22,26.04.2022 19:33,26.04.2022 20:41,26.04.2022 20:03,620,Packplatz 02,26.04.2022 18:15,319,Hochregallager,Packplatz,2022-04-26 14:42:00,2022-04-26 17:07:00
4936,10,26.04.2022 17:10,26.04.2022 19:19,26.04.2022 17:40,153,Packplatz 02,26.04.2022 18:40,468,Wareneingang,Hochregallager,2022-04-25 18:46:00,2022-04-25 22:32:00
4936,70,26.04.2022 18:59,26.04.2022 22:39,26.04.2022 19:29,153,Packplatz 02,26.04.2022 18:40,468,Wareneingang,Hochregallager,2022-04-25 18:46:00,2022-04-25 22:32:00
4936,10,26.04.2022 17:10,26.04.2022 19:19,26.04.2022 17:40,592,Packplatz 10,26.04.2022 16:19,24,Wareneingang,Hochregallager,2022-04-26 04:55:00,2022-04-26 06:30:00
4936,70,26.04.2022 18:59,26.04.2022 22:39,26.04.2022 19:29,592,Packplatz 10,26.04.2022 16:19,24,Wareneingang,Hochregallager,2022-04-26 04:55:00,2022-04-26 06:30:00
4936,10,26.04.2022 17:10,26.04.2022 19:19,26.04.2022 17:40,592,Packplatz 10,26.04.2022 16:19,24,Hochregallager,Packplatz,2022-04-26 10:29:00,2022-04-26 14:19:00
4936,70,26.04.2022 18:59,26.04.2022 22:39,26.04.2022 19:29,592,Packplatz 10,26.04.2022 16:19,24,Hochregallager,Packplatz,2022-04-26 10:29:00,2022-04-26 14:19:00
4936,10,26.04.2022 17:10,26.04.2022 19:19,26.04.2022 17:40,153,Packplatz 02,26.04.2022 18:40,468,Hochregallager,Packplatz,2022-04-26 11:38:00,2022-04-26 15:00:00
4936,70,26.04.2022 18:59,26.04.2022 22:39,26.04.2022 19:29,153,Packplatz 02,26.04.2022 18:40,468,Hochregallager,Packplatz,2022-04-26 11:38:00,2022-04-26 15:00:00
4944,67,26.04.2022 18:14,26.04.2022 19:19,26.04.2022 18:44,176,Packplatz 07,26.04.2022 18:00,159,Hochregallager,Packplatz,2022-04-26 12:32:00,2022-04-26 15:09:00
4944,67,26.04.2022 18:14,26.04.2022 19:19,26.04.2022 18:44,176,Packplatz 07,26.04.2022 18:00,159,Wareneingang,Hochregallager,2022-04-26 13:12:00,2022-04-26 16:01:00
4963,77,26.04.2022 19:50,26.04.2022 20:10,26.04.2022 20:20,128,Packplatz 05,26.04.2022 16:46,284,Wareneingang,Hochregallager,2022-04-26 05:13:00,2022-04-26 07:23:00
4963,77,26.04.2022 19:50,26.04.2022 20:10,26.04.2022 20:20,128,Packplatz 05,26.04.2022 16:46,284,Hochregallager,Packplatz,2022-04-26 11:29:00,2022-04-26 13:08:00
4969,37,26.04.2022 14:34,26.04.2022 16:58,26.04.2022 15:04,301,Packplatz 04,26.04.2022 10:45,63,Wareneingang,Hochregallager,2022-04-26 05:02:00,2022-04-26 05:09:00
4969,37,26.04.2022 14:34,26.04.2022 16:58,26.04.2022 15:04,301,Packplatz 04,26.04.2022 10:45,63,Hochregallager,Packplatz,2022-04-26 15:00:00,2022-04-26 16:27:00
4974,44,26.04.2022 22:10,27.04.2022 00:25,26.04.2022 22:40,985,Packplatz 10,26.04.2022 21:56,282,Hochregallager,Packplatz,2022-04-26 10:12:00,2022-04-26 12:44:00
4974,44,26.04.2022 22:10,27.04.2022 00:25,26.04.2022 22:40,985,Packplatz 10,26.04.2022 21:56,282,Wareneingang,Hochregallager,2022-04-26 12:41:00,2022-04-26 14:03:00
4990,69,26.04.2022 14:45,26.04.2022 15:45,26.04.2022 15:15,916,Packplatz 05,26.04.2022 13:03,266,Hochregallager,Packplatz,2022-04-26 08:00:00,2022-04-26 11:50:00
4990,69,26.04.2022 14:45,26.04.2022 15:45,26.04.2022 15:15,916,Packplatz 05,26.04.2022 13:03,266,Wareneingang,Hochregallager,2022-04-26 10:30:00,2022-04-26 11:42:00
4996,38,26.04.2022 20:23,26.04.2022 22:07,26.04.2022 20:53,592,Packplatz 08,26.04.2022 18:33,471,Wareneingang,Hochregallager,2022-04-26 04:55:00,2022-04-26 06:30:00
4996,38,26.04.2022 20:23,26.04.2022 22:07,26.04.2022 20:53,592,Packplatz 08,26.04.2022 18:33,471,Hochregallager,Packplatz,2022-04-26 10:29:00,2022-04-26 14:19:00
5002,16,26.04.2022 16:06,26.04.2022 16:49,26.04.2022 16:36,389,Packplatz 01,26.04.2022 14:55,440,Wareneingang,Hochregallager,2022-04-26 04:28:00,2022-04-26 07:29:00
5002,16,26.04.2022 16:06,26.04.2022 16:49,26.04.2022 16:36,389,Packplatz 01,26.04.2022 14:55,440,Hochregallager,Packplatz,2022-04-26 11:44:00,2022-04-26 14:12:00
5022,77,26.04.2022 19:16,26.04.2022 22:21,26.04.2022 19:46,950,Packplatz 01,26.04.2022 16:13,50,Hochregallager,Packplatz,2022-04-26 09:06:00,2022-04-26 11:13:00
5022,77,26.04.2022 19:16,26.04.2022 22:21,26.04.2022 19:46,950,Packplatz 01,26.04.2022 16:13,50,Wareneingang,Hochregallager,2022-04-26 10:48:00,2022-04-26 11:22:00
5027,39,26.04.2022 16:43,26.04.2022 18:35,26.04.2022 17:13,256,Packplatz 07,26.04.2022 14:01,5,Wareneingang,Hochregallager,2022-04-26 05:26:00,2022-04-26 07:16:00
5027,39,26.04.2022 16:43,26.04.2022 18:35,26.04.2022 17:13,256,Packplatz 07,26.04.2022 14:01,5,Hochregallager,Packplatz,2022-04-26 13:49:00,2022-04-26 14:12:00
5044,30,26.04.2022 18:30,26.04.2022 21:51,26.04.2022 19:00,332,Packplatz 02,26.04.2022 18:01,234,Wareneingang,Hochregallager,2022-04-26 01:04:00,2022-04-26 02:27:00
5044,30,26.04.2022 18:30,26.04.2022 21:51,26.04.2022 19:00,332,Packplatz 02,26.04.2022 18:01,234,Hochregallager,Packplatz,2022-04-26 12:43:00,2022-04-26 14:16:00
5071,94,26.04.2022 19:15,26.04.2022 21:53,26.04.2022 19:45,872,Packplatz 07,26.04.2022 17:45,375,Wareneingang,Hochregallager,2022-04-26 05:36:00,2022-04-26 06:36:00
5071,94,26.04.2022 19:15,26.04.2022 21:53,26.04.2022 19:45,872,Packplatz 07,26.04.2022 17:45,375,Hochregallager,Packplatz,2022-04-26 12:28:00,2022-04-26 15:54:00
5077,55,26.04.2022 21:00,27.04.2022 00:33,26.04.2022 21:30,345,Packplatz 08,26.04.2022 18:34,89,Wareneingang,Hochregallager,2022-04-26 10:59:00,2022-04-26 11:45:00
5077,55,26.04.2022 21:00,27.04.2022 00:33,26.04.2022 21:30,345,Packplatz 08,26.04.2022 18:34,89,Hochregallager,Packplatz,2022-04-26 12:38:00,2022-04-26 15:23:00
5078,39,26.04.2022 20:34,26.04.2022 22:04,26.04.2022 21:04,537,Packplatz 09,26.04.2022 18:51,301,Wareneingang,Hochregallager,2022-04-26 07:53:00,2022-04-26 11:46:00
5078,39,26.04.2022 20:34,26.04.2022 22:04,26.04.2022 21:04,537,Packplatz 09,26.04.2022 18:51,301,Hochregallager,Packplatz,2022-04-26 10:45:00,2022-04-26 12:01:00
5084,11,26.04.2022 19:07,26.04.2022 22:27,26.04.2022 19:37,588,Packplatz 02,26.04.2022 18:29,245,Wareneingang,Hochregallager,2022-04-25 18:58:00,2022-04-25 20:27:00
5084,48,26.04.2022 18:40,26.04.2022 19:42,26.04.2022 19:10,588,Packplatz 02,26.04.2022 18:29,245,Wareneingang,Hochregallager,2022-04-25 18:58:00,2022-04-25 20:27:00
5084,11,26.04.2022 19:07,26.04.2022 22:27,26.04.2022 19:37,451,Packplatz 03,26.04.2022 15:17,75,Wareneingang,Hochregallager,2022-04-26 05:36:00,2022-04-26 07:16:00
5084,48,26.04.2022 18:40,26.04.2022 19:42,26.04.2022 19:10,451,Packplatz 03,26.04.2022 15:17,75,Wareneingang,Hochregallager,2022-04-26 05:36:00,2022-04-26 07:16:00
5084,11,26.04.2022 19:07,26.04.2022 22:27,26.04.2022 19:37,588,Packplatz 02,26.04.2022 18:29,245,Hochregallager,Packplatz,2022-04-26 12:43:00,2022-04-26 14:52:00
5084,48,26.04.2022 18:40,26.04.2022 19:42,26.04.2022 19:10,588,Packplatz 02,26.04.2022 18:29,245,Hochregallager,Packplatz,2022-04-26 12:43:00,2022-04-26 14:52:00
5084,11,26.04.2022 19:07,26.04.2022 22:27,26.04.2022 19:37,451,Packplatz 03,26.04.2022 15:17,75,Hochregallager,Packplatz,2022-04-26 13:38:00,2022-04-26 15:00:00
5084,48,26.04.2022 18:40,26.04.2022 19:42,26.04.2022 19:10,451,Packplatz 03,26.04.2022 15:17,75,Hochregallager,Packplatz,2022-04-26 13:38:00,2022-04-26 15:00:00
5088,99,26.04.2022 18:59,26.04.2022 20:13,26.04.2022 19:29,152,Packplatz 02,26.04.2022 18:06,106,Wareneingang,Hochregallager,2022-04-26 01:58:00,2022-04-26 05:11:00
5088,99,26.04.2022 18:59,26.04.2022 20:13,26.04.2022 19:29,152,Packplatz 02,26.04.2022 18:06,106,Hochregallager,Packplatz,2022-04-26 12:32:00,2022-04-26 15:37:00
5089,29,26.04.2022 17:20,26.04.2022 19:29,26.04.2022 17:50,618,Packplatz 08,26.04.2022 14:54,495,Wareneingang,Hochregallager,2022-04-26 05:24:00,2022-04-26 09:20:00
5089,29,26.04.2022 17:20,26.04.2022 19:29,26.04.2022 17:50,618,Packplatz 08,26.04.2022 14:54,495,Hochregallager,Packplatz,2022-04-26 10:27:00,2022-04-26 11:57:00
5091,62,26.04.2022 18:23,26.04.2022 21:12,26.04.2022 18:53,305,Packplatz 05,26.04.2022 18:08,417,Wareneingang,Hochregallager,2022-04-26 01:32:00,2022-04-26 04:46:00
5091,62,26.04.2022 18:23,26.04.2022 21:12,26.04.2022 18:53,305,Packplatz 05,26.04.2022 18:08,417,Hochregallager,Packplatz,2022-04-26 11:24:00,2022-04-26 15:11:00
5098,31,26.04.2022 18:45,26.04.2022 21:36,26.04.2022 19:15,998,Packplatz 03,26.04.2022 17:15,404,Wareneingang,Hochregallager,2022-04-25 16:50:00,2022-04-25 19:52:00
5098,31,26.04.2022 18:45,26.04.2022 21:36,26.04.2022 19:15,998,Packplatz 03,26.04.2022 17:15,404,Hochregallager,Packplatz,2022-04-26 11:12:00,2022-04-26 14:37:00
5099,67,26.04.2022 21:35,27.04.2022 01:20,26.04.2022 22:05,793,Packplatz 06,26.04.2022 18:43,489,Wareneingang,Hochregallager,2022-04-26 05:20:00,2022-04-26 08:51:00
5099,67,26.04.2022 21:35,27.04.2022 01:20,26.04.2022 22:05,793,Packplatz 06,26.04.2022 18:43,489,Hochregallager,Packplatz,2022-04-26 14:03:00,2022-04-26 16:30:00
5100,71,26.04.2022 19:28,26.04.2022 21:24,26.04.2022 19:58,857,Packplatz 10,26.04.2022 18:20,359,Wareneingang,Hochregallager,2022-04-26 07:57:00,2022-04-26 10:51:00
5100,71,26.04.2022 19:28,26.04.2022 21:24,26.04.2022 19:58,857,Packplatz 10,26.04.2022 18:20,359,Hochregallager,Packplatz,2022-04-26 12:52:00,2022-04-26 16:29:00
5102,34,26.04.2022 18:10,26.04.2022 19:05,26.04.2022 18:40,496,Packplatz 08,26.04.2022 16:36,116,Wareneingang,Hochregallager,2022-04-26 08:15:00,2022-04-26 09:36:00
5102,34,26.04.2022 18:10,26.04.2022 19:05,26.04.2022 18:40,496,Packplatz 08,26.04.2022 16:36,116,Hochregallager,Packplatz,2022-04-26 10:25:00,2022-04-26 13:23:00
5108,89,26.04.2022 19:35,26.04.2022 19:43,26.04.2022 20:05,600,Packplatz 01,26.04.2022 20:14,433,Wareneingang,Hochregallager,2022-04-26 01:52:00,2022-04-26 02:18:00
5108,46,26.04.2022 20:42,27.04.2022 00:25,26.04.2022 21:12,600,Packplatz 01,26.04.2022 20:14,433,Wareneingang,Hochregallager,2022-04-26 01:52:00,2022-04-26 02:18:00
5108,89,26.04.2022 19:35,26.04.2022 19:43,26.04.2022 20:05,303,Packplatz 04,26.04.2022 18:44,197,Wareneingang,Hochregallager,2022-04-26 08:06:00,2022-04-26 09:12:00
5108,46,26.04.2022 20:42,27.04.2022 00:25,26.04.2022 21:12,303,Packplatz 04,26.04.2022 18:44,197,Wareneingang,Hochregallager,2022-04-26 08:06:00,2022-04-26 09:12:00
5108,89,26.04.2022 19:35,26.04.2022 19:43,26.04.2022 20:05,600,Packplatz 01,26.04.2022 20:14,433,Hochregallager,Packplatz,2022-04-26 12:08:00,2022-04-26 14:02:00
5108,46,26.04.2022 20:42,27.04.2022 00:25,26.04.2022 21:12,600,Packplatz 01,26.04.2022 20:14,433,Hochregallager,Packplatz,2022-04-26 12:08:00,2022-04-26 14:02:00
5108,89,26.04.2022 19:35,26.04.2022 19:43,26.04.2022 20:05,303,Packplatz 04,26.04.2022 18:44,197,Hochregallager,Packplatz,2022-04-26 16:44:00,2022-04-26 17:04:00
5108,46,26.04.2022 20:42,27.04.2022 00:25,26.04.2022 21:12,303,Packplatz 04,26.04.2022 18:44,197,Hochregallager,Packplatz,2022-04-26 16:44:00,2022-04-26 17:04:00
5128,14,26.04.2022 17:37,26.04.2022 21:27,26.04.2022 18:07,384,Packplatz 10,26.04.2022 13:47,137,Wareneingang,Hochregallager,2022-04-26 01:04:00,2022-04-26 03:30:00
5128,14,26.04.2022 17:37,26.04.2022 21:27,26.04.2022 18:07,384,Packplatz 10,26.04.2022 13:47,137,Hochregallager,Packplatz,2022-04-26 13:48:00,2022-04-26 14:59:00
5150,63,26.04.2022 17:15,26.04.2022 18:03,26.04.2022 17:45,504,Packplatz 05,26.04.2022 16:13,167,Wareneingang,Hochregallager,2022-04-25 22:35:00,2022-04-26 02:13:00
5150,63,26.04.2022 17:15,26.04.2022 18:03,26.04.2022 17:45,504,Packplatz 05,26.04.2022 16:13,167,Hochregallager,Packplatz,2022-04-26 10:12:00,2022-04-26 13:19:00
5153,21,26.04.2022 17:10,26.04.2022 18:49,26.04.2022 17:40,611,Packplatz 04,26.04.2022 17:05,89,Wareneingang,Hochregallager,2022-04-26 01:55:00,2022-04-26 03:04:00
5153,21,26.04.2022 17:10,26.04.2022 18:49,26.04.2022 17:40,611,Packplatz 04,26.04.2022 17:05,89,Hochregallager,Packplatz,2022-04-26 09:46:00,2022-04-26 13:41:00
5164,16,26.04.2022 18:13,26.04.2022 19:34,26.04.2022 18:43,956,Packplatz 07,26.04.2022 17:30,262,Wareneingang,Hochregallager,2022-04-25 17:54:00,2022-04-25 20:53:00
5164,73,26.04.2022 17:36,26.04.2022 17:44,26.04.2022 18:06,956,Packplatz 07,26.04.2022 17:30,262,Wareneingang,Hochregallager,2022-04-25 17:54:00,2022-04-25 20:53:00
