case_id,process_activity,Auftragsnummer,Menge,Lagerort_von,Lagerort_nach,Startzeitpunkt,Endzeitpunkt,Verspaetung,Lagerort
58,Waren lagern,6400,176,Hochregallager,Hochregallager,2022-07-18 05:11:00,2022-07-18 13:41:00,True,Hochregallager
58,Waren kommissionieren,6400,176,Hochregallager,Packplatz,2022-07-18 13:41:00,2022-07-18 17:34:00,True,Packplatz
58,Waren im Warenausgang,6400,176,Packplatz,Warenausgang,2022-07-18 17:34:00,2022-07-18 20:17:00,True,Warenausgang
58,Waren verladen,6400,176,Warenausgang,Transportmittel,2022-07-18 20:17:00,2022-07-18 21:58:00,True,Transportmittel
36,Ware vereinnahmen,6404,303,Wareneingang,Hochregallager,2022-07-18 13:53:00,2022-07-18 15:32:00,True,Wareneingang
36,Waren lagern,6404,303,Hochregallager,Hochregallager,2022-07-18 15:32:00,2022-07-18 18:31:00,True,Hochregallager
36,Waren kommissionieren,6404,409,Hochregallager,Packplatz,2022-07-18 18:31:00,2022-07-18 19:35:00,True,Packplatz
36,Waren im Warenausgang,6404,303,Packplatz,Warenausgang,2022-07-18 19:35:00,2022-07-18 20:12:00,True,Warenausgang
36,Waren verladen,6404,303,Warenausgang,Transportmittel,2022-07-18 20:12:00,2022-07-18 22:22:00,True,Transportmittel
14,Ware vereinnahmen,6404,303,Wareneingang,Hochregallager,2022-07-18 13:53:00,2022-07-18 15:32:00,True,Wareneingang
14,Waren lagern,6404,303,Hochregallager,Hochregallager,2022-07-18 15:32:00,2022-07-18 18:31:00,True,Hochregallager
14,Waren kommissionieren,6404,409,Hochregallager,Packplatz,2022-07-18 18:31:00,2022-07-18 19:35:00,True,Packplatz
14,Waren im Warenausgang,6404,303,Packplatz,Warenausgang,2022-07-18 19:35:00,2022-07-18 20:34:00,True,Warenausgang
14,Waren verladen,6404,303,Warenausgang,Transportmittel,2022-07-18 20:34:00,2022-07-18 23:15:00,True,Transportmittel
83,Ware vereinnahmen,6427,39,Wareneingang,Hochregallager,2022-07-18 05:02:00,2022-07-18 05:15:00,True,Wareneingang
83,Waren lagern,6427,39,Hochregallager,Hochregallager,2022-07-18 05:15:00,2022-07-18 17:01:00,True,Hochregallager
83,Waren kommissionieren,6427,39,Hochregallager,Packplatz,2022-07-18 17:01:00,2022-07-18 17:04:00,True,Packplatz
83,Waren im Warenausgang,6427,39,Packplatz,Warenausgang,2022-07-18 17:04:00,2022-07-18 19:01:00,True,Warenausgang
83,Waren verladen,6427,39,Warenausgang,Transportmittel,2022-07-18 19:01:00,2022-07-18 22:58:00,True,Transportmittel
78,Ware vereinnahmen,6428,419,Wareneingang,Hochregallager,2022-07-18 15:03:00,2022-07-18 18:37:00,True,Wareneingang
78,Waren lagern,6428,419,Hochregallager,Hochregallager,2022-07-18 18:37:00,2022-07-18 16:42:00,True,Hochregallager
78,Waren kommissionieren,6428,419,Hochregallager,Packplatz,2022-07-18 16:42:00,2022-07-18 18:32:00,True,Packplatz
78,Waren im Warenausgang,6428,419,Packplatz,Warenausgang,2022-07-18 18:32:00,2022-07-18 22:11:00,True,Warenausgang
78,Waren verladen,6428,419,Warenausgang,Transportmittel,2022-07-18 22:11:00,2022-07-19 00:54:00,True,Transportmittel
84,Ware vereinnahmen,6428,419,Wareneingang,Hochregallager,2022-07-18 15:03:00,2022-07-18 18:37:00,True,Wareneingang
84,Waren lagern,6428,419,Hochregallager,Hochregallager,2022-07-18 18:37:00,2022-07-18 16:42:00,True,Hochregallager
84,Waren kommissionieren,6428,419,Hochregallager,Packplatz,2022-07-18 16:42:00,2022-07-18 18:32:00,True,Packplatz
84,Waren im Warenausgang,6428,419,Packplatz,Warenausgang,2022-07-18 18:32:00,2022-07-18 21:08:00,True,Warenausgang
84,Waren verladen,6428,419,Warenausgang,Transportmittel,2022-07-18 21:08:00,2022-07-19 00:45:00,True,Transportmittel
44,Ware vereinnahmen,6433,131,Wareneingang,Hochregallager,2022-07-18 08:15:00,2022-07-18 11:50:00,True,Wareneingang
44,Waren lagern,6433,131,Hochregallager,Hochregallager,2022-07-18 11:50:00,2022-07-18 16:55:00,True,Hochregallager
44,Waren kommissionieren,6433,131,Hochregallager,Packplatz,2022-07-18 16:55:00,2022-07-18 18:16:00,True,Packplatz
44,Waren im Warenausgang,6433,131,Packplatz,Warenausgang,2022-07-18 18:16:00,2022-07-18 22:08:00,True,Warenausgang
44,Waren verladen,6433,131,Warenausgang,Transportmittel,2022-07-18 22:08:00,2022-07-18 23:42:00,True,Transportmittel
49,Ware vereinnahmen,6446,103,Wareneingang,Hochregallager,2022-07-17 15:00:00,2022-07-17 15:58:00,True,Wareneingang
49,Waren lagern,6446,103,Hochregallager,Hochregallager,2022-07-17 15:58:00,2022-07-18 13:58:00,True,Hochregallager
49,Waren kommissionieren,6446,103,Hochregallager,Packplatz,2022-07-18 13:58:00,2022-07-18 17:56:00,True,Packplatz
49,Waren im Warenausgang,6446,103,Packplatz,Warenausgang,2022-07-18 17:56:00,2022-07-18 22:57:00,True,Warenausgang
49,Waren verladen,6446,103,Warenausgang,Transportmittel,2022-07-18 22:57:00,2022-07-19 01:42:00,True,Transportmittel
57,Ware vereinnahmen,6464,442,Wareneingang,Hochregallager,2022-07-18 13:54:00,2022-07-18 17:19:00,True,Wareneingang
57,Waren lagern,6464,442,Hochregallager,Hochregallager,2022-07-18 17:19:00,2022-07-18 18:52:00,True,Hochregallager
57,Waren kommissionieren,6464,442,Hochregallager,Packplatz,2022-07-18 18:52:00,2022-07-18 19:47:00,True,Packplatz
57,Waren im Warenausgang,6464,442,Packplatz,Warenausgang,2022-07-18 19:47:00,2022-07-18 22:25:00,True,Warenausgang
57,Waren verladen,6464,442,Warenausgang,Transportmittel,2022-07-18 22:25:00,2022-07-18 23:25:00,True,Transportmittel
16,Ware vereinnahmen,6474,138,Wareneingang,Hochregallager,2022-07-18 13:51:00,2022-07-18 17:31:00,True,Wareneingang
16,Waren lagern,6474,138,Hochregallager,Hochregallager,2022-07-18 17:31:00,2022-07-18 16:02:00,True,Hochregallager
16,Waren kommissionieren,6474,138,Hochregallager,Packplatz,2022-07-18 16:02:00,2022-07-18 19:00:00,True,Packplatz
16,Waren im Warenausgang,6474,138,Packplatz,Warenausgang,2022-07-18 19:00:00,2022-07-18 21:46:00,True,Warenausgang
16,Waren verladen,6474,138,Warenausgang,Transportmittel,2022-07-18 21:46:00,2022-07-18 22:53:00,True,Transportmittel
13,Ware vereinnahmen,6478,386,Wareneingang,Hochregallager,2022-07-18 07:09:00,2022-07-18 10:35:00,True,Wareneingang
13,Waren lagern,6478,386,Hochregallager,Hochregallager,2022-07-18 10:35:00,2022-07-18 14:34:00,True,Hochregallager
13,Waren kommissionieren,6478,386,Hochregallager,Packplatz,2022-07-18 14:34:00,2022-07-18 17:17:00,True,Packplatz
13,Waren im Warenausgang,6478,386,Packplatz,Warenausgang,2022-07-18 17:17:00,2022-07-18 20:21:00,True,Warenausgang
13,Waren verladen,6478,386,Warenausgang,Transportmittel,2022-07-18 20:21:00,2022-07-18 23:05:00,True,Transportmittel
92,Ware vereinnahmen,6487,456,Wareneingang,Hochregallager,2022-07-18 11:54:00,2022-07-18 15:25:00,False,Wareneingang
92,Waren lagern,6487,456,Hochregallager,Hochregallager,2022-07-18 15:25:00,2022-07-18 15:44:00,False,Hochregallager
92,Waren kommissionieren,6487,456,Hochregallager,Packplatz,2022-07-18 15:44:00,2022-07-18 19:33:00,False,Packplatz
92,Waren im Warenausgang,6487,456,Packplatz,Warenausgang,2022-07-18 19:33:00,2022-07-18 22:24:00,False,Warenausgang
92,Waren verladen,6487,456,Warenausgang,Transportmittel,2022-07-18 22:24:00,2022-07-18 22:48:00,False,Transportmittel
11,Ware vereinnahmen,6493,74,Wareneingang,Hochregallager,2022-07-18 09:16:00,2022-07-18 11:57:00,True,Wareneingang
11,Waren lagern,6493,74,Hochregallager,Hochregallager,2022-07-18 11:57:00,2022-07-18 21:11:00,True,Hochregallager
11,Waren kommissionieren,6493,74,Hochregallager,Packplatz,2022-07-18 21:11:00,2022-07-18 22:30:00,True,Packplatz
11,Waren im Warenausgang,6493,74,Packplatz,Warenausgang,2022-07-18 22:30:00,2022-07-19 02:21:00,True,Warenausgang
11,Waren verladen,6493,74,Warenausgang,Transportmittel,2022-07-19 02:21:00,2022-07-19 04:22:00,True,Transportmittel
32,Ware vereinnahmen,6494,259,Wareneingang,Hochregallager,2022-07-18 12:31:00,2022-07-18 15:26:00,True,Wareneingang
32,Waren lagern,6494,259,Hochregallager,Hochregallager,2022-07-18 15:26:00,2022-07-18 14:56:00,True,Hochregallager
32,Waren kommissionieren,6494,259,Hochregallager,Packplatz,2022-07-18 14:56:00,2022-07-18 15:40:00,True,Packplatz
32,Waren im Warenausgang,6494,259,Packplatz,Warenausgang,2022-07-18 15:40:00,2022-07-18 22:46:00,True,Warenausgang
32,Waren verladen,6494,259,Warenausgang,Transportmittel,2022-07-18 22:46:00,2022-07-18 23:30:00,True,Transportmittel
80,Ware vereinnahmen,6499,481,Wareneingang,Hochregallager,2022-07-18 14:37:00,2022-07-18 15:15:00,False,Wareneingang
80,Waren lagern,6499,481,Hochregallager,Hochregallager,2022-07-18 15:15:00,2022-07-18 16:56:00,False,Hochregallager
80,Waren kommissionieren,6499,141,Hochregallager,Packplatz,2022-07-18 16:56:00,2022-07-18 20:48:00,False,Packplatz
80,Waren im Warenausgang,6499,481,Packplatz,Warenausgang,2022-07-18 20:48:00,2022-07-18 20:39:00,False,Warenausgang
80,Waren verladen,6499,481,Warenausgang,Transportmittel,2022-07-18 20:39:00,2022-07-18 20:55:00,False,Transportmittel
16,Ware vereinnahmen,6499,481,Wareneingang,Hochregallager,2022-07-18 14:37:00,2022-07-18 15:15:00,True,Wareneingang
16,Waren lagern,6499,481,Hochregallager,Hochregallager,2022-07-18 15:15:00,2022-07-18 16:56:00,True,Hochregallager
16,Waren kommissionieren,6499,141,Hochregallager,Packplatz,2022-07-18 16:56:00,2022-07-18 20:48:00,True,Packplatz
16,Waren im Warenausgang,6499,481,Packplatz,Warenausgang,2022-07-18 20:48:00,2022-07-19 00:57:00,True,Warenausgang
16,Waren verladen,6499,481,Warenausgang,Transportmittel,2022-07-19 00:57:00,2022-07-19 02:57:00,True,Transportmittel
31,Ware vereinnahmen,6509,380,Wareneingang,Hochregallager,2022-07-18 11:49:00,2022-07-18 12:38:00,False,Wareneingang
31,Waren lagern,6509,380,Hochregallager,Hochregallager,2022-07-18 12:38:00,2022-07-18 18:27:00,False,Hochregallager
31,Waren kommissionieren,6509,380,Hochregallager,Packplatz,2022-07-18 18:27:00,2022-07-18 21:09:00,False,Packplatz
31,Waren im Warenausgang,6509,380,Packplatz,Warenausgang,2022-07-18 21:09:00,2022-07-18 22:59:00,False,Warenausgang
31,Waren verladen,6509,380,Warenausgang,Transportmittel,2022-07-18 22:59:00,2022-07-18 23:11:00,False,Transportmittel
88,Ware vereinnahmen,6518,48,Wareneingang,Hochregallager,2022-07-17 22:57:00,2022-07-17 23:38:00,True,Wareneingang
88,Waren lagern,6518,48,Hochregallager,Hochregallager,2022-07-17 23:38:00,2022-07-18 15:42:00,True,Hochregallager
88,Waren kommissionieren,6518,48,Hochregallager,Packplatz,2022-07-18 15:42:00,2022-07-18 18:21:00,True,Packplatz
88,Waren im Warenausgang,6518,48,Packplatz,Warenausgang,2022-07-18 18:21:00,2022-07-18 22:39:00,True,Warenausgang
88,Waren verladen,6518,48,Warenausgang,Transportmittel,2022-07-18 22:39:00,2022-07-18 23:55:00,True,Transportmittel
12,Ware vereinnahmen,6520,146,Wareneingang,Hochregallager,2022-07-18 11:14:00,2022-07-18 12:46:00,True,Wareneingang
12,Waren lagern,6520,146,Hochregallager,Hochregallager,2022-07-18 12:46:00,2022-07-18 19:02:00,True,Hochregallager
12,Waren kommissionieren,6520,146,Hochregallager,Packplatz,2022-07-18 19:02:00,2022-07-18 21:51:00,True,Packplatz
12,Waren im Warenausgang,6520,146,Packplatz,Warenausgang,2022-07-18 21:51:00,2022-07-18 22:31:00,True,Warenausgang
12,Waren verladen,6520,146,Warenausgang,Transportmittel,2022-07-18 22:31:00,2022-07-18 23:04:00,True,Transportmittel
50,Ware vereinnahmen,6524,211,Wareneingang,Hochregallager,2022-07-18 01:56:00,2022-07-18 04:28:00,True,Wareneingang
50,Waren lagern,6524,211,Hochregallager,Hochregallager,2022-07-18 04:28:00,2022-07-18 14:19:00,True,Hochregallager
50,Waren kommissionieren,6524,211,Hochregallager,Packplatz,2022-07-18 14:19:00,2022-07-18 17:52:00,True,Packplatz
50,Waren im Warenausgang,6524,211,Packplatz,Warenausgang,2022-07-18 17:52:00,2022-07-19 00:33:00,True,Warenausgang
50,Waren verladen,6524,211,Warenausgang,Transportmittel,2022-07-19 00:33:00,2022-07-19 02:10:00,True,Transportmittel
46,Ware vereinnahmen,6529,262,Wareneingang,Hochregallager,2022-07-18 02:30:00,2022-07-18 03:09:00,True,Wareneingang
46,Waren lagern,6529,262,Hochregallager,Hochregallager,2022-07-18 03:09:00,2022-07-18 16:58:00,True,Hochregallager
46,Waren kommissionieren,6529,262,Hochregallager,Packplatz,2022-07-18 16:58:00,2022-07-18 18:35:00,True,Packplatz
46,Waren im Warenausgang,6529,262,Packplatz,Warenausgang,2022-07-18 18:35:00,2022-07-18 22:32:00,True,Warenausgang
46,Waren verladen,6529,262,Warenausgang,Transportmittel,2022-07-18 22:32:00,2022-07-18 23:17:00,True,Transportmittel
35,Ware vereinnahmen,6531,176,Wareneingang,Hochregallager,2022-07-18 13:02:00,2022-07-18 15:24:00,True,Wareneingang
35,Waren lagern,6531,176,Hochregallager,Hochregallager,2022-07-18 15:24:00,2022-07-18 17:26:00,True,Hochregallager
35,Waren kommissionieren,6531,176,Hochregallager,Packplatz,2022-07-18 17:26:00,2022-07-18 20:33:00,True,Packplatz
35,Waren im Warenausgang,6531,176,Packplatz,Warenausgang,2022-07-18 20:33:00,2022-07-18 20:43:00,True,Warenausgang
35,Waren verladen,6531,176,Warenausgang,Transportmittel,2022-07-18 20:43:00,2022-07-18 23:51:00,True,Transportmittel
38,Ware vereinnahmen,6532,232,Wareneingang,Hochregallager,2022-07-18 12:23:00,2022-07-18 15:52:00,True,Wareneingang
38,Waren lagern,6532,232,Hochregallager,Hochregallager,2022-07-18 15:52:00,2022-07-18 16:17:00,True,Hochregallager
38,Waren kommissionieren,6532,232,Hochregallager,Packplatz,2022-07-18 16:17:00,2022-07-18 19:31:00,True,Packplatz
38,Waren im Warenausgang,6532,232,Packplatz,Warenausgang,2022-07-18 19:31:00,2022-07-19 01:08:00,True,Warenausgang
38,Waren verladen,6532,232,Warenausgang,Transportmittel,2022-07-19 01:08:00,2022-07-19 03:34:00,True,Transportmittel
76,Ware vereinnahmen,6549,12,Wareneingang,Hochregallager,2022-07-18 14:14:00,2022-07-18 16:46:00,True,Wareneingang
76,Waren lagern,6549,12,Hochregallager,Hochregallager,2022-07-18 16:46:00,2022-07-18 15:53:00,True,Hochregallager
76,Waren kommissionieren,6549,12,Hochregallager,Packplatz,2022-07-18 15:53:00,2022-07-18 15:55:00,True,Packplatz
76,Waren im Warenausgang,6549,12,Packplatz,Warenausgang,2022-07-18 15:55:00,2022-07-18 22:35:00,True,Warenausgang
76,Waren verladen,6549,12,Warenausgang,Transportmittel,2022-07-18 22:35:00,2022-07-19 00:51:00,True,Transportmittel
75,Ware vereinnahmen,6583,383,Wareneingang,Hochregallager,2022-07-18 08:54:00,2022-07-18 11:39:00,True,Wareneingang
75,Waren lagern,6583,383,Hochregallager,Hochregallager,2022-07-18 11:39:00,2022-07-18 17:06:00,True,Hochregallager
75,Waren kommissionieren,6583,383,Hochregallager,Packplatz,2022-07-18 17:06:00,2022-07-18 20:22:00,True,Packplatz
75,Waren im Warenausgang,6583,383,Packplatz,Warenausgang,2022-07-18 20:22:00,2022-07-18 23:04:00,True,Warenausgang
75,Waren verladen,6583,383,Warenausgang,Transportmittel,2022-07-18 23:04:00,2022-07-19 01:08:00,True,Transportmittel
64,Ware vereinnahmen,6592,478,Wareneingang,Hochregallager,2022-07-18 11:00:00,2022-07-18 11:41:00,True,Wareneingang
64,Waren lagern,6592,478,Hochregallager,Hochregallager,2022-07-18 11:41:00,2022-07-18 18:11:00,True,Hochregallager
64,Waren kommissionieren,6592,478,Hochregallager,Packplatz,2022-07-18 18:11:00,2022-07-18 20:12:00,True,Packplatz
64,Waren im Warenausgang,6592,478,Packplatz,Warenausgang,2022-07-18 20:12:00,2022-07-19 00:55:00,True,Warenausgang
64,Waren verladen,6592,478,Warenausgang,Transportmittel,2022-07-19 00:55:00,2022-07-19 03:33:00,True,Transportmittel
16,Ware vereinnahmen,6592,478,Wareneingang,Hochregallager,2022-07-18 11:00:00,2022-07-18 11:41:00,True,Wareneingang
16,Waren lagern,6592,478,Hochregallager,Hochregallager,2022-07-18 11:41:00,2022-07-18 18:11:00,True,Hochregallager
16,Waren kommissionieren,6592,478,Hochregallager,Packplatz,2022-07-18 18:11:00,2022-07-18 20:12:00,True,Packplatz
16,Waren im Warenausgang,6592,478,Packplatz,Warenausgang,2022-07-18 20:12:00,2022-07-19 00:06:00,True,Warenausgang
16,Waren verladen,6592,478,Warenausgang,Transportmittel,2022-07-19 00:06:00,2022-07-19 01:43:00,True,Transportmittel
67,Ware vereinnahmen,6596,258,Wareneingang,Hochregallager,2022-07-18 06:56:00,2022-07-18 10:44:00,True,Wareneingang
67,Waren lagern,6596,258,Hochregallager,Hochregallager,2022-07-18 10:44:00,2022-07-18 17:17:00,True,Hochregallager
67,Waren kommissionieren,6596,258,Hochregallager,Packplatz,2022-07-18 17:17:00,2022-07-18 18:28:00,True,Packplatz
67,Waren im Warenausgang,6596,258,Packplatz,Warenausgang,2022-07-18 18:28:00,2022-07-18 20:55:00,True,Warenausgang
67,Waren verladen,6596,258,Warenausgang,Transportmittel,2022-07-18 20:55:00,2022-07-19 00:01:00,True,Transportmittel
56,Ware vereinnahmen,6613,31,Wareneingang,Hochregallager,2022-07-17 22:53:00,2022-07-18 02:27:00,True,Wareneingang
56,Waren lagern,6613,31,Hochregallager,Hochregallager,2022-07-18 02:27:00,2022-07-18 19:16:00,True,Hochregallager
56,Waren kommissionieren,6613,31,Hochregallager,Packplatz,2022-07-18 19:16:00,2022-07-18 20:38:00,True,Packplatz
56,Waren im Warenausgang,6613,31,Packplatz,Warenausgang,2022-07-18 20:38:00,2022-07-18 21:57:00,True,Warenausgang
56,Waren verladen,6613,31,Warenausgang,Transportmittel,2022-07-18 21:57:00,2022-07-19 01:02:00,True,Transportmittel
82,Ware vereinnahmen,6614,113,Wareneingang,Hochregallager,2022-07-18 15:12:00,2022-07-18 17:01:00,True,Wareneingang
82,Waren lagern,6614,113,Hochregallager,Hochregallager,2022-07-18 17:01:00,2022-07-18 11:41:00,True,Hochregallager
82,Waren kommissionieren,6614,113,Hochregallager,Packplatz,2022-07-18 11:41:00,2022-07-18 14:47:00,True,Packplatz
82,Waren im Warenausgang,6614,113,Packplatz,Warenausgang,2022-07-18 14:47:00,2022-07-19 00:36:00,True,Warenausgang
82,Waren verladen,6614,113,Warenausgang,Transportmittel,2022-07-19 00:36:00,2022-07-19 03:48:00,True,Transportmittel
43,Ware vereinnahmen,6640,110,Wareneingang,Hochregallager,2022-07-18 01:56:00,2022-07-18 04:28:00,True,Wareneingang
43,Waren lagern,6640,110,Hochregallager,Hochregallager,2022-07-18 04:28:00,2022-07-18 14:19:00,True,Hochregallager
43,Waren kommissionieren,6640,110,Hochregallager,Packplatz,2022-07-18 14:19:00,2022-07-18 17:52:00,True,Packplatz
43,Waren im Warenausgang,6640,110,Packplatz,Warenausgang,2022-07-18 17:52:00,2022-07-18 23:16:00,True,Warenausgang
43,Waren verladen,6640,110,Warenausgang,Transportmittel,2022-07-18 23:16:00,2022-07-19 02:22:00,True,Transportmittel
36,Ware vereinnahmen,6664,344,Wareneingang,Hochregallager,2022-07-18 08:07:00,2022-07-18 11:58:00,True,Wareneingang
36,Waren lagern,6664,344,Hochregallager,Hochregallager,2022-07-18 11:58:00,2022-07-18 17:10:00,True,Hochregallager
36,Waren kommissionieren,6664,344,Hochregallager,Packplatz,2022-07-18 17:10:00,2022-07-18 20:12:00,True,Packplatz
36,Waren im Warenausgang,6664,344,Packplatz,Warenausgang,2022-07-18 20:12:00,2022-07-18 22:10:00,True,Warenausgang
36,Waren verladen,6664,344,Warenausgang,Transportmittel,2022-07-18 22:10:00,2022-07-19 00:28:00,True,Transportmittel
13,Ware vereinnahmen,6677,86,Wareneingang,Hochregallager,2022-07-18 14:33:00,2022-07-18 17:38:00,True,Wareneingang
13,Waren lagern,6677,86,Hochregallager,Hochregallager,2022-07-18 17:38:00,2022-07-18 17:20:00,True,Hochregallager
13,Waren kommissionieren,6677,86,Hochregallager,Packplatz,2022-07-18 17:20:00,2022-07-18 19:46:00,True,Packplatz
13,Waren im Warenausgang,6677,86,Packplatz,Warenausgang,2022-07-18 19:46:00,2022-07-19 00:24:00,True,Warenausgang
13,Waren verladen,6677,86,Warenausgang,Transportmittel,2022-07-19 00:24:00,2022-07-19 03:44:00,True,Transportmittel
10,Ware vereinnahmen,6699,351,Wareneingang,Hochregallager,2022-07-18 06:44:00,2022-07-18 08:42:00,True,Wareneingang
10,Waren lagern,6699,351,Hochregallager,Hochregallager,2022-07-18 08:42:00,2022-07-18 19:34:00,True,Hochregallager
10,Waren kommissionieren,6699,351,Hochregallager,Packplatz,2022-07-18 19:34:00,2022-07-18 20:33:00,True,Packplatz
10,Waren im Warenausgang,6699,351,Packplatz,Warenausgang,2022-07-18 20:33:00,2022-07-19 01:31:00,True,Warenausgang
10,Waren verladen,6699,351,Warenausgang,Transportmittel,2022-07-19 01:31:00,2022-07-19 04:29:00,True,Transportmittel
20,Ware vereinnahmen,6701,459,Wareneingang,Hochregallager,2022-07-18 00:32:00,2022-07-18 03:41:00,True,Wareneingang
20,Waren lagern,6701,459,Hochregallager,Hochregallager,2022-07-18 03:41:00,2022-07-18 11:01:00,True,Hochregallager
20,Waren kommissionieren,6701,459,Hochregallager,Packplatz,2022-07-18 11:01:00,2022-07-18 13:08:00,True,Packplatz
20,Waren im Warenausgang,6701,459,Packplatz,Warenausgang,2022-07-18 13:08:00,2022-07-18 21:16:00,True,Warenausgang
20,Waren verladen,6701,459,Warenausgang,Transportmittel,2022-07-18 21:16:00,2022-07-18 22:48:00,True,Transportmittel
48,Ware vereinnahmen,6708,157,Wareneingang,Hochregallager,2022-07-18 06:21:00,2022-07-18 09:42:00,True,Wareneingang
48,Waren lagern,6708,157,Hochregallager,Hochregallager,2022-07-18 09:42:00,2022-07-18 20:26:00,True,Hochregallager
48,Waren kommissionieren,6708,157,Hochregallager,Packplatz,2022-07-18 20:26:00,2022-07-18 21:12:00,True,Packplatz
48,Waren im Warenausgang,6708,157,Packplatz,Warenausgang,2022-07-18 21:12:00,2022-07-18 20:49:00,True,Warenausgang
48,Waren verladen,6708,157,Warenausgang,Transportmittel,2022-07-18 20:49:00,2022-07-19 00:02:00,True,Transportmittel
68,Ware vereinnahmen,6710,343,Wareneingang,Hochregallager,2022-07-18 11:14:00,2022-07-18 13:37:00,True,Wareneingang
68,Waren lagern,6710,343,Hochregallager,Hochregallager,2022-07-18 13:37:00,2022-07-18 16:08:00,True,Hochregallager
68,Waren kommissionieren,6710,343,Hochregallager,Packplatz,2022-07-18 16:08:00,2022-07-18 18:37:00,True,Packplatz
68,Waren im Warenausgang,6710,343,Packplatz,Warenausgang,2022-07-18 18:37:00,2022-07-19 00:00:00,True,Warenausgang
68,Waren verladen,6710,343,Warenausgang,Transportmittel,2022-07-19 00:00:00,2022-07-19 03:11:00,True,Transportmittel
98,Ware vereinnahmen,6712,406,Wareneingang,Hochregallager,2022-07-18 18:02:00,2022-07-18 19:11:00,False,Wareneingang
98,Waren lagern,6712,406,Hochregallager,Hochregallager,2022-07-18 19:11:00,2022-07-18 15:47:00,False,Hochregallager
98,Waren kommissionieren,6712,406,Hochregallager,Packplatz,2022-07-18 15:47:00,2022-07-18 17:03:00,False,Packplatz
98,Waren im Warenausgang,6712,406,Packplatz,Warenausgang,2022-07-18 17:03:00,2022-07-18 21:58:00,False,Warenausgang
98,Waren verladen,6712,406,Warenausgang,Transportmittel,2022-07-18 21:58:00,2022-07-18 22:01:00,False,Transportmittel
57,Ware vereinnahmen,6730,282,Wareneingang,Hochregallager,2022-07-18 08:52:00,2022-07-18 09:49:00,True,Wareneingang
57,Waren lagern,6730,282,Hochregallager,Hochregallager,2022-07-18 09:49:00,2022-07-18 21:30:00,True,Hochregallager
57,Waren kommissionieren,6730,282,Hochregallager,Packplatz,2022-07-18 21:30:00,2022-07-18 21:45:00,True,Packplatz
57,Waren im Warenausgang,6730,282,Packplatz,Warenausgang,2022-07-18 21:45:00,2022-07-18 22:22:00,True,Warenausgang
57,Waren verladen,6730,282,Warenausgang,Transportmittel,2022-07-18 22:22:00,2022-07-19 00:45:00,True,Transportmittel
46,Ware vereinnahmen,6739,44,Wareneingang,Hochregallager,2022-07-18 13:44:00,2022-07-18 14:24:00,True,Wareneingang
46,Waren lagern,6739,44,Hochregallager,Hochregallager,2022-07-18 14:24:00,2022-07-18 14:16:00,True,Hochregallager
46,Waren kommissionieren,6739,44,Hochregallager,Packplatz,2022-07-18 14:16:00,2022-07-18 15:54:00,True,Packplatz
46,Waren im Warenausgang,6739,44,Packplatz,Warenausgang,2022-07-18 15:54:00,2022-07-18 22:11:00,True,Warenausgang
46,Waren verladen,6739,44,Warenausgang,Transportmittel,2022-07-18 22:11:00,2022-07-19 01:00:00,True,Transportmittel
34,Ware vereinnahmen,6750,267,Wareneingang,Hochregallager,2022-07-18 00:35:00,2022-07-18 02:20:00,True,Wareneingang
34,Waren lagern,6750,267,Hochregallager,Hochregallager,2022-07-18 02:20:00,2022-07-18 12:12:00,True,Hochregallager
34,Waren kommissionieren,6750,267,Hochregallager,Packplatz,2022-07-18 12:12:00,2022-07-18 13:05:00,True,Packplatz
34,Waren im Warenausgang,6750,267,Packplatz,Warenausgang,2022-07-18 13:05:00,2022-07-18 19:42:00,True,Warenausgang
34,Waren verladen,6750,267,Warenausgang,Transportmittel,2022-07-18 19:42:00,2022-07-18 21:08:00,True,Transportmittel
22,Ware vereinnahmen,6754,378,Wareneingang,Hochregallager,2022-07-18 12:17:00,2022-07-18 14:48:00,True,Wareneingang
22,Waren lagern,6754,378,Hochregallager,Hochregallager,2022-07-18 14:48:00,2022-07-18 17:00:00,True,Hochregallager
22,Waren kommissionieren,6754,378,Hochregallager,Packplatz,2022-07-18 17:00:00,2022-07-18 17:48:00,True,Packplatz
22,Waren im Warenausgang,6754,378,Packplatz,Warenausgang,2022-07-18 17:48:00,2022-07-18 23:44:00,True,Warenausgang
22,Waren verladen,6754,378,Warenausgang,Transportmittel,2022-07-18 23:44:00,2022-07-19 02:03:00,True,Transportmittel
38,Ware vereinnahmen,6766,138,Wareneingang,Hochregallager,2022-07-18 11:14:00,2022-07-18 13:37:00,False,Wareneingang
38,Waren lagern,6766,138,Hochregallager,Hochregallager,2022-07-18 13:37:00,2022-07-18 17:01:00,False,Hochregallager
38,Waren kommissionieren,6766,344,Hochregallager,Packplatz,2022-07-18 17:01:00,2022-07-18 17:04:00,False,Packplatz
38,Waren im Warenausgang,6766,138,Packplatz,Warenausgang,2022-07-18 17:04:00,2022-07-18 18:07:00,False,Warenausgang
38,Waren verladen,6766,138,Warenausgang,Transportmittel,2022-07-18 18:07:00,2022-07-18 18:10:00,False,Transportmittel
66,Ware vereinnahmen,6766,138,Wareneingang,Hochregallager,2022-07-18 11:14:00,2022-07-18 13:37:00,True,Wareneingang
