case_id,process_activity,Auftragsnummer,Versand_ID,Verladestart,Verladeende,Versand_SOLL,Lagereinheit_ID,Packplatz,Packzeitpunkt,Menge,Lagerort_von,Lagerort_nach,Startzeitpunkt,Endzeitpunkt,Verspaetung,Lagerort
38,Ware vereinnahmen,6532,38,19.07.2022 01:08,19.07.2022 03:34,19.07.2022 01:38,778,Packplatz 10,18.07.2022 23:40,232,Wareneingang,Hochregallager,2022-07-18 12:23:00,2022-07-18 15:52:00,True,Wareneingang
38,Waren lagern,6532,38,19.07.2022 01:08,19.07.2022 03:34,19.07.2022 01:38,778,Packplatz 10,18.07.2022 23:40,232,Hochregallager,Hochregallager,2022-07-18 15:52:00,2022-07-18 16:17:00,True,Hochregallager
38,Waren kommissionieren,6532,38,19.07.2022 01:08,19.07.2022 03:34,19.07.2022 01:38,778,Packplatz 10,18.07.2022 23:40,232,Hochregallager,Packplatz,2022-07-18 16:17:00,2022-07-18 19:31:00,True,Packplatz
38,Waren im Warenausgang,6532,38,19.07.2022 01:08,19.07.2022 03:34,19.07.2022 01:38,778,Packplatz 10,18.07.2022 23:40,232,Packplatz,Warenausgang,2022-07-18 19:31:00,2022-07-19 01:08:00,True,Warenausgang
38,Waren verladen,6532,38,19.07.2022 01:08,19.07.2022 03:34,19.07.2022 01:38,778,Packplatz 10,18.07.2022 23:40,232,Warenausgang,Transportmittel,2022-07-19 01:08:00,2022-07-19 03:34:00,True,Transportmittel
76,Ware vereinnahmen,6549,76,18.07.2022 22:35,19.07.2022 00:51,18.07.2022 23:05,448,Packplatz 04,18.07.2022 19:47,12,Wareneingang,Hochregallager,2022-07-18 14:14:00,2022-07-18 16:46:00,True,Wareneingang
76,Waren lagern,6549,76,18.07.2022 22:35,19.07.2022 00:51,18.07.2022 23:05,448,Packplatz 04,18.07.2022 19:47,12,Hochregallager,Hochregallager,2022-07-18 16:46:00,2022-07-18 15:53:00,True,Hochregallager
76,Waren kommissionieren,6549,76,18.07.2022 22:35,19.07.2022 00:51,18.07.2022 23:05,448,Packplatz 04,18.07.2022 19:47,12,Hochregallager,Packplatz,2022-07-18 15:53:00,2022-07-18 15:55:00,True,Packplatz
76,Waren im Warenausgang,6549,76,18.07.2022 22:35,19.07.2022 00:51,18.07.2022 23:05,448,Packplatz 04,18.07.2022 19:47,12,Packplatz,Warenausgang,2022-07-18 15:55:00,2022-07-18 22:35:00,True,Warenausgang
76,Waren verladen,6549,76,18.07.2022 22:35,19.07.2022 00:51,18.07.2022 23:05,448,Packplatz 04,18.07.2022 19:47,12,Warenausgang,Transportmittel,2022-07-18 22:35:00,2022-07-19 00:51:00,True,Transportmittel
75,Ware vereinnahmen,6583,75,18.07.2022 23:04,19.07.2022 01:08,18.07.2022 23:34,555,Packplatz 04,18.07.2022 22:25,383,Wareneingang,Hochregallager,2022-07-18 08:54:00,2022-07-18 11:39:00,True,Wareneingang
75,Waren lagern,6583,75,18.07.2022 23:04,19.07.2022 01:08,18.07.2022 23:34,555,Packplatz 04,18.07.2022 22:25,383,Hochregallager,Hochregallager,2022-07-18 11:39:00,2022-07-18 17:06:00,True,Hochregallager
75,Waren kommissionieren,6583,75,18.07.2022 23:04,19.07.2022 01:08,18.07.2022 23:34,555,Packplatz 04,18.07.2022 22:25,383,Hochregallager,Packplatz,2022-07-18 17:06:00,2022-07-18 20:22:00,True,Packplatz
75,Waren im Warenausgang,6583,75,18.07.2022 23:04,19.07.2022 01:08,18.07.2022 23:34,555,Packplatz 04,18.07.2022 22:25,383,Packplatz,Warenausgang,2022-07-18 20:22:00,2022-07-18 23:04:00,True,Warenausgang
75,Waren verladen,6583,75,18.07.2022 23:04,19.07.2022 01:08,18.07.2022 23:34,555,Packplatz 04,18.07.2022 22:25,383,Warenausgang,Transportmittel,2022-07-18 23:04:00,2022-07-19 01:08:00,True,Transportmittel
64,Ware vereinnahmen,6592,64,19.07.2022 00:55,19.07.2022 03:33,19.07.2022 01:25,613,Packplatz 07,18.07.2022 20:37,478,Wareneingang,Hochregallager,2022-07-18 11:00:00,2022-07-18 11:41:00,True,Wareneingang
64,Waren lagern,6592,64,19.07.2022 00:55,19.07.2022 03:33,19.07.2022 01:25,613,Packplatz 07,18.07.2022 20:37,478,Hochregallager,Hochregallager,2022-07-18 11:41:00,2022-07-18 18:11:00,True,Hochregallager
64,Waren kommissionieren,6592,64,19.07.2022 00:55,19.07.2022 03:33,19.07.2022 01:25,613,Packplatz 07,18.07.2022 20:37,478,Hochregallager,Packplatz,2022-07-18 18:11:00,2022-07-18 20:12:00,True,Packplatz
64,Waren im Warenausgang,6592,64,19.07.2022 00:55,19.07.2022 03:33,19.07.2022 01:25,613,Packplatz 07,18.07.2022 20:37,478,Packplatz,Warenausgang,2022-07-18 20:12:00,2022-07-19 00:55:00,True,Warenausgang
64,Waren verladen,6592,64,19.07.2022 00:55,19.07.2022 03:33,19.07.2022 01:25,613,Packplatz 07,18.07.2022 20:37,478,Warenausgang,Transportmittel,2022-07-19 00:55:00,2022-07-19 03:33:00,True,Transportmittel
16,Ware vereinnahmen,6592,16,19.07.2022 00:06,19.07.2022 01:43,19.07.2022 00:36,613,Packplatz 07,18.07.2022 20:37,478,Wareneingang,Hochregallager,2022-07-18 11:00:00,2022-07-18 11:41:00,True,Wareneingang
16,Waren lagern,6592,16,19.07.2022 00:06,19.07.2022 01:43,19.07.2022 00:36,613,Packplatz 07,18.07.2022 20:37,478,Hochregallager,Hochregallager,2022-07-18 11:41:00,2022-07-18 18:11:00,True,Hochregallager
16,Waren kommissionieren,6592,16,19.07.2022 00:06,19.07.2022 01:43,19.07.2022 00:36,613,Packplatz 07,18.07.2022 20:37,478,Hochregallager,Packplatz,2022-07-18 18:11:00,2022-07-18 20:12:00,True,Packplatz
16,Waren im Warenausgang,6592,16,19.07.2022 00:06,19.07.2022 01:43,19.07.2022 00:36,613,Packplatz 07,18.07.2022 20:37,478,Packplatz,Warenausgang,2022-07-18 20:12:00,2022-07-19 00:06:00,True,Warenausgang
16,Waren verladen,6592,16,19.07.2022 00:06,19.07.2022 01:43,19.07.2022 00:36,613,Packplatz 07,18.07.2022 20:37,478,Warenausgang,Transportmittel,2022-07-19 00:06:00,2022-07-19 01:43:00,True,Transportmittel
67,Ware vereinnahmen,6596,67,18.07.2022 20:55,19.07.2022 00:01,18.07.2022 21:25,134,Packplatz 10,18.07.2022 18:38,258,Wareneingang,Hochregallager,2022-07-18 06:56:00,2022-07-18 10:44:00,True,Wareneingang
67,Waren lagern,6596,67,18.07.2022 20:55,19.07.2022 00:01,18.07.2022 21:25,134,Packplatz 10,18.07.2022 18:38,258,Hochregallager,Hochregallager,2022-07-18 10:44:00,2022-07-18 17:17:00,True,Hochregallager
67,Waren kommissionieren,6596,67,18.07.2022 20:55,19.07.2022 00:01,18.07.2022 21:25,134,Packplatz 10,18.07.2022 18:38,258,Hochregallager,Packplatz,2022-07-18 17:17:00,2022-07-18 18:28:00,True,Packplatz
67,Waren im Warenausgang,6596,67,18.07.2022 20:55,19.07.2022 00:01,18.07.2022 21:25,134,Packplatz 10,18.07.2022 18:38,258,Packplatz,Warenausgang,2022-07-18 18:28:00,2022-07-18 20:55:00,True,Warenausgang
67,Waren verladen,6596,67,18.07.2022 20:55,19.07.2022 00:01,18.07.2022 21:25,134,Packplatz 10,18.07.2022 18:38,258,Warenausgang,Transportmittel,2022-07-18 20:55:00,2022-07-19 00:01:00,True,Transportmittel
56,Ware vereinnahmen,6613,56,18.07.2022 21:57,19.07.2022 01:02,18.07.2022 22:27,599,Packplatz 10,18.07.2022 21:29,31,Wareneingang,Hochregallager,2022-07-17 22:53:00,2022-07-18 02:27:00,True,Wareneingang
56,Waren lagern,6613,56,18.07.2022 21:57,19.07.2022 01:02,18.07.2022 22:27,599,Packplatz 10,18.07.2022 21:29,31,Hochregallager,Hochregallager,2022-07-18 02:27:00,2022-07-18 19:16:00,True,Hochregallager
56,Waren kommissionieren,6613,56,18.07.2022 21:57,19.07.2022 01:02,18.07.2022 22:27,599,Packplatz 10,18.07.2022 21:29,31,Hochregallager,Packplatz,2022-07-18 19:16:00,2022-07-18 20:38:00,True,Packplatz
56,Waren im Warenausgang,6613,56,18.07.2022 21:57,19.07.2022 01:02,18.07.2022 22:27,599,Packplatz 10,18.07.2022 21:29,31,Packplatz,Warenausgang,2022-07-18 20:38:00,2022-07-18 21:57:00,True,Warenausgang
56,Waren verladen,6613,56,18.07.2022 21:57,19.07.2022 01:02,18.07.2022 22:27,599,Packplatz 10,18.07.2022 21:29,31,Warenausgang,Transportmittel,2022-07-18 21:57:00,2022-07-19 01:02:00,True,Transportmittel
82,Ware vereinnahmen,6614,82,19.07.2022 00:36,19.07.2022 03:48,19.07.2022 01:06,724,Packplatz 03,18.07.2022 23:23,113,Wareneingang,Hochregallager,2022-07-18 15:12:00,2022-07-18 17:01:00,True,Wareneingang
82,Waren lagern,6614,82,19.07.2022 00:36,19.07.2022 03:48,19.07.2022 01:06,724,Packplatz 03,18.07.2022 23:23,113,Hochregallager,Hochregallager,2022-07-18 17:01:00,2022-07-18 11:41:00,True,Hochregallager
82,Waren kommissionieren,6614,82,19.07.2022 00:36,19.07.2022 03:48,19.07.2022 01:06,724,Packplatz 03,18.07.2022 23:23,113,Hochregallager,Packplatz,2022-07-18 11:41:00,2022-07-18 14:47:00,True,Packplatz
82,Waren im Warenausgang,6614,82,19.07.2022 00:36,19.07.2022 03:48,19.07.2022 01:06,724,Packplatz 03,18.07.2022 23:23,113,Packplatz,Warenausgang,2022-07-18 14:47:00,2022-07-19 00:36:00,True,Warenausgang
82,Waren verladen,6614,82,19.07.2022 00:36,19.07.2022 03:48,19.07.2022 01:06,724,Packplatz 03,18.07.2022 23:23,113,Warenausgang,Transportmittel,2022-07-19 00:36:00,2022-07-19 03:48:00,True,Transportmittel
43,Ware vereinnahmen,6640,43,18.07.2022 23:16,19.07.2022 02:22,18.07.2022 23:46,536,Packplatz 02,18.07.2022 19:56,110,Wareneingang,Hochregallager,2022-07-18 01:56:00,2022-07-18 04:28:00,True,Wareneingang
43,Waren lagern,6640,43,18.07.2022 23:16,19.07.2022 02:22,18.07.2022 23:46,536,Packplatz 02,18.07.2022 19:56,110,Hochregallager,Hochregallager,2022-07-18 04:28:00,2022-07-18 14:19:00,True,Hochregallager
43,Waren kommissionieren,6640,43,18.07.2022 23:16,19.07.2022 02:22,18.07.2022 23:46,536,Packplatz 02,18.07.2022 19:56,110,Hochregallager,Packplatz,2022-07-18 14:19:00,2022-07-18 17:52:00,True,Packplatz
43,Waren im Warenausgang,6640,43,18.07.2022 23:16,19.07.2022 02:22,18.07.2022 23:46,536,Packplatz 02,18.07.2022 19:56,110,Packplatz,Warenausgang,2022-07-18 17:52:00,2022-07-18 23:16:00,True,Warenausgang
43,Waren verladen,6640,43,18.07.2022 23:16,19.07.2022 02:22,18.07.2022 23:46,536,Packplatz 02,18.07.2022 19:56,110,Warenausgang,Transportmittel,2022-07-18 23:16:00,2022-07-19 02:22:00,True,Transportmittel
36,Ware vereinnahmen,6664,36,18.07.2022 22:10,19.07.2022 00:28,18.07.2022 22:40,632,Packplatz 09,18.07.2022 20:35,344,Wareneingang,Hochregallager,2022-07-18 08:07:00,2022-07-18 11:58:00,True,Wareneingang
36,Waren lagern,6664,36,18.07.2022 22:10,19.07.2022 00:28,18.07.2022 22:40,632,Packplatz 09,18.07.2022 20:35,344,Hochregallager,Hochregallager,2022-07-18 11:58:00,2022-07-18 17:10:00,True,Hochregallager
36,Waren kommissionieren,6664,36,18.07.2022 22:10,19.07.2022 00:28,18.07.2022 22:40,632,Packplatz 09,18.07.2022 20:35,344,Hochregallager,Packplatz,2022-07-18 17:10:00,2022-07-18 20:12:00,True,Packplatz
36,Waren im Warenausgang,6664,36,18.07.2022 22:10,19.07.2022 00:28,18.07.2022 22:40,632,Packplatz 09,18.07.2022 20:35,344,Packplatz,Warenausgang,2022-07-18 20:12:00,2022-07-18 22:10:00,True,Warenausgang
36,Waren verladen,6664,36,18.07.2022 22:10,19.07.2022 00:28,18.07.2022 22:40,632,Packplatz 09,18.07.2022 20:35,344,Warenausgang,Transportmittel,2022-07-18 22:10:00,2022-07-19 00:28:00,True,Transportmittel
13,Ware vereinnahmen,6677,13,19.07.2022 00:24,19.07.2022 03:44,19.07.2022 00:54,657,Packplatz 04,18.07.2022 23:45,86,Wareneingang,Hochregallager,2022-07-18 14:33:00,2022-07-18 17:38:00,True,Wareneingang
13,Waren lagern,6677,13,19.07.2022 00:24,19.07.2022 03:44,19.07.2022 00:54,657,Packplatz 04,18.07.2022 23:45,86,Hochregallager,Hochregallager,2022-07-18 17:38:00,2022-07-18 17:20:00,True,Hochregallager
13,Waren kommissionieren,6677,13,19.07.2022 00:24,19.07.2022 03:44,19.07.2022 00:54,657,Packplatz 04,18.07.2022 23:45,86,Hochregallager,Packplatz,2022-07-18 17:20:00,2022-07-18 19:46:00,True,Packplatz
13,Waren im Warenausgang,6677,13,19.07.2022 00:24,19.07.2022 03:44,19.07.2022 00:54,657,Packplatz 04,18.07.2022 23:45,86,Packplatz,Warenausgang,2022-07-18 19:46:00,2022-07-19 00:24:00,True,Warenausgang
13,Waren verladen,6677,13,19.07.2022 00:24,19.07.2022 03:44,19.07.2022 00:54,657,Packplatz 04,18.07.2022 23:45,86,Warenausgang,Transportmittel,2022-07-19 00:24:00,2022-07-19 03:44:00,True,Transportmittel
10,Ware vereinnahmen,6699,10,19.07.2022 01:31,19.07.2022 04:29,19.07.2022 02:01,247,Packplatz 06,18.07.2022 21:33,351,Wareneingang,Hochregallager,2022-07-18 06:44:00,2022-07-18 08:42:00,True,Wareneingang
10,Waren lagern,6699,10,19.07.2022 01:31,19.07.2022 04:29,19.07.2022 02:01,247,Packplatz 06,18.07.2022 21:33,351,Hochregallager,Hochregallager,2022-07-18 08:42:00,2022-07-18 19:34:00,True,Hochregallager
10,Waren kommissionieren,6699,10,19.07.2022 01:31,19.07.2022 04:29,19.07.2022 02:01,247,Packplatz 06,18.07.2022 21:33,351,Hochregallager,Packplatz,2022-07-18 19:34:00,2022-07-18 20:33:00,True,Packplatz
10,Waren im Warenausgang,6699,10,19.07.2022 01:31,19.07.2022 04:29,19.07.2022 02:01,247,Packplatz 06,18.07.2022 21:33,351,Packplatz,Warenausgang,2022-07-18 20:33:00,2022-07-19 01:31:00,True,Warenausgang
10,Waren verladen,6699,10,19.07.2022 01:31,19.07.2022 04:29,19.07.2022 02:01,247,Packplatz 06,18.07.2022 21:33,351,Warenausgang,Transportmittel,2022-07-19 01:31:00,2022-07-19 04:29:00,True,Transportmittel
20,Ware vereinnahmen,6701,20,18.07.2022 21:16,18.07.2022 22:48,18.07.2022 21:46,297,Packplatz 01,18.07.2022 17:37,459,Wareneingang,Hochregallager,2022-07-18 00:32:00,2022-07-18 03:41:00,True,Wareneingang
20,Waren lagern,6701,20,18.07.2022 21:16,18.07.2022 22:48,18.07.2022 21:46,297,Packplatz 01,18.07.2022 17:37,459,Hochregallager,Hochregallager,2022-07-18 03:41:00,2022-07-18 11:01:00,True,Hochregallager
20,Waren kommissionieren,6701,20,18.07.2022 21:16,18.07.2022 22:48,18.07.2022 21:46,297,Packplatz 01,18.07.2022 17:37,459,Hochregallager,Packplatz,2022-07-18 11:01:00,2022-07-18 13:08:00,True,Packplatz
20,Waren im Warenausgang,6701,20,18.07.2022 21:16,18.07.2022 22:48,18.07.2022 21:46,297,Packplatz 01,18.07.2022 17:37,459,Packplatz,Warenausgang,2022-07-18 13:08:00,2022-07-18 21:16:00,True,Warenausgang
20,Waren verladen,6701,20,18.07.2022 21:16,18.07.2022 22:48,18.07.2022 21:46,297,Packplatz 01,18.07.2022 17:37,459,Warenausgang,Transportmittel,2022-07-18 21:16:00,2022-07-18 22:48:00,True,Transportmittel
48,Ware vereinnahmen,6708,48,18.07.2022 20:49,19.07.2022 00:02,18.07.2022 21:19,674,Packplatz 02,18.07.2022 17:02,157,Wareneingang,Hochregallager,2022-07-18 06:21:00,2022-07-18 09:42:00,True,Wareneingang
48,Waren lagern,6708,48,18.07.2022 20:49,19.07.2022 00:02,18.07.2022 21:19,674,Packplatz 02,18.07.2022 17:02,157,Hochregallager,Hochregallager,2022-07-18 09:42:00,2022-07-18 20:26:00,True,Hochregallager
48,Waren kommissionieren,6708,48,18.07.2022 20:49,19.07.2022 00:02,18.07.2022 21:19,674,Packplatz 02,18.07.2022 17:02,157,Hochregallager,Packplatz,2022-07-18 20:26:00,2022-07-18 21:12:00,True,Packplatz
48,Waren im Warenausgang,6708,48,18.07.2022 20:49,19.07.2022 00:02,18.07.2022 21:19,674,Packplatz 02,18.07.2022 17:02,157,Packplatz,Warenausgang,2022-07-18 21:12:00,2022-07-18 20:49:00,True,Warenausgang
48,Waren verladen,6708,48,18.07.2022 20:49,19.07.2022 00:02,18.07.2022 21:19,674,Packplatz 02,18.07.2022 17:02,157,Warenausgang,Transportmittel,2022-07-18 20:49:00,2022-07-19 00:02:00,True,Transportmittel
68,Ware vereinnahmen,6710,68,19.07.2022 00:00,19.07.2022 03:11,19.07.2022 00:30,254,Packplatz 07,18.07.2022 22:28,343,Wareneingang,Hochregallager,2022-07-18 11:14:00,2022-07-18 13:37:00,True,Wareneingang
68,Waren lagern,6710,68,19.07.2022 00:00,19.07.2022 03:11,19.07.2022 00:30,254,Packplatz 07,18.07.2022 22:28,343,Hochregallager,Hochregallager,2022-07-18 13:37:00,2022-07-18 16:08:00,True,Hochregallager
68,Waren kommissionieren,6710,68,19.07.2022 00:00,19.07.2022 03:11,19.07.2022 00:30,254,Packplatz 07,18.07.2022 22:28,343,Hochregallager,Packplatz,2022-07-18 16:08:00,2022-07-18 18:37:00,True,Packplatz
68,Waren im Warenausgang,6710,68,19.07.2022 00:00,19.07.2022 03:11,19.07.2022 00:30,254,Packplatz 07,18.07.2022 22:28,343,Packplatz,Warenausgang,2022-07-18 18:37:00,2022-07-19 00:00:00,True,Warenausgang
68,Waren verladen,6710,68,19.07.2022 00:00,19.07.2022 03:11,19.07.2022 00:30,254,Packplatz 07,18.07.2022 22:28,343,Warenausgang,Transportmittel,2022-07-19 00:00:00,2022-07-19 03:11:00,True,Transportmittel
98,Ware vereinnahmen,6712,98,18.07.2022 21:58,18.07.2022 22:01,18.07.2022 22:28,587,Packplatz 04,18.07.2022 19:03,406,Wareneingang,Hochregallager,2022-07-18 18:02:00,2022-07-18 19:11:00,False,Wareneingang
98,Waren lagern,6712,98,18.07.2022 21:58,18.07.2022 22:01,18.07.2022 22:28,587,Packplatz 04,18.07.2022 19:03,406,Hochregallager,Hochregallager,2022-07-18 19:11:00,2022-07-18 15:47:00,False,Hochregallager
98,Waren kommissionieren,6712,98,18.07.2022 21:58,18.07.2022 22:01,18.07.2022 22:28,587,Packplatz 04,18.07.2022 19:03,406,Hochregallager,Packplatz,2022-07-18 15:47:00,2022-07-18 17:03:00,False,Packplatz
98,Waren im Warenausgang,6712,98,18.07.2022 21:58,18.07.2022 22:01,18.07.2022 22:28,587,Packplatz 04,18.07.2022 19:03,406,Packplatz,Warenausgang,2022-07-18 17:03:00,2022-07-18 21:58:00,False,Warenausgang
98,Waren verladen,6712,98,18.07.2022 21:58,18.07.2022 22:01,18.07.2022 22:28,587,Packplatz 04,18.07.2022 19:03,406,Warenausgang,Transportmittel,2022-07-18 21:58:00,2022-07-18 22:01:00,False,Transportmittel
57,Ware vereinnahmen,6730,57,18.07.2022 22:22,19.07.2022 00:45,18.07.2022 22:52,642,Packplatz 04,18.07.2022 19:26,282,Wareneingang,Hochregallager,2022-07-18 08:52:00,2022-07-18 09:49:00,True,Wareneingang
57,Waren lagern,6730,57,18.07.2022 22:22,19.07.2022 00:45,18.07.2022 22:52,642,Packplatz 04,18.07.2022 19:26,282,Hochregallager,Hochregallager,2022-07-18 09:49:00,2022-07-18 21:30:00,True,Hochregallager
57,Waren kommissionieren,6730,57,18.07.2022 22:22,19.07.2022 00:45,18.07.2022 22:52,642,Packplatz 04,18.07.2022 19:26,282,Hochregallager,Packplatz,2022-07-18 21:30:00,2022-07-18 21:45:00,True,Packplatz
57,Waren im Warenausgang,6730,57,18.07.2022 22:22,19.07.2022 00:45,18.07.2022 22:52,642,Packplatz 04,18.07.2022 19:26,282,Packplatz,Warenausgang,2022-07-18 21:45:00,2022-07-18 22:22:00,True,Warenausgang
57,Waren verladen,6730,57,18.07.2022 22:22,19.07.2022 00:45,18.07.2022 22:52,642,Packplatz 04,18.07.2022 19:26,282,Warenausgang,Transportmittel,2022-07-18 22:22:00,2022-07-19 00:45:00,True,Transportmittel
46,Ware vereinnahmen,6739,46,18.07.2022 22:11,19.07.2022 01:00,18.07.2022 22:41,303,Packplatz 02,18.07.2022 19:04,44,Wareneingang,Hochregallager,2022-07-18 13:44:00,2022-07-18 14:24:00,True,Wareneingang
46,Waren lagern,6739,46,18.07.2022 22:11,19.07.2022 01:00,18.07.2022 22:41,303,Packplatz 02,18.07.2022 19:04,44,Hochregallager,Hochregallager,2022-07-18 14:24:00,2022-07-18 14:16:00,True,Hochregallager
46,Waren kommissionieren,6739,46,18.07.2022 22:11,19.07.2022 01:00,18.07.2022 22:41,303,Packplatz 02,18.07.2022 19:04,44,Hochregallager,Packplatz,2022-07-18 14:16:00,2022-07-18 15:54:00,True,Packplatz
46,Waren im Warenausgang,6739,46,18.07.2022 22:11,19.07.2022 01:00,18.07.2022 22:41,303,Packplatz 02,18.07.2022 19:04,44,Packplatz,Warenausgang,2022-07-18 15:54:00,2022-07-18 22:11:00,True,Warenausgang
46,Waren verladen,6739,46,18.07.2022 22:11,19.07.2022 01:00,18.07.2022 22:41,303,Packplatz 02,18.07.2022 19:04,44,Warenausgang,Transportmittel,2022-07-18 22:11:00,2022-07-19 01:00:00,True,Transportmittel
34,Ware vereinnahmen,6750,34,18.07.2022 19:42,18.07.2022 21:08,18.07.2022 20:12,541,Packplatz 08,18.07.2022 17:33,267,Wareneingang,Hochregallager,2022-07-18 00:35:00,2022-07-18 02:20:00,True,Wareneingang
34,Waren lagern,6750,34,18.07.2022 19:42,18.07.2022 21:08,18.07.2022 20:12,541,Packplatz 08,18.07.2022 17:33,267,Hochregallager,Hochregallager,2022-07-18 02:20:00,2022-07-18 12:12:00,True,Hochregallager
34,Waren kommissionieren,6750,34,18.07.2022 19:42,18.07.2022 21:08,18.07.2022 20:12,541,Packplatz 08,18.07.2022 17:33,267,Hochregallager,Packplatz,2022-07-18 12:12:00,2022-07-18 13:05:00,True,Packplatz
34,Waren im Warenausgang,6750,34,18.07.2022 19:42,18.07.2022 21:08,18.07.2022 20:12,541,Packplatz 08,18.07.2022 17:33,267,Packplatz,Warenausgang,2022-07-18 13:05:00,2022-07-18 19:42:00,True,Warenausgang
34,Waren verladen,6750,34,18.07.2022 19:42,18.07.2022 21:08,18.07.2022 20:12,541,Packplatz 08,18.07.2022 17:33,267,Warenausgang,Transportmittel,2022-07-18 19:42:00,2022-07-18 21:08:00,True,Transportmittel
22,Ware vereinnahmen,6754,22,18.07.2022 23:44,19.07.2022 02:03,19.07.2022 00:14,980,Packplatz 05,18.07.2022 20:11,378,Wareneingang,Hochregallager,2022-07-18 12:17:00,2022-07-18 14:48:00,True,Wareneingang
22,Waren lagern,6754,22,18.07.2022 23:44,19.07.2022 02:03,19.07.2022 00:14,980,Packplatz 05,18.07.2022 20:11,378,Hochregallager,Hochregallager,2022-07-18 14:48:00,2022-07-18 17:00:00,True,Hochregallager
22,Waren kommissionieren,6754,22,18.07.2022 23:44,19.07.2022 02:03,19.07.2022 00:14,980,Packplatz 05,18.07.2022 20:11,378,Hochregallager,Packplatz,2022-07-18 17:00:00,2022-07-18 17:48:00,True,Packplatz
22,Waren im Warenausgang,6754,22,18.07.2022 23:44,19.07.2022 02:03,19.07.2022 00:14,980,Packplatz 05,18.07.2022 20:11,378,Packplatz,Warenausgang,2022-07-18 17:48:00,2022-07-18 23:44:00,True,Warenausgang
22,Waren verladen,6754,22,18.07.2022 23:44,19.07.2022 02:03,19.07.2022 00:14,980,Packplatz 05,18.07.2022 20:11,378,Warenausgang,Transportmittel,2022-07-18 23:44:00,2022-07-19 02:03:00,True,Transportmittel
38,Ware vereinnahmen,6766,38,18.07.2022 18:07,18.07.2022 18:10,18.07.2022 18:37,254,Packplatz 05,18.07.2022 21:35,138,Wareneingang,Hochregallager,2022-07-18 11:14:00,2022-07-18 13:37:00,False,Wareneingang
38,Waren lagern,6766,38,18.07.2022 18:07,18.07.2022 18:10,18.07.2022 18:37,254,Packplatz 05,18.07.2022 21:35,138,Hochregallager,Hochregallager,2022-07-18 13:37:00,2022-07-18 17:01:00,False,Hochregallager
38,Waren kommissionieren,6766,38,18.07.2022 18:07,18.07.2022 18:10,18.07.2022 18:37,398,Packplatz 05,18.07.2022 17:07,344,Hochregallager,Packplatz,2022-07-18 17:01:00,2022-07-18 17:04:00,False,Packplatz
38,Waren im Warenausgang,6766,38,18.07.2022 18:07,18.07.2022 18:10,18.07.2022 18:37,254,Packplatz 05,18.07.2022 21:35,138,Packplatz,Warenausgang,2022-07-18 17:04:00,2022-07-18 18:07:00,False,Warenausgang
38,Waren verladen,6766,38,18.07.2022 18:07,18.07.2022 18:10,18.07.2022 18:37,254,Packplatz 05,18.07.2022 21:35,138,Warenausgang,Transportmittel,2022-07-18 18:07:00,2022-07-18 18:10:00,False,Transportmittel
66,Ware vereinnahmen,6766,66,18.07.2022 21:40,19.07.2022 01:12,18.07.2022 22:10,254,Packplatz 05,18.07.2022 21:35,138,Wareneingang,Hochregallager,2022-07-18 11:14:00,2022-07-18 13:37:00,True,Wareneingang
66,Waren lagern,6766,66,18.07.2022 21:40,19.07.2022 01:12,18.07.2022 22:10,254,Packplatz 05,18.07.2022 21:35,138,Hochregallager,Hochregallager,2022-07-18 13:37:00,2022-07-18 17:01:00,True,Hochregallager
66,Waren kommissionieren,6766,66,18.07.2022 21:40,19.07.2022 01:12,18.07.2022 22:10,398,Packplatz 05,18.07.2022 17:07,344,Hochregallager,Packplatz,2022-07-18 17:01:00,2022-07-18 17:04:00,True,Packplatz
66,Waren im Warenausgang,6766,66,18.07.2022 21:40,19.07.2022 01:12,18.07.2022 22:10,254,Packplatz 05,18.07.2022 21:35,138,Packplatz,Warenausgang,2022-07-18 17:04:00,2022-07-18 21:40:00,True,Warenausgang
66,Waren verladen,6766,66,18.07.2022 21:40,19.07.2022 01:12,18.07.2022 22:10,254,Packplatz 05,18.07.2022 21:35,138,Warenausgang,Transportmittel,2022-07-18 21:40:00,2022-07-19 01:12:00,True,Transportmittel
26,Ware vereinnahmen,6766,26,18.07.2022 23:30,19.07.2022 01:31,19.07.2022 00:00,254,Packplatz 05,18.07.2022 21:35,138,Wareneingang,Hochregallager,2022-07-18 11:14:00,2022-07-18 13:37:00,True,Wareneingang
26,Waren lagern,6766,26,18.07.2022 23:30,19.07.2022 01:31,19.07.2022 00:00,254,Packplatz 05,18.07.2022 21:35,138,Hochregallager,Hochregallager,2022-07-18 13:37:00,2022-07-18 17:01:00,True,Hochregallager
26,Waren kommissionieren,6766,26,18.07.2022 23:30,19.07.2022 01:31,19.07.2022 00:00,398,Packplatz 05,18.07.2022 17:07,344,Hochregallager,Packplatz,2022-07-18 17:01:00,2022-07-18 17:04:00,True,Packplatz
26,Waren im Warenausgang,6766,26,18.07.2022 23:30,19.07.2022 01:31,19.07.2022 00:00,254,Packplatz 05,18.07.2022 21:35,138,Packplatz,Warenausgang,2022-07-18 17:04:00,2022-07-18 23:30:00,True,Warenausgang
26,Waren verladen,6766,26,18.07.2022 23:30,19.07.2022 01:31,19.07.2022 00:00,254,Packplatz 05,18.07.2022 21:35,138,Warenausgang,Transportmittel,2022-07-18 23:30:00,2022-07-19 01:31:00,True,Transportmittel
